,name,Num_EV,TripEnergy,Demand,RES,SolarCapacity,BESS_BatteryCapacity,BuyPowerEnergy,ContractPower,Cost,EnergyCost,ContractCost,Is_opt_solarcapacity,Is_opt_BESS,TripType,ChargeType,ControlRatio,Scinario,DemandClass,DemandClass_detail,cluster,SCR[-],Ech,SSR[-],PBP,Cini,Canu,Rdu,cal_pvcapacity,GHG_prod_ev,GHG_prod_ice,GHG_prod_pv,GHG_prod_charger,GHG_prod_vgi,GHG_prod_BESS,GHG_trvl,GHG_Comsumption,GHG_Total_Production,GHG_Annual_Production,GHG_Total,GHG_Reduction,CPBP,Cost_trvl,Prod_cost,OM_cost,Annual_Prod_cost,ElectricityCost,TotalCost,AnnualCost
21378,B11005717,0,0.0,165.039,0.0,0.0,0,165039.0,72.0,409.56000000000006,264.0624,145.4976,False,False,Office,V2B,0,1,0,160,B,0.0,0.0,0.0,0.0,0.0,0.0,-5.684341886080802e-14,0.0,0.0,2363.480491962078,0.0,0.0,0.0,0.0,9364.950499322085,99352.01449035936,2363.480491962078,236.3480491962078,111.08044548164354,0.0,0.0,31.54335227272727,0.0,0.0,0.0,409.56000000000006,441.1033522727273,441.1033522727273
21379,B11005717,0,0.0,165.039,40325.80651093044,29.03225810722133,0,128630.935471701,70.54838709466868,348.3736773956281,205.8094967547216,142.5641806409065,True,False,Office,V2B,0,2,0,160,B,0.902847771957648,0.0,0.22060279425341311,18.31884369624306,740.3225817341439,14.516129053610666,61.186322604371924,-12.739539750706918,0.0,2363.480491962078,3148.283870769417,0.0,0.0,0.0,9364.950499322085,77434.68249863922,5511.764362731495,393.76224273467864,92.31139736069281,18769.048120950727,0.2936624344086503,31.54335227272727,740.3225817341439,14.516129053610666,51.532258140317865,348.3736773956281,1120.2396114024991,431.4492878086732
21380,B11005717,5,6490.793650793651,165.039,40325.80651093044,29.03225810722133,0,135114.62822126524,78.00000000000126,373.805805154027,216.18340515402443,157.6224000000026,False,False,Office,V2B,0,3,0,160,B,0.907294628914254,179.323093213882,0.21308653522776094,18.12629667285097,815.3225817341439,15.016129053610666,67.29754711870021,131.69446082346158,6726.413642488102,0.0,3148.283870769417,177.53290005974029,0.03567231835827102,0.0,0.0,81337.8080386979,10052.266085635616,847.8124150250909,91.39007412433351,19690.371357310025,0.5105168360323344,0.0,815.3225817341439,15.016129053610666,59.532258140317865,373.80580515402704,1189.128386888171,433.3380632943449
21381,B11005717,5,6490.793650793651,165.039,40325.80651093044,29.03225810722133,0,135114.62822126524,78.00000000000126,373.805805154027,216.18340515402443,157.6224000000026,False,False,Office,V2B,0,4,0,160,B,0.907294628914254,179.323093213882,0.21308653522776094,18.12629667285097,815.3225817341439,15.016129053610666,67.29754711870021,131.69446082346158,6726.413642488102,0.0,3148.283870769417,177.53290005974029,0.03567231835827102,0.0,0.0,81337.8080386979,10052.266085635616,847.8124150250909,91.39007412433351,19690.371357310025,0.5105168360323344,0.0,815.3225817341439,15.016129053610666,59.532258140317865,373.80580515402704,1189.128386888171,433.3380632943449
21382,B11005717,5,6490.793650793651,165.039,40325.80651093044,29.03225810722133,0,131503.08017153005,65.12903225678171,342.0176766589526,210.40492827444808,131.6127483845045,False,False,Office,V2B,1,5,0,160,B,0.9994840412735917,3896.9354983729395,0.23459315769898367,13.797619535918777,905.3225817341439,17.516129053610666,99.08567561377464,12.621316408798517,6726.413642488102,0.0,3148.283870769417,177.53290005974029,0.03567231835827102,0.0,0.0,79163.68813873535,10052.266085635616,847.8124150250909,89.21595422437098,21864.49125727256,0.45975302911710947,0.0,905.3225817341439,17.516129053610666,71.03225814031786,342.0176766589526,1247.3402583930965,413.0499347992705
21383,B11005717,5,6490.793650793651,165.039,77166.66666823122,55.555555556681945,0,98415.69825359451,64.3333333332992,287.46991720568224,157.46511720575123,130.00479999993104,True,False,Office,V2B,1,6,0,160,B,0.977587708727288,16100.85152420971,0.4340977047338048,15.563958805578146,1581.6666666953895,30.777777778340973,153.633435067045,10.112516519393052,6726.413642488102,0.0,6024.493818041358,177.53290005974029,0.03567231835827102,0.0,0.0,59245.377631771626,12928.476032907556,991.622912388688,72.17385366467917,38906.591816964356,0.3322952597269232,0.0,1581.6666666953895,30.777777778340973,118.11111111311045,287.46991720568224,1869.1365839010718,405.5810283187927
21384,B11005718,0,0.0,167.465,0.0,0.0,0,167465.0,58.0,385.1504,267.944,117.2064,False,False,Office,V2B,0,1,0,160,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2363.480491962078,0.0,0.0,0.0,0.0,9364.950499322085,100812.44497741765,2363.480491962078,236.3480491962078,112.54087596870181,0.0,0.0,31.54335227272727,0.0,0.0,0.0,385.1504,416.69375227272724,416.69375227272724
21385,B11005718,0,0.0,167.465,46295.00000249461,33.33333333512951,0,123412.3333347888,56.99999999998812,312.64533333563816,197.4597333356621,115.185599999976,True,False,Office,V2B,0,2,0,160,B,0.9515642437904154,0.0,0.2630559619541451,17.749330742109606,850.0000000458025,16.666666667564755,72.50506666436189,-5.970532937709656,0.0,2363.480491962078,3614.696290946306,0.0,0.0,0.0,9364.950499322085,74293.1302890044,5978.176782908384,417.0828637435231,89.63625757123488,22904.61839746694,0.26100311645312196,31.54335227272727,850.0000000458025,16.666666667564755,59.16666666985488,312.6453333356381,1194.1886856541678,403.3553522782202
21386,B11005718,5,6490.793650793651,167.465,46295.00000249461,33.33333333512951,0,129929.84127572904,71.19047619052394,351.74946032697727,207.88774604116648,143.8617142858108,False,False,Office,V2B,0,3,0,160,B,0.954707303225327,145.50793654707564,0.25382575218355363,21.339966784971537,925.0000000458025,17.166666667564755,64.94429194574997,133.61191210929073,6726.413642488102,0.0,3614.696290946306,177.53290005974029,0.03567231835827102,0.0,0.0,78216.61227440982,10518.678505812504,871.1330360339354,88.73529078022233,23805.585188479483,0.441857590247474,0.0,925.0000000458025,17.166666667564755,67.16666666985488,351.74946032697727,1276.7494603727798,418.91612699683213
21387,B11005718,5,6490.793650793651,167.465,46295.00000249461,33.33333333512951,0,129929.84127572904,71.19047619052394,351.74946032697727,207.88774604116648,143.8617142858108,False,False,Office,V2B,0,4,0,160,B,0.954707303225327,145.50793654707564,0.25382575218355363,21.339966784971537,925.0000000458025,17.166666667564755,64.94429194574997,133.61191210929073,6726.413642488102,0.0,3614.696290946306,177.53290005974029,0.03567231835827102,0.0,0.0,78216.61227440982,10518.678505812504,871.1330360339354,88.73529078022233,23805.585188479483,0.441857590247474,0.0,925.0000000458025,17.166666667564755,67.16666666985488,351.74946032697727,1276.7494603727798,418.91612699683213
