name,Num_EV,TripEnergy,Demand,RES,SolarCapacity,BESS_BatteryCapacity,BuyPowerEnergy,ContractPower,Cost,EnergyCost,ContractCost,Is_opt_solarcapacity,Is_opt_BESS,TripType,ChargeType,ControlRatio,Scinario
B11000381,5,5991.111111111111,769114.0,180365.32125266222,129.78723555635187,0,601556.9553132991,196.99999999993898,1360.5887285011554,962.4911285012785,398.0975999998768,True,False,Office,V2B,1,6
B11000382,0,0.0,457844.0,0.0,0.0,0,457844.0,91.0,916.4431999999999,732.5504,183.89280000000002,False,False,Office,V2B,0,1
B11000382,0,0.0,457844.0,102336.30723000546,73.6842043633261,0,359850.27346267574,89.00000000178179,755.6116375438819,575.7604375402813,179.85120000360064,True,False,Office,V2B,0,2
B11000382,5,5949.523809523809,457844.0,102336.30723000546,73.6842043633261,0,365885.1956638236,99.14285714285502,785.7641987763992,585.4163130621178,200.34788571428143,False,False,Office,V2B,0,3
B11000382,5,5949.523809523809,457844.0,102561.23076923945,73.84615384616009,0,365705.3960930482,99.14285714285656,785.4765194631617,585.1286337488772,200.34788571428456,True,False,Office,V2B,0,4
B11000382,5,5949.523809523809,457844.0,102561.23076923945,73.84615384616009,0,362211.08581935277,78.26153846152177,737.6886542340078,579.5377373109645,158.15091692304324,False,False,Office,V2B,1,5
B11000382,5,5949.523809523809,457844.0,143674.13792692925,103.44827585911311,0,326479.4025211837,77.96551724140399,679.919761275323,522.3670440338939,157.5527172414292,True,False,Office,V2B,1,6
B11000383,0,0.0,2060632.0,0.0,0.0,0,2060632.0,573.0,4454.9295999999995,3297.0112,1157.9184,False,False,Office,V2B,0,1
B11000383,0,0.0,2060632.0,251196.70673979624,180.85106715033172,0,1821469.2517389318,565.0000000001281,4056.1028027825505,2914.3508027822913,1141.7520000002592,True,False,Office,V2B,0,2
B11000383,5,5991.111111111111,2060632.0,251196.70673979624,180.85106715033172,0,1827482.1498072853,565.7142857355603,4067.166868306078,2923.9714396916575,1143.1954286144205,False,False,Office,V2B,0,3
B11000383,5,5991.111111111111,2060632.0,251952.69739666497,181.39534863723836,0,1826877.795608284,565.7142857144261,4066.1999015449674,2923.004472973255,1143.1954285717125,True,False,Office,V2B,0,4
B11000383,5,5991.111111111111,2060632.0,251952.69739666497,181.39534863723836,0,1819955.304037298,540.999999998827,4005.1812864573067,2911.928486459677,1093.2527999976296,False,False,Office,V2B,1,5
B11000383,5,5991.111111111111,2060632.0,302597.0203468249,217.85713179321718,0,1777314.3430104235,540.999999996047,3936.9557488086893,2843.7029488166772,1093.252799992012,True,False,Office,V2B,1,6
B11000384,0,0.0,619799.0,0.0,0.0,0,619799.0,175.0,1345.3184,991.6784,353.64,False,False,Office,V2B,0,1
B11000384,0,0.0,619799.0,52653.96555538624,37.931034510237545,0,571204.8965325373,175.00000000000162,1267.5678344520634,913.9278344520599,353.6400000000034,True,False,Office,V2B,0,2
B11000384,5,5949.523809523809,619799.0,52653.96555538624,37.931034510237545,0,577286.7356138172,190.8620689649247,1309.3528459464274,923.6587769821076,385.69406896431985,False,False,Office,V2B,0,3
B11000384,5,5949.523809523809,619799.0,64068.46055725572,46.15384544700193,0,568327.6540962746,190.61538463653133,1294.5198158275418,909.3242465540393,385.19556927350254,True,False,Office,V2B,0,4
B11000384,5,5949.523809523809,619799.0,64068.46055725572,46.15384544700193,0,562368.048862639,167.99999999999724,1239.283278180217,899.7888781802225,339.4943999999945,False,False,Office,V2B,1,5
B11000384,5,5949.523809523809,619799.0,121932.09464056871,87.83783787095683,0,511439.45739106246,167.99999999998155,1157.7975318256626,818.3031318256999,339.49439999996275,True,False,Office,V2B,1,6
B11000386,0,0.0,173525.0,0.0,0.0,0,173525.0,35.0,348.368,277.64,70.72800000000001,False,False,Office,V2B,0,1
B11000386,0,0.0,173525.0,34703.750000031425,25.00000000002264,0,140186.0000265011,34.250000000685795,293.51000004378767,224.2976000424018,69.21240000138587,True,False,Office,V2B,0,2
B11000386,5,5991.111111111111,173525.0,34703.750000031425,25.00000000002264,0,146239.14682740488,53.000000000025636,341.0850349238996,233.98263492384783,107.10240000005182,False,False,Office,V2B,0,3
B11000386,5,5991.111111111111,173525.0,34134.83606650315,24.59016393509574,0,146689.149883103,53.00000000003533,341.8050398130363,234.70263981296486,107.1024000000714,True,False,Office,V2B,0,4
B11000386,5,5991.111111111111,173525.0,34134.83606650315,24.59016393509574,0,145762.19732919088,25.01639344259558,283.7726435955026,233.21951572670545,50.553127868797155,False,False,Office,V2B,1,5
