,index,name,Num_EV,TripEnergy,Demand,RES,SolarCapacity,BESS_BatteryCapacity,BuyPowerEnergy,ContractPower,Cost,EnergyCost,ContractCost,Is_opt_solarcapacity,Is_opt_BESS,TripType,ChargeType,ControlRatio,Scinario,DemandClass,cluster,SCR[-],SSR[-],LCOE,Edu,Ebc,Ebcc,PBP,Cini,Canu,Rdu,GHG_prod_ev,GHG_prod_ice,GHG_prod_pv,GHG_prod_charger,GHG_prod_vgi,GHG_prod_BESS,GHG_trvl,GHG_Comsumption,GHG_Total_Production,GHG_Annual_Production,GHG_Total,GHG_Reduction,CPBP,Cost_trvl,Prod_cost,OM_cost,Annual_Prod_cost,ElectricityCost,TotalCost,AnnualCost
0,10,B11000008,10,10916.190476190475,786.858,182131.5013557579,131.20448176044226,0,616791.6607399244,153.06386554713671,1296.178116681533,986.866657183879,309.3114594976539,False,False,Office,V2B,1,5,300,4,0.9841538796278071,0.22440558171101563,20.063221896476136,178525.21659537594,6159.097468773559,0.0,13.765336608767068,3675.7142848912777,71.60224088022113,403.7709878639214,13452.827284976203,0.0,14227.930606483413,355.06580011948057,0.07134463671654204,0.0,0.0,371303.11026706285,28035.89503621581,2092.192973297411,399339.0053032787,97799.39509054512,0.28666736650323327,0.0,3675.7142848912777,71.60224088022113,271.887955124785,1296.178116681533,4971.892401572811,1568.0660718063182
0,11,B11000008,10,10916.190476190475,786.858,253771.17204173785,182.81250012011515,0,553507.4058680114,152.17187499874137,1193.120774386275,885.6118493888182,307.5089249974567,True,False,Office,V2B,1,6,300,4,0.915620769949631,0.28976905250876495,19.039927207852724,238805.87554004785,25568.375044039058,0.0,14.897548698108608,4991.718753062936,97.40625006005757,506.8283301591796,13452.827284976203,0.0,19824.3499826158,355.06580011948057,0.07134463671654204,0.0,0.0,333206.5500173892,33632.314412348205,2372.0139421040303,366838.8644297374,130299.53596408642,0.2581153813288948,0.0,4991.718753062936,97.40625006005757,363.4921877132044,1193.120774386275,6184.839527449211,1556.6129620994793
0,12,B11000010,0,0.0,919.555,0.0,0.0,0,919555.0,218.0,1911.8224000000002,1471.288,440.5344,False,False,Office,V2B,0,1,400,2,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4726.960983924156,0.0,0.0,0.0,0.0,18729.90099864417,553563.9556994553,4726.960983924156,472.6960983924156,577020.8176820236,0.0,0.0,63.08670454545454,0.0,0.0,0.0,1911.8224,1974.9091045454545,1974.9091045454545
0,13,B11000010,0,0.0,919.555,209020.28732265157,150.57471261942266,0,717156.2070289003,208.00000000120525,1567.7763312486763,1147.4499312462406,420.3264000024357,True,False,Office,V2B,0,2,400,2,0.968321284355047,0.220105152031719,19.148045840588097,202398.79307652736,0.0,0.0,16.896900095276006,3839.6551717952775,75.28735630971133,344.0460687513237,0.0,4726.960983924156,16328.455655592128,0.0,0.0,0.0,18729.90099864417,431721.67713441345,21055.416639516283,1289.1188811720222,471506.99477257393,105513.8229094497,0.19955126313246854,63.08670454545454,3839.6551717952775,75.28735630971133,267.2701148994752,1567.7763312486763,5470.518207589408,1898.133150693606
0,14,B11000010,10,10916.190476190475,919.555,209020.28732265157,150.57471261942266,0,728240.4362658834,208.00000000004005,1585.511098025495,1165.1846980254136,420.326400000081,False,False,Office,V2B,0,3,400,2,0.9691652482837504,0.21763192522724145,19.78293275856043,202398.79307652736,176.40558286752056,0.0,0.0,3989.6551717952775,76.28735630971133,389.39800651996006,13452.827284976203,0.0,16328.455655592128,355.06580011948057,0.07134463671654204,0.0,0.0,438394.28484390763,30136.420085324524,2197.219225752847,468530.70492923213,108490.1127527915,0.2777803370339764,0.0,3989.6551717952775,76.28735630971133,283.2701148994752,1585.5110980254944,5575.166269820772,1868.7812129249696
0,15,B11000010,10,10916.190476190475,919.555,209915.3650632752,151.21951162574305,0,727524.4435993894,208.0000000001352,1584.3655097592962,1164.039109759023,420.3264000002732,True,False,Office,V2B,0,4,400,2,0.968443601572679,0.21840113610109219,19.794893911334505,203113.31644272417,177.87572460193104,0.0,0.0,4006.097546456448,76.60975581287153,390.54359478615834,13452.827284976203,0.0,16398.378232884923,355.06580011948057,0.07134463671654204,0.0,0.0,437963.26360785734,30206.34266261732,2200.7153546174864,468169.6062704747,108851.21141154895,0.27750120803352374,0.0,4006.097546456448,76.60975581287153,284.4146331356939,1584.3655097592962,5590.4630562157445,1868.7801428949901
0,16,B11000010,10,10916.190476190475,919.555,209915.3650632752,151.21951162574305,0,721655.8571703591,185.9999999999561,1530.5181714724858,1154.6493714725743,375.8687999999114,False,False,Office,V2B,1,5,400,2,0.9878112431403846,0.22263672265575246,19.901721482607154,205468.8750153916,6598.999847370098,0.0,14.245955982074682,4186.097546456448,81.60975581287153,444.39093307296866,13452.827284976203,0.0,16398.378232884923,355.06580011948057,0.07134463671654204,0.0,0.0,434430.4266182068,30206.34266261732,2200.7153546174864,464636.7692808241,112384.04840119951,0.2687778478559856,0.0,4186.097546456448,81.60975581287153,307.4146331356939,1530.5181714724858,5716.615717928934,1837.9328046081798
0,17,B11000010,10,10916.190476190475,919.555,286043.0312111617,206.0606067148087,0,653411.1067796128,185.99999999986824,1421.326570847114,1045.4577708473803,375.86879999973377,True,False,Office,V2B,1,6,400,2,0.928118679316861,0.284099077614043,18.986435734897373,270661.93910545256,25972.666900563123,0.0,15.260688896884993,5584.545471227621,109.03030335740435,553.5825336983405,13452.827284976203,0.0,22345.395322860848,355.06580011948057,0.07134463671654204,0.0,0.0,393347.6920541802,36153.35975259325,2498.066209116283,429501.05180677347,147519.76587525016,0.24507468228472026,0.0,5584.545471227621,109.03030335740435,404.75757691878545,1421.326570847114,7005.872042074736,1826.0841477658994
0,18,B11000012,0,0.0,406.374,0.0,0.0,0,406374.0,135.0,923.0064,650.1984,272.808,False,False,Office,V2B,0,1,200,2,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4726.960983924156,0.0,0.0,0.0,0.0,18729.90099864417,244633.54441377672,4726.960983924156,472.6960983924156,268090.40639634506,0.0,0.0,63.08670454545454,0.0,0.0,0.0,923.0064,986.0931045454545,986.0931045454545
0,19,B11000012,0,0.0,406.374,33857.32371427399,24.39024868657853,0,376213.6785928137,135.00000000098254,874.7498857504874,601.9418857485019,272.8080000019856,True,False,Office,V2B,0,2,200,2,0.890806451064546,0.07421813989196097,20.814241207042937,30160.322380455746,0.0,0.0,19.513351762098825,621.9513415077525,12.195124343289265,48.25651424951252,0.0,4726.960983924156,2644.9002437364816,0.0,0.0,0.0,18729.90099864417,226477.2983781084,7371.861227660637,604.9411105792396,252579.06060441321,15511.345791931846,0.47525606910878593,63.08670454545454,621.9513415077525,12.195124343289265,43.292691418676895,874.7498857504875,1559.7879318036944,981.1292817146189
0,20,B11000012,10,10646.90476190476,406.374,33857.32371427399,24.39024868657853,0,387137.9679798853,141.98838550246623,906.3508781912003,619.4207487678165,286.9301294233839,False,False,Office,V2B,0,3,200,2,0.8926581561433397,0.07241456990032426,25.138271661587854,30160.322380455746,62.693778276078284,0.0,0.0,771.9513415077525,13.195124343289265,79.74222635425417,13452.827284976203,0.0,2644.9002437364816,355.06580011948057,0.07134463671654204,0.0,0.0,233053.62371624794,16452.86467346888,1513.0414551600643,249506.48838971683,18583.918006628228,0.8853280921493909,0.0,771.9513415077525,13.195124343289265,59.292691418676895,906.3508781912003,1678.3022196989527,965.6435696098772
0,21,B11000012,10,10646.90476190476,406.374,42712.30779970221,30.769230846595985,0,380136.2417316205,141.8608058592744,894.8903032510145,608.2179867705927,286.6723164804218,True,False,Office,V2B,0,4,200,2,0.8715226212333601,0.08919075780499182,24.820553911192412,37151.15392984796,73.58852267516987,0.0,0.0,934.6153865881976,16.384615423297994,91.20280129443995,13452.827284976203,0.0,3336.6427383140394,355.06580011948057,0.07134463671654204,0.0,0.0,228838.64660371616,17144.607168046437,1547.628579888942,245983.2537717626,22107.152624582464,0.7755230833744807,0.0,934.6153865881976,16.384615423297994,70.61538475270788,894.8903032510145,1829.5056898392122,965.5056880037224
0,22,B11000012,10,10646.90476190476,406.374,42712.30779970221,30.769230846595985,0,375257.03571643634,117.1538461492011,837.1557494446039,600.4112571462981,236.7444922983056,False,False,Office,V2B,1,5,200,2,0.9397147283969884,0.0960294943782205,24.738251910386328,39726.077006344356,5561.153869854693,0.0,11.28320284371196,1114.6153865881975,21.384615423297994,148.9373551008507,13452.827284976203,0.0,3336.6427383140394,355.06580011948057,0.07134463671654204,0.0,0.0,225901.40784971238,17144.607168046437,1547.628579888942,243046.01501775882,25044.39137858624,0.6845687287376299,0.0,1114.6153865881975,21.384615423297994,93.61538475270788,837.1557494446038,1951.7711360328012,930.7711341973117
0,23,B11000012,10,10646.90476190476,406.374,164386.18399277696,118.42105247471596,0,263546.8533508036,115.81578947525216,655.7155127328754,421.67496536128584,234.04054737158964,True,False,Office,V2B,1,6,200,2,0.8236441815816304,0.32007610207857495,18.396390968351938,142861.6704631954,40670.97360527511,0.0,15.329451933536415,3349.736838105257,65.21052623735798,330.377591812579,13452.827284976203,0.0,12841.684173817433,355.06580011948057,0.07134463671654204,0.0,0.0,158652.86867345084,26649.64860354983,2022.8806516641118,185302.51727700068,82787.88911934439,0.3219027431069362,0.0,3349.736838105257,65.21052623735798,249.19736814262083,655.7155127328755,4005.4523508381326,904.9128808754963
0,24,B11000021,0,0.0,669.384,0.0,0.0,0,669384.0,203.0,1481.2368,1071.0144,410.2224,False,False,Office,V2B,0,1,300,3,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0,4726.960983924156,0.0,0.0,0.0,0.0,18729.90099864417,402963.23213067645,4726.960983924156,472.6960983924156,426420.0941132448,0.0,0.0,63.08670454545454,0.0,0.0,0.0,1481.2368000000001,1544.3235045454546,1544.3235045454546
0,25,B11000021,0,0.0,669.384,104163.7499578258,74.99999996963372,0,573807.2501532078,196.25000000045932,1314.6736002460607,918.0916002451324,396.5820000009284,True,False,Office,V2B,0,2,300,3,0.9175624918013908,0.14278314086784208,20.197115018496415,95576.7499666796,0.0,0.0,17.38416362398307,1912.4999992256598,37.49999998481686,166.563199753939,0.0,4726.960983924156,8133.06665089799,0.0,0.0,0.0,18729.90099864417,345426.87626497226,12860.027634822145,879.3494309373151,377016.80489843857,49403.289214806224,0.2603071139434979,63.08670454545454,1912.4999992256598,37.49999998481686,133.12499994609985,1314.673600246061,3290.2603040171753,1510.8853047376153
0,26,B11000021,10,11344.761904761905,669.384,104163.7499578258,74.99999996963372,0,585429.0079723721,202.7261904764947,1346.355498470696,936.6864127557956,409.6690857149006,False,False,Office,V2B,0,3,300,3,0.9182100146940909,0.1404315974960366,21.562884240114997,95576.7499666796,67.44841268717732,0.0,0.0,2062.49999922566,38.49999998481686,197.96800607475825,13452.827284976203,0.0,8133.06665089799,355.06580011948057,0.07134463671654204,0.0,0.0,352423.07141431916,21941.031080630386,1787.4497755181396,374364.10249494953,52055.99161829526,0.42148906203756065,0.0,2062.49999922566,38.49999998481686,149.12499994609985,1346.3554984706961,3408.855497696356,1495.480498416796
0,27,B11000021,10,11344.761904761905,669.384,104163.74992189162,74.99999994376039,0,585429.0080674897,202.72619047676147,1346.355498623423,936.6864129079837,409.6690857154396,True,False,Office,V2B,0,4,300,3,0.9182100147382007,0.14043159745433664,21.562884239555263,95576.74993828847,67.4484126776042,0.0,0.0,2062.4999985658897,38.49999997188019,197.96800592203113,13452.827284976203,0.0,8133.066648092263,355.06580011948057,0.07134463671654204,0.0,0.0,352423.07147157914,21941.03107782466,1787.4497753778533,374364.1025494038,52055.991563841,0.42148906242456985,0.0,2062.4999985658897,38.49999997188019,149.12499990017469,1346.3554986234233,3408.8554971893127,1495.480498523598
0,28,B11000021,10,11344.761904761905,669.384,104163.74992189162,74.99999994376039,0,577398.6918166863,183.75000000167583,1295.1599069100848,923.837906906698,371.3220000033867,False,False,Office,V2B,1,5,300,3,0.98289026731197,0.15023642989027752,21.357353899257568,97265.96385557047,8493.999983938591,0.0,13.598011492424602,2242.4999985658897,43.49999997188019,249.1635976353698,13452.827284976203,0.0,8133.066648092263,355.06580011948057,0.07134463671654204,0.0,0.0,347588.8922987049,21941.03107782466,1787.4497753778533,369529.92337652954,56890.170736715256,0.38567349673402473,0.0,2242.4999985658897,43.49999997188019,172.12499990017469,1295.1599069100846,3537.6599054759745,1467.2849068102594
0,29,B11000021,10,11344.761904761905,669.384,227858.20310929048,164.0624999886888,0,469034.1858708765,181.0781250003228,1116.3773723940549,750.4546973934024,365.9226750006524,True,False,Office,V2B,1,6,300,3,0.8802158302650365,0.2925370616158451,19.55506305188489,200792.38776158137,31938.788714584192,0.0,15.95202931471062,4513.593749711565,88.0312499943444,427.9461321513995,13452.827284976203,0.0,17791.08330481608,355.06580011948057,0.07134463671654204,0.0,0.0,282354.4206588578,31599.047734548476,2270.3506082140443,313953.46839340625,112466.62571983854,0.28096377509594445,0.0,4513.593749711565,88.0312499943444,330.2109374799226,1116.3773723940549,5629.9711221056195,1446.5883098739776
0,30,B11000022,0,0.0,470.162,0.0,0.0,0,470162.0,110.0,974.5472,752.2592,222.288,False,False,Office,V2B,0,1,200,4,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4726.960983924156,0.0,0.0,0.0,0.0,18729.90099864417,283033.35476351855,4726.960983924156,472.6960983924156,306490.2167460869,0.0,0.0,63.08670454545454,0.0,0.0,0.0,974.5472,1037.6339045454545,1037.6339045454545
0,31,B11000022,0,0.0,470.162,109680.98747861997,79.01234555244027,0,365494.9141202176,108.2098765454926,803.4623811154795,584.791862592348,218.67051852313148,True,False,Office,V2B,0,2,200,4,0.9542865056833427,0.22261919568333582,19.42965789710138,104667.08628086853,0.0,0.0,17.830153132081936,2014.8148115872268,39.50617277622013,171.08481888452047,0.0,4726.960983924156,8568.168971759513,0.0,0.0,0.0,18729.90099864417,220024.69721595812,13295.129955683668,901.1045469803912,252049.72817028596,54440.48857580093,0.2442140087918575,63.08670454545454,2014.8148115872268,39.50617277622013,140.24691335558148,803.4623811154795,2881.363897248161,1006.7959990165155
0,32,B11000022,10,11137.85714285714,470.162,109680.98747861997,79.01234555244027,0,376687.799092353,115.4285714286396,835.9585356907598,602.7004785477649,233.258057142995,False,False,Office,V2B,0,3,200,4,0.9567899017718028,0.2178887918665288,20.636569116027825,104667.08628086853,274.57495503240875,0.0,0.0,2164.814811587227,40.50617277622013,201.67536885469463,13452.827284976203,0.0,8568.168971759513,355.06580011948057,0.07134463671654204,0.0,0.0,226762.7147144919,22376.13340149191,1809.2048915612156,249138.84811598383,57351.36863010307,0.3901586646660588,0.0,2164.814811587227,40.50617277622013,156.24691335558148,835.9585356907598,3000.7733472779864,992.2054490463413
0,33,B11000022,10,11137.85714285714,470.162,109369.39393278072,78.78787878311475,0,376936.1255507856,115.4285714286292,836.355858024231,603.0978008812571,233.258057142974,True,False,Office,V2B,0,4,200,4,0.9572452676787536,0.2173731953648321,20.630333827803405,104420.54544930233,272.7893217448717,0.0,0.0,2159.090908969426,40.393939391557375,201.27804652122336,13452.827284976203,0.0,8543.827595805174,355.06580011948057,0.07134463671654204,0.0,0.0,226912.2050403939,22351.792025537572,1807.9878227634988,249263.99706593147,57226.219680155424,0.390586555436731,0.0,2159.090908969426,40.393939391557375,155.84848484002868,836.3558580242311,2995.446766993657,992.2043428642598
0,34,B11000022,10,11137.85714285714,470.162,109369.39393278072,78.78787878311475,0,372768.5886960796,86.21212121216121,770.6471964592629,596.4297419137274,174.21745454553542,False,False,Office,V2B,1,5,200,4,0.982310780049226,0.22285392813734753,21.18929289667452,106303.11380538513,4896.757574400686,0.0,13.237999720822135,2339.090908969426,45.393939391557375,266.9867080861916,13452.827284976203,0.0,8543.827595805174,355.06580011948057,0.07134463671654204,0.0,0.0,224403.38481015828,22351.792025537572,1807.9878227634988,246755.17683569586,59735.03991039103,0.37418225649581316,0.0,2339.090908969426,45.393939391557375,178.8484848400287,770.6471964592629,3109.738105428689,949.4956812992916
0,35,B11000022,10,11137.85714285714,470.162,177501.11950407302,127.8688322616958,0,311572.11667076126,85.72131167737294,671.7410133108533,498.51538667321813,173.22562663763526,True,False,Office,V2B,1,6,200,4,0.8935150625139384,0.3269023119905601,19.193914182135057,161889.3831862791,26686.448614019882,0.0,14.838392952320051,3590.655222673243,69.9344161308479,365.89289123460105,13452.827284976203,0.0,13866.209810372431,355.06580011948057,0.07134463671654204,0.0,0.0,187563.65132038738,27674.17424010483,2074.106933491862,215237.8255604922,91252.3911855947,0.3032706746699865,0.0,3590.655222673243,69.9344161308479,265.96717726451004,671.7410133108534,4262.396235984096,937.7081905753635
0,36,B11000031,0,0.0,563.684,0.0,0.0,0,563684.0,183.0,1271.7008,901.8943999999999,369.8064,False,False,Office,V2B,0,1,200,2,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0,4726.960983924156,0.0,0.0,0.0,0.0,18729.90099864417,339332.76944227563,4726.960983924156,472.6960983924156,362789.631424844,0.0,0.0,63.08670454545454,0.0,0.0,0.0,1271.7007999999998,1334.7875045454543,1334.7875045454543
0,37,B11000031,0,0.0,563.684,96702.58427010734,69.66292134863477,0,476033.6516854264,180.91011235953997,1127.2369977528406,761.6538426966822,365.5831550561584,True,False,Office,V2B,0,2,200,2,0.9063909612811045,0.15549554061309334,20.456360591946165,87650.34831495091,0.0,0.0,18.617194445076688,1776.4044943901865,34.831460674317384,144.4638022471595,0.0,4726.960983924156,7554.309102054764,0.0,0.0,0.0,18729.90099864417,286568.037010338,12281.270085978918,850.4115534951538,317579.20809496107,45210.423329882906,0.27164687214643535,63.08670454545454,1776.4044943901865,34.831460674317384,123.65168539382671,1127.2369977528406,2966.7281966884816,1313.9753876921218
0,38,B11000031,10,10901.825396825398,563.684,96702.58427010734,69.66292134863477,0,487187.4753012663,180.9101123595443,1145.0831155381934,779.4999604820262,365.5831550561672,False,False,Office,V2B,0,3,200,2,0.907334635666121,0.1526129173420629,21.93939029652255,87650.34831495091,91.25575174060295,0.0,0.0,1926.4044943901865,35.831460674317384,189.70438900726117,13452.827284976203,0.0,7554.309102054764,355.06580011948057,0.07134463671654204,0.0,0.0,293282.53991876467,21362.27353178716,1758.5118980759783,314644.8134505518,48144.81797429215,0.44370867791407903,0.0,1926.4044943901865,35.831460674317384,139.6516853938267,1145.0831155381934,3071.48760992838,1284.73480093202
0,39,B11000031,10,10901.825396825398,563.684,97170.50024784196,70.0000001785412,0,486825.4220377742,180.8999999947614,1144.4833952498527,778.9206752604388,365.5627199894139,True,False,Office,V2B,0,4,200,2,0.9066914043813414,0.15324265287024658,21.947705701619082,88010.70019043415,92.95714371949548,0.0,0.0,1935.0000045528006,36.0000000892706,190.30410929560185,13452.827284976203,0.0,7590.862229939373,355.06580011948057,0.07134463671654204,0.0,0.0,293064.5870647074,21398.82665967177,1760.3395544702087,314463.4137243792,48326.21770046477,0.4427995336259467,0.0,1935.0000045528006,36.0000000892706,140.25000031691064,1144.4833952498527,3079.4833998026534,1284.7333955667634
0,40,B11000031,10,10901.825396825398,563.684,97170.50024784196,70.0000001785412,0,478844.8802870264,125.29999999820215,1019.3580484556093,766.1518084592423,253.206239996367,False,False,Office,V2B,1,5,200,2,0.9524332779920577,0.16067038139978876,20.925999842299944,92631.58236293528,9158.600057247715,0.0,10.12933938230098,2115.0000045528004,41.0000000892706,315.4294560898453,13452.827284976203,0.0,7590.862229939373,355.06580011948057,0.07134463671654204,0.0,0.0,288260.3716994834,21398.82665967177,1760.3395544702087,309659.1983591552,53130.43306568876,0.402760252927262,0.0,2115.0000045528004,41.0000000892706,163.25000031691064,1019.3580484556093,3134.3580530084096,1182.6080487725199
0,41,B11000031,10,10901.825396825398,563.684,176673.63435318068,127.2727258244287,0,406952.0789634675,124.72727274172,903.1721990980161,651.1233263415481,252.0488727564678,True,False,Office,V2B,1,6,200,2,0.845352666164879,0.25721949725459015,18.20090789556723,159181.65141111557,38839.54456280699,0.0,12.525617733441361,3575.454508522932,69.63636291221435,431.6153054474387,13452.827284976203,0.0,13801.567498541957,355.06580011948057,0.07134463671654204,0.0,0.0,244981.5428235768,27609.531928274355,2070.8748179003383,272591.07475185115,90198.55667299283,0.30609726969767775,0.0,3575.454508522932,69.63636291221435,264.90908833836096,903.1721990980159,4478.626707620948,1168.081287436377
0,42,B11000032,0,0.0,423.935,0.0,0.0,0,423935.0,160.0,1001.624,678.296,323.328,False,False,Office,V2B,0,1,200,2,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4726.960983924156,0.0,0.0,0.0,0.0,18729.90099864417,255205.1106888099,4726.960983924156,472.6960983924156,278661.97267137823,0.0,0.0,63.08670454545454,0.0,0.0,0.0,1001.624,1064.7107045454545,1064.7107045454545
