name,Num_EV,Demand,RES,SolarCapacity,BuyPowerEnergy,TripEnergy,ContractPower,Cost,EnergyCost,ContractCost
B11001784,0,158607.0,0.0,0,158607.0,0.0,31.0,316.416,253.7712,62.6448
B11001785,0,160861.0,0.0,0,160861.0,0.0,28.0,313.96,257.3776,56.5824
B11001786,0,160497.0,0.0,0,160497.0,0.0,31.0,319.44,256.7952,62.6448
B11001787,0,133448.0,0.0,0,133448.0,0.0,30.0,274.1408,213.5168,60.624
B11001788,0,154519.0,0.0,0,154519.0,0.0,28.0,303.8128,247.2304,56.5824
B11001789,0,164992.0,0.0,0,164992.0,0.0,30.0,324.6112,263.9872,60.624
B11001790,0,163190.0,0.0,0,163190.0,0.0,40.0,341.936,261.104,80.832
B11001791,0,170238.0,0.0,0,170238.0,0.0,29.0,330.984,272.3808,58.6032
B11001792,0,166607.0,0.0,0,166607.0,0.0,31.0,329.216,266.5712,62.6448
B11001793,0,153871.0,0.0,0,153871.0,0.0,36.0,318.9424,246.1936,72.7488
B11001794,0,175182.0,0.0,0,175182.0,0.0,35.0,351.0192,280.2912,70.728
B11001795,0,143114.0,0.0,0,143114.0,0.0,30.0,289.6064,228.9824,60.624
B11001796,0,167320.0,0.0,0,167320.0,0.0,31.0,330.3568,267.712,62.6448
B11001797,0,161051.0,0.0,0,161051.0,0.0,30.0,318.3056,257.6816,60.624
B11001798,0,157142.0,0.0,0,157142.0,0.0,33.0,318.1136,251.4272,66.6864
B11001799,0,140383.0,0.0,0,140383.0,0.0,30.0,285.2368,224.6128,60.624
B11001800,0,176130.0,0.0,0,176130.0,0.0,31.0,344.4528,281.808,62.6448
B11001801,0,177974.0,0.0,0,177974.0,0.0,30.0,345.3824,284.7584,60.624
B11001802,0,151931.0,0.0,0,151931.0,0.0,27.0,297.6512,243.0896,54.5616
B11001803,0,182511.0,0.0,0,182511.0,0.0,37.0,366.7872,292.0176,74.7696
B11001804,0,166701.0,0.0,0,166701.0,0.0,27.0,321.2832,266.7216,54.5616
B11001805,0,176735.0,0.0,0,176735.0,0.0,32.0,347.4416,282.776,64.6656
B11001806,0,171345.0,0.0,0,171345.0,0.0,47.0,369.1296,274.152,94.9776
B11001807,0,166841.0,0.0,0,166841.0,0.0,27.0,321.5072,266.9456,54.5616
B11001808,0,164625.0,0.0,0,164625.0,0.0,32.0,328.0656,263.4,64.6656
B11001809,0,153473.0,0.0,0,153473.0,0.0,26.0,298.0976,245.5568,52.5408
B11001810,0,161145.0,0.0,0,161145.0,0.0,30.0,318.456,257.832,60.624
B11001811,0,192485.0,0.0,0,192485.0,0.0,35.0,378.704,307.976,70.728
B11001812,0,163879.0,0.0,0,163879.0,0.0,35.0,332.9344,262.2064,70.728
B11001813,0,252562.0,0.0,0,252562.0,0.0,74.0,553.6384,404.0992,149.5392
B11001814,0,191203.0,0.0,0,191203.0,0.0,63.0,433.2352,305.9248,127.3104
B11001815,0,221061.0,0.0,0,221061.0,0.0,55.0,464.8416,353.6976,111.144
B11001816,0,315331.0,0.0,0,315331.0,0.0,96.0,698.5264,504.5296,193.9968
B11001817,0,175388.0,0.0,0,175388.0,0.0,48.0,377.6192,280.6208,96.9984
B11001818,0,159814.0,0.0,0,159814.0,0.0,51.0,358.7632,255.7024,103.0608
B11001819,0,167393.0,0.0,0,167393.0,0.0,58.0,385.0352,267.8288,117.2064
B11001820,0,184580.0,0.0,0,184580.0,0.0,52.0,400.4096,295.328,105.0816
B11001821,0,205034.0,0.0,0,205034.0,0.0,68.0,465.4688,328.0544,137.4144
B11001822,0,156137.0,0.0,0,156137.0,0.0,59.0,369.0464,249.8192,119.2272
B11001823,0,89343.0,0.0,0,89343.0,0.0,31.0,205.5936,142.9488,62.6448
B11001824,0,129099.0,0.0,0,129099.0,0.0,38.0,283.3488,206.5584,76.7904
B11001825,0,247327.0,0.0,0,247327.0,0.0,94.0,585.6784,395.7232,189.9552
B11001826,0,169169.0,0.0,0,169169.0,0.0,44.0,359.5856,270.6704,88.9152
B11001827,0,269181.0,0.0,0,269181.0,0.0,80.0,592.3536,430.6896,161.664
B11001828,0,198557.0,0.0,0,198557.0,0.0,76.0,471.272,317.6912,153.5808
B11001829,0,220036.0,0.0,0,220036.0,0.0,66.0,485.4304,352.0576,133.3728
B11001830,0,198987.0,0.0,0,198987.0,0.0,50.0,419.4192,318.3792,101.04
B11001831,0,203806.0,0.0,0,203806.0,0.0,61.0,449.3584,326.0896,123.2688
B11001832,0,281895.0,0.0,0,281895.0,0.0,102.0,657.1536,451.032,206.1216
B11001833,0,124459.0,0.0,0,124459.0,0.0,42.0,284.008,199.1344,84.8736
B11001834,0,339833.0,0.0,0,339833.0,0.0,129.0,804.416,543.7328,260.6832
B11001835,0,177701.0,0.0,0,177701.0,0.0,59.0,403.5488,284.3216,119.2272
B11001836,0,336560.0,0.0,0,336560.0,0.0,86.0,712.2848,538.496,173.7888
B11001837,0,193551.0,0.0,0,193551.0,0.0,57.0,424.8672,309.6816,115.1856
B11001838,0,166221.0,0.0,0,166221.0,0.0,52.0,371.0352,265.9536,105.0816
B11001839,0,162768.0,0.0,0,162768.0,0.0,50.0,361.4688,260.4288,101.04
B11001840,0,128797.0,0.0,0,128797.0,0.0,44.0,294.9904,206.0752,88.9152
B11001841,0,128476.0,0.0,0,128476.0,0.0,38.0,282.352,205.5616,76.7904
B11001842,0,152200.0,0.0,0,152200.0,0.0,47.0,338.4976,243.52,94.9776
B11001843,0,206077.0,0.0,0,206077.0,0.0,65.0,461.0752,329.7232,131.352
B11001844,0,164567.0,0.0,0,164567.0,0.0,59.0,382.5344,263.3072,119.2272
B11001845,0,305788.0,0.0,0,305788.0,0.0,82.0,654.9664,489.2608,165.7056
B11001846,0,171020.0,0.0,0,171020.0,0.0,34.0,342.3392,273.632,68.7072
B11001847,0,358166.0,0.0,0,358166.0,0.0,99.0,773.1248,573.0656,200.0592
B11001848,0,241563.0,0.0,0,241563.0,0.0,99.0,586.56,386.5008,200.0592
B11001849,0,31290.0,0.0,0,31290.0,0.0,21.0,92.5008,50.064,42.4368
B11001850,0,283235.0,0.0,0,283235.0,0.0,104.0,663.3392,453.176,210.1632
B11001853,0,874145.0,0.0,0,874145.0,0.0,209.0,1820.9792,1398.632,422.3472
B11001855,0,1691639.0,0.0,0,1691639.0,0.0,477.0,3670.544,2706.6224,963.9216
B11001856,0,1987939.0,0.0,0,1987939.0,0.0,483.0,4156.7488,3180.7024,976.0464
B11001857,0,1640276.0,0.0,0,1640276.0,0.0,493.0,3620.696,2624.4416,996.2544
B11001858,0,1202468.0,0.0,0,1202468.0,0.0,242.0,2412.9824,1923.9488,489.0336
B11001859,0,1675635.0,0.0,0,1675635.0,0.0,324.0,3335.7552,2681.016,654.7392
B11001860,0,1656335.0,0.0,0,1656335.0,0.0,326.0,3308.9168,2650.136,658.7808
B11001861,0,1091289.0,0.0,0,1091289.0,0.0,212.0,2174.472,1746.0624,428.4096
B11001862,0,1728230.0,0.0,0,1728230.0,0.0,370.0,3512.864,2765.168,747.696
B11001863,0,1571995.0,0.0,0,1571995.0,0.0,320.0,3161.848,2515.192,646.656
B11001864,0,1463989.0,0.0,0,1463989.0,0.0,287.0,2922.352,2342.3824,579.9696
B11001865,0,1468324.0,0.0,0,1468324.0,0.0,324.0,3004.0576,2349.3184,654.7392
B11001866,0,1527623.0,0.0,0,1527623.0,0.0,353.0,3157.5392,2444.1968,713.3424
B11001867,0,2359228.0,0.0,0,2359228.0,0.0,586.0,4958.9536,3774.7648,1184.1888
B11001868,0,1493931.0,0.0,0,1493931.0,0.0,295.0,2986.4256,2390.2896,596.136
B11001869,0,1741969.0,0.0,0,1741969.0,0.0,328.0,3449.9728,2787.1504,662.8224
B11001870,0,1953039.0,0.0,0,1953039.0,0.0,869.0,4880.9376,3124.8624,1756.0752
B11001871,0,566822.0,0.0,0,566822.0,0.0,243.0,1397.9696,906.9152,491.0544
B11001872,0,926994.0,0.0,0,926994.0,0.0,382.0,2255.136,1483.1904,771.9456
B11001873,0,678090.0,0.0,0,678090.0,0.0,296.0,1683.1008,1084.944,598.1568
B11001874,0,866424.0,0.0,0,866424.0,0.0,398.0,2190.5568,1386.2784,804.2784
B11001875,0,563915.0,0.0,0,563915.0,0.0,215.0,1336.736,902.264,434.472
B11001876,0,859672.0,0.0,0,859672.0,0.0,352.0,2086.7968,1375.4752,711.3216
B11001877,0,698728.0,0.0,0,698728.0,0.0,211.0,1544.3536,1117.9648,426.3888
B11001878,0,499355.0,0.0,0,499355.0,0.0,179.0,1160.6912,798.968,361.7232
B11001879,0,555623.0,0.0,0,555623.0,0.0,215.0,1323.4688,888.9968,434.472
B11001880,0,503688.0,0.0,0,503688.0,0.0,202.0,1214.1024,805.9008,408.2016
B11001881,0,554537.0,0.0,0,554537.0,0.0,208.0,1307.5856,887.2592,420.3264
B11001882,0,733736.0,0.0,0,733736.0,0.0,298.0,1776.176,1173.9776,602.1984
B11001883,0,859613.0,0.0,0,859613.0,0.0,327.0,2036.1824,1375.3808,660.8016
B11001884,0,475268.0,0.0,0,475268.0,0.0,177.0,1118.1104,760.4288,357.6816
B11001885,0,1260809.0,0.0,0,1260809.0,0.0,490.0,3007.4864,2017.2944,990.192
B11001886,0,573040.0,0.0,0,573040.0,0.0,229.0,1379.6272,916.864,462.7632
B11001887,0,663896.0,0.0,0,663896.0,0.0,274.0,1615.9328,1062.2336,553.6992
B11001889,0,1173574.0,0.0,0,1173574.0,0.0,343.0,2570.8528,1877.7184,693.1344
B11001890,0,969720.0,0.0,0,969720.0,0.0,293.0,2143.6464,1551.552,592.0944
B11001891,0,748500.0,0.0,0,748500.0,0.0,258.0,1718.9664,1197.6,521.3664
B11001894,0,1166852.0,0.0,0,1166852.0,0.0,238.0,2347.9136,1866.9632,480.9504
B11001895,0,625971.0,0.0,0,625971.0,0.0,197.0,1399.6512,1001.5536,398.0976
B11001896,0,638114.0,0.0,0,638114.0,0.0,161.0,1346.3312,1020.9824,325.3488
B11001897,0,807301.0,0.0,0,807301.0,0.0,238.0,1772.632,1291.6816,480.9504
B11001898,0,661635.0,0.0,0,661635.0,0.0,228.0,1519.3584,1058.616,460.7424
B11001899,0,640477.0,0.0,0,640477.0,0.0,212.0,1453.1728,1024.7632,428.4096
B11001900,0,516371.0,0.0,0,516371.0,0.0,152.0,1133.3552,826.1936,307.1616
B11001901,0,766010.0,0.0,0,766010.0,0.0,275.0,1781.336,1225.616,555.72
B11001904,0,1292528.0,0.0,0,1292528.0,0.0,481.0,3040.0496,2068.0448,972.0048
B11001905,0,763881.0,0.0,0,763881.0,0.0,166.0,1557.6624,1222.2096,335.4528
B11001906,0,250319.0,0.0,0,250319.0,0.0,154.0,711.7136,400.5104,311.2032
B11001907,0,918828.0,0.0,0,918828.0,0.0,273.0,2021.8032,1470.1248,551.6784
B11001909,0,168869.0,0.0,0,168869.0,0.0,62.0,395.48,270.1904,125.2896
B11001910,0,126974.0,0.0,0,126974.0,0.0,40.0,283.9904,203.1584,80.832
B11001911,0,125721.0,0.0,0,125721.0,0.0,42.0,286.0272,201.1536,84.8736
B11001912,0,169074.0,0.0,0,169074.0,0.0,50.0,371.5584,270.5184,101.04
B11001913,0,104098.0,0.0,0,104098.0,0.0,39.0,245.368,166.5568,78.8112
B11001914,0,146649.0,0.0,0,146649.0,0.0,40.0,315.4704,234.6384,80.832
B11001915,0,149986.0,0.0,0,149986.0,0.0,57.0,355.1632,239.9776,115.1856
B11001916,0,162642.0,0.0,0,162642.0,0.0,48.0,357.2256,260.2272,96.9984
B11001917,0,220843.0,0.0,0,220843.0,0.0,73.0,500.8672,353.3488,147.5184
B11001918,0,146097.0,0.0,0,146097.0,0.0,52.0,338.8368,233.7552,105.0816
B11001919,0,189077.0,0.0,0,189077.0,0.0,57.0,417.7088,302.5232,115.1856
B11001920,0,187127.0,0.0,0,187127.0,0.0,64.0,428.7344,299.4032,129.3312
B11001921,0,178182.0,0.0,0,178182.0,0.0,49.0,384.1104,285.0912,99.0192
B11001922,0,133038.0,0.0,0,133038.0,0.0,47.0,307.8384,212.8608,94.9776
B11001923,0,201860.0,0.0,0,201860.0,0.0,60.0,444.224,322.976,121.248
B11001924,0,154405.0,0.0,0,154405.0,0.0,42.0,331.9216,247.048,84.8736
B11001925,0,181777.0,0.0,0,181777.0,0.0,57.0,406.0288,290.8432,115.1856
B11001926,0,144642.0,0.0,0,144642.0,0.0,62.0,356.7168,231.4272,125.2896
B11001927,0,136002.0,0.0,0,136002.0,0.0,32.0,282.2688,217.6032,64.6656
B11001928,0,223512.0,0.0,0,223512.0,0.0,62.0,482.9088,357.6192,125.2896
B11001929,0,480612.0,0.0,0,480612.0,0.0,149.0,1070.0784,768.9792,301.0992
B11001930,0,226132.0,0.0,0,226132.0,0.0,78.0,519.4336,361.8112,157.6224
B11001931,0,139759.0,0.0,0,139759.0,0.0,51.0,326.6752,223.6144,103.0608
B11001932,0,142010.0,0.0,0,142010.0,0.0,44.0,316.1312,227.216,88.9152
B11001933,0,132287.0,0.0,0,132287.0,0.0,47.0,306.6368,211.6592,94.9776
B11001934,0,107367.0,0.0,0,107367.0,0.0,44.0,260.7024,171.7872,88.9152
B11001935,0,126883.0,0.0,0,126883.0,0.0,40.0,283.8448,203.0128,80.832
B11001936,0,120908.0,0.0,0,120908.0,0.0,48.0,290.4512,193.4528,96.9984
B11001937,0,187073.0,0.0,0,187073.0,0.0,62.0,424.6064,299.3168,125.2896
B11001938,0,111328.0,0.0,0,111328.0,0.0,45.0,269.0608,178.1248,90.936
B11001939,0,75188.0,0.0,0,75188.0,0.0,33.0,186.9872,120.3008,66.6864
B11001940,0,181180.0,0.0,0,181180.0,0.0,60.0,411.136,289.888,121.248
B11001941,0,257283.0,0.0,0,257283.0,0.0,99.0,611.712,411.6528,200.0592
B11001942,0,120416.0,0.0,0,120416.0,0.0,37.0,267.4352,192.6656,74.7696
B11001943,0,105598.0,0.0,0,105598.0,0.0,37.0,243.7264,168.9568,74.7696
B11001944,0,82977.0,0.0,0,82977.0,0.0,34.0,201.4704,132.7632,68.7072
B11001945,0,147298.0,0.0,0,147298.0,0.0,49.0,334.696,235.6768,99.0192
B11001946,0,152312.0,0.0,0,152312.0,0.0,54.0,352.8224,243.6992,109.1232
B11001947,0,123582.0,0.0,0,123582.0,0.0,39.0,276.5424,197.7312,78.8112
B11001948,0,162580.0,0.0,0,162580.0,0.0,52.0,365.2096,260.128,105.0816
B11001949,0,158558.0,0.0,0,158558.0,0.0,52.0,358.7744,253.6928,105.0816
B11001950,0,127209.0,0.0,0,127209.0,0.0,44.0,292.4496,203.5344,88.9152
B11001951,0,174471.0,0.0,0,174471.0,0.0,64.0,408.4848,279.1536,129.3312
B11001952,0,124680.0,0.0,0,124680.0,0.0,41.0,282.3408,199.488,82.8528
B11001953,0,116716.0,0.0,0,116716.0,0.0,39.0,265.5568,186.7456,78.8112
B11001954,0,144642.0,0.0,0,144642.0,0.0,62.0,356.7168,231.4272,125.2896
B11001955,0,112088.0,0.0,0,112088.0,0.0,37.0,254.1104,179.3408,74.7696
B11001956,0,106488.0,0.0,0,106488.0,0.0,31.0,233.0256,170.3808,62.6448
B11001958,0,396948.0,0.0,0,396948.0,0.0,227.0,1093.8384,635.1168,458.7216
B11001959,0,280361.0,0.0,0,280361.0,0.0,160.0,771.9056,448.5776,323.328
B11001960,0,251410.0,0.0,0,251410.0,0.0,142.0,689.2096,402.256,286.9536
B11001961,0,980405.0,0.0,0,980405.0,0.0,234.0,2041.5152,1568.648,472.8672
B11001962,0,191525.0,0.0,0,191525.0,0.0,157.0,623.7056,306.44,317.2656
B11001963,0,153810.0,0.0,0,153810.0,0.0,51.0,349.1568,246.096,103.0608
B11001964,0,147626.0,0.0,0,147626.0,0.0,66.0,369.5744,236.2016,133.3728
B11001965,0,113334.0,0.0,0,113334.0,0.0,40.0,262.1664,181.3344,80.832
B11001966,0,156637.0,0.0,0,156637.0,0.0,45.0,341.5552,250.6192,90.936
B11001967,0,172589.0,0.0,0,172589.0,0.0,49.0,375.1616,276.1424,99.0192
B11001968,0,111747.0,0.0,0,111747.0,0.0,39.0,257.6064,178.7952,78.8112
B11001969,0,158408.0,0.0,0,158408.0,0.0,57.0,368.6384,253.4528,115.1856
B11001970,0,163246.0,0.0,0,163246.0,0.0,44.0,350.1088,261.1936,88.9152
B11001971,0,146661.0,0.0,0,146661.0,0.0,44.0,323.5728,234.6576,88.9152
B11001972,0,125569.0,0.0,0,125569.0,0.0,39.0,279.7216,200.9104,78.8112
B11001973,0,132474.0,0.0,0,132474.0,0.0,39.0,290.7696,211.9584,78.8112
B11001974,0,91836.0,0.0,0,91836.0,0.0,34.0,215.6448,146.9376,68.7072
B11001975,0,137240.0,0.0,0,137240.0,0.0,48.0,316.5824,219.584,96.9984
B11001976,0,124921.0,0.0,0,124921.0,0.0,47.0,294.8512,199.8736,94.9776
B11001977,0,87922.0,0.0,0,87922.0,0.0,33.0,207.3616,140.6752,66.6864
B11001978,0,194553.0,0.0,0,194553.0,0.0,62.0,436.5744,311.2848,125.2896
B11001979,0,125442.0,0.0,0,125442.0,0.0,76.0,354.288,200.7072,153.5808
B11001980,0,135702.0,0.0,0,135702.0,0.0,51.0,320.184,217.1232,103.0608
B11001981,0,168901.0,0.0,0,168901.0,0.0,51.0,373.3024,270.2416,103.0608
B11001982,0,150079.0,0.0,0,150079.0,0.0,47.0,335.104,240.1264,94.9776
B11001984,0,282129.0,0.0,0,282129.0,0.0,52.0,556.488,451.4064,105.0816
B11001985,0,152302.0,0.0,0,152302.0,0.0,34.0,312.3904,243.6832,68.7072
B11001986,0,100194.0,0.0,0,100194.0,0.0,28.0,216.8928,160.3104,56.5824
B11001987,0,101679.0,0.0,0,101679.0,0.0,31.0,225.3312,162.6864,62.6448
B11001988,0,267526.0,0.0,0,267526.0,0.0,65.0,559.3936,428.0416,131.352
B11001989,0,303503.0,0.0,0,303503.0,0.0,92.0,671.5184,485.6048,185.9136
B11001991,0,179548.0,0.0,0,179548.0,0.0,62.0,412.5664,287.2768,125.2896
B11001992,0,117966.0,0.0,0,117966.0,0.0,41.0,271.5984,188.7456,82.8528
B11001993,0,261091.0,0.0,0,261091.0,0.0,70.0,559.2016,417.7456,141.456
B11001994,0,163891.0,0.0,0,163891.0,0.0,62.0,387.5152,262.2256,125.2896
B11001995,0,201136.0,0.0,0,201136.0,0.0,63.0,449.128,321.8176,127.3104
B11001996,0,229267.0,0.0,0,229267.0,0.0,63.0,494.1376,366.8272,127.3104
B11001997,0,158748.0,0.0,0,158748.0,0.0,48.0,350.9952,253.9968,96.9984
B11001998,0,103002.0,0.0,0,103002.0,0.0,32.0,229.4688,164.8032,64.6656
B11001999,0,245482.0,0.0,0,245482.0,0.0,64.0,522.1024,392.7712,129.3312
B11002000,0,284146.0,0.0,0,284146.0,0.0,98.0,652.672,454.6336,198.0384
B11002001,0,136085.0,0.0,0,136085.0,0.0,41.0,300.5888,217.736,82.8528
B11002002,0,115002.0,0.0,0,115002.0,0.0,41.0,266.856,184.0032,82.8528
B11002003,0,176704.0,0.0,0,176704.0,0.0,60.0,403.9744,282.7264,121.248
B11002004,0,199906.0,0.0,0,199906.0,0.0,60.0,441.0976,319.8496,121.248
B11002005,0,175109.0,0.0,0,175109.0,0.0,67.0,415.568,280.1744,135.3936
B11002006,0,303349.0,0.0,0,303349.0,0.0,95.0,677.3344,485.3584,191.976
B11002007,0,153609.0,0.0,0,153609.0,0.0,59.0,365.0016,245.7744,119.2272
B11002008,0,140394.0,0.0,0,140394.0,0.0,42.0,309.504,224.6304,84.8736
B11002009,0,164816.0,0.0,0,164816.0,0.0,48.0,360.704,263.7056,96.9984
B11002010,0,143740.0,0.0,0,143740.0,0.0,45.0,320.92,229.984,90.936
B11002011,0,290618.0,0.0,0,290618.0,0.0,88.0,642.8192,464.9888,177.8304
B11002012,0,216706.0,0.0,0,216706.0,0.0,71.0,490.2064,346.7296,143.4768
B11002013,0,404337.0,0.0,0,404337.0,0.0,107.0,863.1648,646.9392,216.2256
B11002014,0,123563.0,0.0,0,123563.0,0.0,38.0,274.4912,197.7008,76.7904
B11002015,0,132341.0,0.0,0,132341.0,0.0,43.0,298.64,211.7456,86.8944
B11002016,0,444457.0,0.0,0,444457.0,0.0,115.0,943.5232,711.1312,232.392
B11002017,0,217659.0,0.0,0,217659.0,0.0,72.0,493.752,348.2544,145.4976
B11002019,0,192715.0,0.0,0,192715.0,0.0,58.0,425.5504,308.344,117.2064
B11002020,0,188172.0,0.0,0,188172.0,0.0,65.0,432.4272,301.0752,131.352
B11002021,0,135225.0,0.0,0,135225.0,0.0,40.0,297.192,216.36,80.832
B11002022,0,163705.0,0.0,0,163705.0,0.0,56.0,375.0928,261.928,113.1648
B11002023,0,245193.0,0.0,0,245193.0,0.0,62.0,517.5984,392.3088,125.2896
B11002024,0,205742.0,0.0,0,205742.0,0.0,84.0,498.9344,329.1872,169.7472
B11002025,0,142381.0,0.0,0,142381.0,0.0,82.0,393.5152,227.8096,165.7056
B11002026,0,122310.0,0.0,0,122310.0,0.0,45.0,286.632,195.696,90.936
B11002027,0,175128.0,0.0,0,175128.0,0.0,57.0,395.3904,280.2048,115.1856
B11002028,0,232073.0,0.0,0,232073.0,0.0,73.0,518.8352,371.3168,147.5184
B11002029,0,145245.0,0.0,0,145245.0,0.0,53.0,339.4944,232.392,107.1024
B11002030,0,211032.0,0.0,0,211032.0,0.0,70.0,479.1072,337.6512,141.456
B11002031,0,269601.0,0.0,0,269601.0,0.0,81.0,595.0464,431.3616,163.6848
B11002032,0,160233.0,0.0,0,160233.0,0.0,58.0,373.5792,256.3728,117.2064
B11002033,0,291209.0,0.0,0,291209.0,0.0,89.0,645.7856,465.9344,179.8512
B11002034,0,221778.0,0.0,0,221778.0,0.0,67.0,490.2384,354.8448,135.3936
B11002035,0,232815.0,0.0,0,232815.0,0.0,93.0,560.4384,372.504,187.9344
B11002036,0,190385.0,0.0,0,190385.0,0.0,60.0,425.864,304.616,121.248
B11002037,0,139057.0,0.0,0,139057.0,0.0,54.0,331.6144,222.4912,109.1232
B11002038,0,159514.0,0.0,0,159514.0,0.0,53.0,362.3248,255.2224,107.1024
B11002039,0,173791.0,0.0,0,173791.0,0.0,68.0,415.48,278.0656,137.4144
B11002040,0,214598.0,0.0,0,214598.0,0.0,63.0,470.6672,343.3568,127.3104
B11002041,0,183485.0,0.0,0,183485.0,0.0,64.0,422.9072,293.576,129.3312
B11002042,0,142080.0,0.0,0,142080.0,0.0,51.0,330.3888,227.328,103.0608
B11002044,0,158388.0,0.0,0,158388.0,0.0,55.0,364.5648,253.4208,111.144
B11002045,0,193292.0,0.0,0,193292.0,0.0,76.0,462.848,309.2672,153.5808
B11002046,0,147039.0,0.0,0,147039.0,0.0,48.0,332.2608,235.2624,96.9984
B11002047,0,174368.0,0.0,0,174368.0,0.0,61.0,402.2576,278.9888,123.2688
B11002048,0,147695.0,0.0,0,147695.0,0.0,57.0,351.4976,236.312,115.1856
B11002049,0,147077.0,0.0,0,147077.0,0.0,57.0,350.5088,235.3232,115.1856
B11002050,0,180518.0,0.0,0,180518.0,0.0,58.0,406.0352,288.8288,117.2064
B11002051,0,198041.0,0.0,0,198041.0,0.0,57.0,432.0512,316.8656,115.1856
B11002052,0,164258.0,0.0,0,164258.0,0.0,53.0,369.9152,262.8128,107.1024
B11002053,0,203301.0,0.0,0,203301.0,0.0,76.0,478.8624,325.2816,153.5808
B11002054,0,293712.0,0.0,0,293712.0,0.0,83.0,637.6656,469.9392,167.7264
B11002055,0,207581.0,0.0,0,207581.0,0.0,62.0,457.4192,332.1296,125.2896
B11002056,0,166088.0,0.0,0,166088.0,0.0,50.0,366.7808,265.7408,101.04
B11002057,0,185999.0,0.0,0,185999.0,0.0,54.0,406.7216,297.5984,109.1232
B11002058,0,240476.0,0.0,0,240476.0,0.0,71.0,528.2384,384.7616,143.4768
B11002059,0,209791.0,0.0,0,209791.0,0.0,64.0,464.9968,335.6656,129.3312
B11002060,0,216341.0,0.0,0,216341.0,0.0,65.0,477.4976,346.1456,131.352
B11002061,0,178431.0,0.0,0,178431.0,0.0,59.0,404.7168,285.4896,119.2272
B11002063,0,147628.0,0.0,0,147628.0,0.0,49.0,335.224,236.2048,99.0192
B11002064,0,180176.0,0.0,0,180176.0,0.0,64.0,417.6128,288.2816,129.3312
B11002065,0,196210.0,0.0,0,196210.0,0.0,82.0,479.6416,313.936,165.7056
B11002066,0,230751.0,0.0,0,230751.0,0.0,83.0,536.928,369.2016,167.7264
B11002067,0,164083.0,0.0,0,164083.0,0.0,48.0,359.5312,262.5328,96.9984
B11002068,0,164772.0,0.0,0,164772.0,0.0,56.0,376.8,263.6352,113.1648
B11002069,0,323839.0,0.0,0,323839.0,0.0,93.0,706.0768,518.1424,187.9344
B11002070,0,212556.0,0.0,0,212556.0,0.0,59.0,459.3168,340.0896,119.2272
B11002071,0,250158.0,0.0,0,250158.0,0.0,75.0,551.8128,400.2528,151.56
B11002072,0,117013.0,0.0,0,117013.0,0.0,30.0,247.8448,187.2208,60.624
B11002073,0,246839.0,0.0,0,246839.0,0.0,69.0,534.3776,394.9424,139.4352
B11002074,0,149618.0,0.0,0,149618.0,0.0,43.0,326.2832,239.3888,86.8944
B11002075,0,134950.0,0.0,0,134950.0,0.0,55.0,327.064,215.92,111.144
B11002076,0,325646.0,0.0,0,325646.0,0.0,99.0,721.0928,521.0336,200.0592
B11002077,0,287024.0,0.0,0,287024.0,0.0,77.0,614.84,459.2384,155.6016
B11002078,0,208802.0,0.0,0,208802.0,0.0,59.0,453.3104,334.0832,119.2272
B11002079,0,242523.0,0.0,0,242523.0,0.0,94.0,577.992,388.0368,189.9552
B11002080,0,220011.0,0.0,0,220011.0,0.0,60.0,473.2656,352.0176,121.248
B11002081,0,230721.0,0.0,0,230721.0,0.0,72.0,514.6512,369.1536,145.4976
B11002082,0,162814.0,0.0,0,162814.0,0.0,53.0,367.6048,260.5024,107.1024
B11002083,0,215138.0,0.0,0,215138.0,0.0,83.0,511.9472,344.2208,167.7264
B11002084,0,232241.0,0.0,0,232241.0,0.0,77.0,527.1872,371.5856,155.6016
B11002085,0,195419.0,0.0,0,195419.0,0.0,62.0,437.96,312.6704,125.2896
B11002086,0,239262.0,0.0,0,239262.0,0.0,122.0,629.3568,382.8192,246.5376
B11002087,0,271297.0,0.0,0,271297.0,0.0,74.0,583.6144,434.0752,149.5392
B11002088,0,171107.0,0.0,0,171107.0,0.0,67.0,409.1648,273.7712,135.3936
B11002089,0,209667.0,0.0,0,209667.0,0.0,72.0,480.9648,335.4672,145.4976
B11002090,0,168520.0,0.0,0,168520.0,0.0,49.0,368.6512,269.632,99.0192
B11002091,0,131381.0,0.0,0,131381.0,0.0,44.0,299.1248,210.2096,88.9152
B11002092,0,175462.0,0.0,0,175462.0,0.0,59.0,399.9664,280.7392,119.2272
B11002093,0,142331.0,0.0,0,142331.0,0.0,55.0,338.8736,227.7296,111.144
B11002094,0,212557.0,0.0,0,212557.0,0.0,68.0,477.5056,340.0912,137.4144
B11002095,0,170987.0,0.0,0,170987.0,0.0,54.0,382.7024,273.5792,109.1232
B11002096,0,181821.0,0.0,0,181821.0,0.0,69.0,430.3488,290.9136,139.4352
B11002097,0,180971.0,0.0,0,180971.0,0.0,70.0,431.0096,289.5536,141.456
B11002098,0,154450.0,0.0,0,154450.0,0.0,54.0,356.2432,247.12,109.1232
B11002099,0,302055.0,0.0,0,302055.0,0.0,88.0,661.1184,483.288,177.8304
B11002100,0,195565.0,0.0,0,195565.0,0.0,65.0,444.256,312.904,131.352
B11002101,0,192480.0,0.0,0,192480.0,0.0,64.0,437.2992,307.968,129.3312
