name,Num_EV,TripEnergy,Demand,RES,SolarCapacity,BESS_BatteryCapacity,BuyPowerEnergy,ContractPower,Cost,EnergyCost,ContractCost,Is_opt_solarcapacity,Is_opt_BESS,TripType,ChargeType,ControlRatio,Scinario
B11000004,0,0.0,1063827.0,0.0,0.0,0,1063827.0,263.0,2233.5936,1702.1232,531.4704,False,False,Office,V2B,0,1
B11000004,0,0.0,1063827.0,215086.9779387551,154.94505488510256,0,854725.7694081506,254.00000000044437,1880.8444310539394,1367.5612310530412,513.2832000008982,True,False,Office,V2B,0,2
B11000004,15,17714.603174603173,1063827.0,215086.9779387551,154.94505488510256,0,872505.6984976253,254.00000000015237,1909.2923175965088,1396.0091175962007,513.283200000308,False,False,Office,V2B,0,3
B11000004,15,17714.603174603173,1063827.0,218079.87245232397,157.10108594339516,0,870099.1509405503,253.9999999999886,1905.4418415048572,1392.15864150488,513.283199999977,True,False,Office,V2B,0,4
B11000004,15,17714.603174603173,1063827.0,218079.87245232397,157.10108594339516,0,864620.4912242809,209.9999999999242,1807.7607859586965,1383.3927859588496,424.3679999998469,False,False,Office,V2B,1,5
B11000004,15,17714.603174603173,1063827.0,319441.7469790134,230.1204819212718,0,773560.3606024832,209.99999999998414,1662.0645769639411,1237.696576963973,424.36799999996805,True,False,Office,V2B,1,6
B11000005,0,0.0,658682.0,0.0,0.0,0,658682.0,145.0,1346.9072,1053.8912,293.01599999999996,False,False,Office,V2B,0,1
B11000005,0,0.0,658682.0,129954.46802036946,93.61702122996036,0,534067.2768365255,145.00000000071833,1147.5236429398924,854.5076429384407,293.01600000145163,True,False,Office,V2B,0,2
B11000005,15,17714.603174603173,658682.0,129954.46802036946,93.61702122996036,0,552057.3995834724,155.00000000012096,1196.5158393338006,883.291839333556,313.2240000002446,False,False,Office,V2B,0,3
B11000005,15,17714.603174603173,658682.0,132505.22726610568,95.45454544977538,0,550003.5880381416,154.99999999999832,1193.2297408610234,880.0057408610267,313.2239999999967,True,False,Office,V2B,0,4
B11000005,15,17714.603174603173,658682.0,132505.22726610568,95.45454544977538,0,545669.9432688078,109.04545454549128,1093.4309637756212,873.0719092300924,220.35905454552883,False,False,Office,V2B,1,5
B11000005,15,17714.603174603173,658682.0,235795.3424539508,169.86301369012776,0,452095.5696167162,108.30136986308922,942.2083196060767,723.352911386746,218.85540821933074,True,False,Office,V2B,1,6
B11000007,0,0.0,1076601.0,0.0,0.0,0,1076601.0,265.0,2258.0735999999997,1722.5616,535.512,False,False,Office,V2B,0,1
B11000007,0,0.0,1076601.0,241099.7370028083,173.6842106420836,0,841435.6341224356,253.00000000026736,1857.5594145964374,1346.297014595897,511.26240000054037,True,False,Office,V2B,0,2
