計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/08/01,01,44,,,16,27,,
2013/08/01,02,43,,,15,26,,
2013/08/01,03,43,,,15,27,,
2013/08/01,04,40,,,14,26,,
2013/08/01,05,41,,,12,26,,
2013/08/01,06,56,,,18,29,,
2013/08/01,07,72,,,23,38,,
2013/08/01,08,73,,,27,44,,
2013/08/01,09,87,,,33,42,,
2013/08/01,10,100,,,33,58,,
2013/08/01,11,107,,,42,60,,
2013/08/01,12,111,,,44,61,,
2013/08/01,13,106,,,46,59,,
2013/08/01,14,124,,,41,66,,
2013/08/01,15,138,,,58,74,,
2013/08/01,16,132,,,66,67,,
2013/08/01,17,116,,,59,63,,
2013/08/01,18,107,,,50,56,,
2013/08/01,19,98,,,47,54,,
2013/08/01,20,84,,,29,62,,
2013/08/01,21,63,,,24,45,,
2013/08/01,22,55,,,18,38,,
2013/08/01,23,50,,,16,33,,
2013/08/01,24,45,,,14,31,,
2013/08/02,01,41,,,12,28,,
2013/08/02,02,39,,,12,26,,
2013/08/02,03,38,,,11,25,,
2013/08/02,04,39,,,11,25,,
2013/08/02,05,42,,,10,27,,
2013/08/02,06,55,,,18,30,,
2013/08/02,07,69,,,22,38,,
2013/08/02,08,65,,,24,43,,
2013/08/02,09,84,,,25,40,,
2013/08/02,10,108,,,40,58,,
2013/08/02,11,114,,,49,58,,
2013/08/02,12,114,,,52,58,,
2013/08/02,13,103,,,50,56,,
2013/08/02,14,117,,,43,60,,
2013/08/02,15,117,,,52,66,,
2013/08/02,16,103,,,50,60,,
2013/08/02,17,88,,,36,53,,
2013/08/02,18,81,,,35,47,,
2013/08/02,19,85,,,33,47,,
2013/08/02,20,73,,,18,60,,
2013/08/02,21,53,,,18,41,,
2013/08/02,22,46,,,14,34,,
2013/08/02,23,42,,,13,29,,
2013/08/02,24,43,,,14,27,,
2013/08/03,01,41,,,13,27,,
2013/08/03,02,37,,,12,25,,
2013/08/03,03,36,,,12,23,,
2013/08/03,04,37,,,11,24,,
2013/08/03,05,40,,,11,25,,
2013/08/03,06,53,,,17,28,,
2013/08/03,07,65,,,21,35,,
2013/08/03,08,59,,,22,42,,
2013/08/03,09,74,,,19,38,,
2013/08/03,10,100,,,33,57,,
2013/08/03,11,100,,,40,54,,
2013/08/03,12,105,,,47,54,,
2013/08/03,13,103,,,45,55,,
2013/08/03,14,120,,,45,61,,
2013/08/03,15,117,,,51,70,,
2013/08/03,16,100,,,48,58,,
2013/08/03,17,87,,,33,55,,
2013/08/03,18,81,,,32,47,,
2013/08/03,19,83,,,31,50,,
2013/08/03,20,71,,,20,57,,
2013/08/03,21,47,,,16,39,,
2013/08/03,22,43,,,12,31,,
2013/08/03,23,38,,,12,28,,
2013/08/03,24,38,,,11,26,,
2013/08/04,01,35,,,10,24,,
2013/08/04,02,33,,,9,23,,
2013/08/04,03,33,,,9,23,,
2013/08/04,04,32,,,8,22,,
2013/08/04,05,35,,,8,22,,
2013/08/04,06,51,,,16,25,,
2013/08/04,07,56,,,19,33,,
2013/08/04,08,50,,,18,34,,
2013/08/04,09,61,,,17,32,,
2013/08/04,10,89,,,29,46,,
2013/08/04,11,89,,,38,51,,
2013/08/04,12,81,,,35,47,,
2013/08/04,13,77,,,33,42,,
2013/08/04,14,109,,,38,52,,
2013/08/04,15,99,,,47,59,,
2013/08/04,16,89,,,43,49,,
2013/08/04,17,81,,,35,47,,
2013/08/04,18,72,,,28,42,,
2013/08/04,19,83,,,30,47,,
2013/08/04,20,71,,,22,55,,
2013/08/04,21,53,,,17,41,,
2013/08/04,22,48,,,13,34,,
2013/08/04,23,53,,,17,32,,
2013/08/04,24,43,,,16,31,,
2013/08/05,01,39,,,12,25,,
2013/08/05,02,36,,,12,25,,
2013/08/05,03,34,,,10,22,,
2013/08/05,04,33,,,10,22,,
2013/08/05,05,40,,,11,22,,
2013/08/05,06,54,,,19,28,,
2013/08/05,07,63,,,21,34,,
2013/08/05,08,64,,,21,42,,
2013/08/05,09,77,,,24,41,,
2013/08/05,10,101,,,32,57,,
2013/08/05,11,98,,,38,59,,
2013/08/05,12,108,,,40,57,,
2013/08/05,13,111,,,48,61,,
2013/08/05,14,125,,,48,63,,
2013/08/05,15,118,,,53,72,,
2013/08/05,16,108,,,45,62,,
2013/08/05,17,98,,,42,58,,
2013/08/05,18,91,,,36,53,,
2013/08/05,19,94,,,41,54,,
2013/08/05,20,69,,,21,56,,
2013/08/05,21,54,,,16,42,,
2013/08/05,22,46,,,12,35,,
2013/08/05,23,41,,,11,30,,
2013/08/05,24,37,,,10,28,,
2013/08/06,01,38,,,10,26,,
2013/08/06,02,37,,,10,26,,
2013/08/06,03,36,,,9,25,,
2013/08/06,04,34,,,9,24,,
2013/08/06,05,40,,,9,24,,
2013/08/06,06,52,,,14,29,,
2013/08/06,07,67,,,21,36,,
2013/08/06,08,62,,,24,41,,
2013/08/06,09,73,,,19,41,,
2013/08/06,10,103,,,28,57,,
2013/08/06,11,113,,,44,65,,
2013/08/06,12,124,,,49,65,,
2013/08/06,13,117,,,56,65,,
2013/08/06,14,130,,,48,69,,
2013/08/06,15,125,,,53,73,,
2013/08/06,16,114,,,54,63,,
2013/08/06,17,98,,,46,56,,
2013/08/06,18,92,,,41,49,,
2013/08/06,19,97,,,40,53,,
2013/08/06,20,83,,,27,63,,
2013/08/06,21,62,,,25,45,,
2013/08/06,22,48,,,15,36,,
2013/08/06,23,43,,,12,32,,
2013/08/06,24,40,,,10,29,,
2013/08/07,01,36,,,11,26,,
2013/08/07,02,35,,,10,23,,
2013/08/07,03,35,,,10,24,,
2013/08/07,04,35,,,10,23,,
2013/08/07,05,38,,,10,23,,
2013/08/07,06,50,,,16,27,,
2013/08/07,07,63,,,21,34,,
2013/08/07,08,63,,,22,39,,
2013/08/07,09,76,,,24,39,,
2013/08/07,10,108,,,31,58,,
2013/08/07,11,119,,,48,66,,
2013/08/07,12,134,,,56,66,,
2013/08/07,13,136,,,68,64,,
2013/08/07,14,146,,,60,75,,
2013/08/07,15,141,,,63,81,,
2013/08/07,16,125,,,62,67,,
2013/08/07,17,108,,,48,63,,
2013/08/07,18,99,,,43,57,,
2013/08/07,19,94,,,40,55,,
2013/08/07,20,82,,,23,63,,
2013/08/07,21,61,,,22,46,,
2013/08/07,22,53,,,16,39,,
2013/08/07,23,49,,,13,35,,
2013/08/07,24,42,,,13,32,,
2013/08/08,01,37,,,11,26,,
2013/08/08,02,36,,,10,24,,
2013/08/08,03,36,,,10,24,,
2013/08/08,04,34,,,10,24,,
2013/08/08,05,39,,,9,24,,
2013/08/08,06,55,,,15,31,,
2013/08/08,07,66,,,20,37,,
2013/08/08,08,58,,,20,41,,
2013/08/08,09,76,,,22,38,,
2013/08/08,10,108,,,33,58,,
2013/08/08,11,116,,,46,64,,
2013/08/08,12,128,,,54,67,,
2013/08/08,13,119,,,57,61,,
2013/08/08,14,147,,,54,76,,
2013/08/08,15,134,,,60,81,,
2013/08/08,16,115,,,55,65,,
2013/08/08,17,108,,,50,57,,
2013/08/08,18,100,,,45,53,,
2013/08/08,19,93,,,41,55,,
2013/08/08,20,83,,,23,63,,
2013/08/08,21,60,,,21,47,,
2013/08/08,22,53,,,16,37,,
2013/08/08,23,50,,,16,33,,
2013/08/08,24,52,,,18,31,,
2013/08/09,01,48,,,20,29,,
2013/08/09,02,43,,,15,28,,
2013/08/09,03,43,,,13,28,,
2013/08/09,04,44,,,12,30,,
2013/08/09,05,45,,,11,29,,
2013/08/09,06,59,,,19,33,,
2013/08/09,07,75,,,23,40,,
2013/08/09,08,75,,,27,46,,
2013/08/09,09,102,,,36,43,,
2013/08/09,10,141,,,54,68,,
2013/08/09,11,134,,,63,72,,
2013/08/09,12,142,,,67,68,,
2013/08/09,13,133,,,69,63,,
2013/08/09,14,159,,,65,75,,
2013/08/09,15,142,,,67,85,,
2013/08/09,16,137,,,71,63,,
2013/08/09,17,125,,,68,59,,
2013/08/09,18,109,,,60,55,,
2013/08/09,19,99,,,45,56,,
2013/08/09,20,83,,,25,64,,
