計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/12/01,01,9,2,6,,,,,,
2013/12/01,02,9,2,6,,,,,,
2013/12/01,03,9,2,6,,,,,,
2013/12/01,04,9,2,6,,,,,,
2013/12/01,05,9,2,6,,,,,,
2013/12/01,06,9,2,6,,,,,,
2013/12/01,07,9,2,5,,,,,,
2013/12/01,08,10,3,6,,,,,,
2013/12/01,09,22,4,16,,,,,,
2013/12/01,10,40,3,36,,,,,,
2013/12/01,11,48,2,44,,,,,,
2013/12/01,12,48,2,45,,,,,,
2013/12/01,13,48,2,45,,,,,,
2013/12/01,14,48,2,45,,,,,,
2013/12/01,15,48,2,44,,,,,,
2013/12/01,16,48,2,45,,,,,,
2013/12/01,17,53,2,49,,,,,,
2013/12/01,18,133,78,54,,,,,,
2013/12/01,19,139,84,54,,,,,,
2013/12/01,20,132,77,54,,,,,,
2013/12/01,21,81,54,25,,,,,,
2013/12/01,22,9,2,6,,,,,,
2013/12/01,23,9,2,6,,,,,,
2013/12/01,24,9,2,6,,,,,,
2013/12/02,01,9,2,6,,,,,,
2013/12/02,02,9,2,6,,,,,,
2013/12/02,03,9,2,6,,,,,,
2013/12/02,04,9,2,6,,,,,,
2013/12/02,05,9,2,6,,,,,,
2013/12/02,06,9,2,6,,,,,,
2013/12/02,07,9,2,6,,,,,,
2013/12/02,08,12,2,8,,,,,,
2013/12/02,09,20,2,16,,,,,,
2013/12/02,10,131,93,37,,,,,,
2013/12/02,11,113,66,45,,,,,,
2013/12/02,12,99,53,45,,,,,,
2013/12/02,13,89,44,44,,,,,,
2013/12/02,14,85,39,44,,,,,,
2013/12/02,15,84,38,45,,,,,,
2013/12/02,16,84,38,44,,,,,,
2013/12/02,17,87,38,47,,,,,,
2013/12/02,18,98,44,52,,,,,,
2013/12/02,19,101,46,53,,,,,,
2013/12/02,20,101,47,52,,,,,,
2013/12/02,21,44,24,19,,,,,,
2013/12/02,22,18,11,6,,,,,,
2013/12/02,23,18,11,6,,,,,,
2013/12/02,24,18,11,6,,,,,,
2013/12/03,01,17,10,6,,,,,,
2013/12/03,02,17,10,6,,,,,,
2013/12/03,03,17,10,6,,,,,,
2013/12/03,04,17,10,6,,,,,,
2013/12/03,05,17,10,6,,,,,,
2013/12/03,06,17,10,6,,,,,,
2013/12/03,07,17,10,6,,,,,,
2013/12/03,08,20,11,8,,,,,,
2013/12/03,09,30,12,16,,,,,,
2013/12/03,10,121,83,36,,,,,,
2013/12/03,11,104,57,45,,,,,,
2013/12/03,12,91,45,45,,,,,,
2013/12/03,13,86,39,45,,,,,,
2013/12/03,14,78,33,44,,,,,,
2013/12/03,15,78,32,44,,,,,,
2013/12/03,16,78,32,44,,,,,,
2013/12/03,17,81,34,46,,,,,,
2013/12/03,18,92,37,53,,,,,,
2013/12/03,19,96,42,53,,,,,,
2013/12/03,20,103,49,52,,,,,,
2013/12/03,21,45,23,19,,,,,,
2013/12/03,22,8,2,6,,,,,,
2013/12/03,23,9,2,6,,,,,,
2013/12/03,24,9,2,6,,,,,,
2013/12/04,01,9,2,6,,,,,,
2013/12/04,02,9,2,6,,,,,,
2013/12/04,03,9,2,6,,,,,,
2013/12/04,04,9,2,6,,,,,,
2013/12/04,05,9,2,6,,,,,,
2013/12/04,06,9,2,6,,,,,,
2013/12/04,07,9,2,6,,,,,,
2013/12/04,08,12,2,8,,,,,,
2013/12/04,09,20,3,16,,,,,,
2013/12/04,10,104,67,36,,,,,,
2013/12/04,11,70,24,45,,,,,,
2013/12/04,12,68,22,44,,,,,,
2013/12/04,13,66,19,45,,,,,,
2013/12/04,14,52,7,44,,,,,,
2013/12/04,15,52,7,44,,,,,,
2013/12/04,16,53,7,45,,,,,,
2013/12/04,17,54,4,48,,,,,,
2013/12/04,18,54,1,51,,,,,,
2013/12/04,19,55,1,52,,,,,,
2013/12/04,20,64,10,52,,,,,,
2013/12/04,21,21,2,18,,,,,,
2013/12/04,22,9,2,6,,,,,,
2013/12/04,23,9,2,6,,,,,,
2013/12/04,24,9,2,6,,,,,,
2013/12/05,01,9,2,6,,,,,,
2013/12/05,02,9,2,6,,,,,,
2013/12/05,03,9,2,6,,,,,,
2013/12/05,04,9,2,6,,,,,,
2013/12/05,05,9,2,6,,,,,,
2013/12/05,06,9,2,6,,,,,,
2013/12/05,07,9,2,6,,,,,,
2013/12/05,08,12,2,8,,,,,,
2013/12/05,09,20,3,16,,,,,,
2013/12/05,10,106,68,37,,,,,,
2013/12/05,11,76,30,45,,,,,,
2013/12/05,12,67,21,44,,,,,,
2013/12/05,13,67,21,44,,,,,,
2013/12/05,14,66,20,44,,,,,,
2013/12/05,15,65,19,44,,,,,,
2013/12/05,16,65,19,44,,,,,,
2013/12/05,17,67,20,46,,,,,,
2013/12/05,18,75,21,53,,,,,,
2013/12/05,19,75,21,52,,,,,,
2013/12/05,20,76,23,52,,,,,,
2013/12/05,21,23,6,15,,,,,,
2013/12/05,22,8,1,5,,,,,,
2013/12/05,23,8,2,5,,,,,,
2013/12/05,24,8,2,5,,,,,,
2013/12/06,01,9,2,5,,,,,,
2013/12/06,02,8,2,5,,,,,,
2013/12/06,03,8,2,5,,,,,,
2013/12/06,04,8,2,5,,,,,,
2013/12/06,05,8,2,5,,,,,,
2013/12/06,06,9,2,5,,,,,,
2013/12/06,07,8,2,5,,,,,,
2013/12/06,08,9,2,5,,,,,,
2013/12/06,09,19,2,15,,,,,,
2013/12/06,10,100,62,37,,,,,,
2013/12/06,11,83,36,45,,,,,,
2013/12/06,12,78,32,44,,,,,,
2013/12/06,13,68,23,44,,,,,,
2013/12/06,14,68,22,44,,,,,,
2013/12/06,15,68,22,45,,,,,,
2013/12/06,16,61,14,45,,,,,,
2013/12/06,17,73,23,48,,,,,,
2013/12/06,18,77,22,52,,,,,,
2013/12/06,19,78,23,53,,,,,,
2013/12/06,20,76,22,53,,,,,,
2013/12/06,21,27,6,20,,,,,,
2013/12/06,22,9,2,6,,,,,,
2013/12/06,23,9,2,6,,,,,,
2013/12/06,24,9,2,6,,,,,,
2013/12/07,01,9,2,6,,,,,,
2013/12/07,02,9,2,6,,,,,,
2013/12/07,03,9,2,6,,,,,,
2013/12/07,04,9,2,6,,,,,,
2013/12/07,05,9,2,6,,,,,,
2013/12/07,06,9,2,6,,,,,,
2013/12/07,07,9,2,6,,,,,,
2013/12/07,08,13,2,9,,,,,,
2013/12/07,09,20,2,16,,,,,,
2013/12/07,10,105,67,36,,,,,,
2013/12/07,11,89,42,45,,,,,,
2013/12/07,12,69,23,45,,,,,,
2013/12/07,13,69,23,45,,,,,,
2013/12/07,14,68,22,44,,,,,,
2013/12/07,15,68,22,45,,,,,,
2013/12/07,16,70,22,46,,,,,,
2013/12/07,17,74,22,50,,,,,,
2013/12/07,18,76,22,53,,,,,,
2013/12/07,19,75,22,52,,,,,,
2013/12/07,20,76,23,52,,,,,,
2013/12/07,21,38,14,22,,,,,,
2013/12/07,22,9,2,5,,,,,,
2013/12/07,23,9,2,6,,,,,,
2013/12/07,24,9,2,6,,,,,,
2013/12/08,01,9,2,5,,,,,,
2013/12/08,02,9,2,6,,,,,,
2013/12/08,03,9,2,6,,,,,,
2013/12/08,04,9,2,5,,,,,,
2013/12/08,05,9,2,6,,,,,,
2013/12/08,06,9,2,6,,,,,,
2013/12/08,07,9,2,6,,,,,,
2013/12/08,08,10,2,7,,,,,,
2013/12/08,09,19,2,16,,,,,,
2013/12/08,10,37,1,34,,,,,,
2013/12/08,11,89,43,45,,,,,,
2013/12/08,12,73,27,45,,,,,,
2013/12/08,13,54,8,45,,,,,,
2013/12/08,14,57,11,44,,,,,,
2013/12/08,15,62,15,45,,,,,,
2013/12/08,16,58,10,47,,,,,,
2013/12/08,17,59,7,50,,,,,,
2013/12/08,18,60,7,52,,,,,,
2013/12/08,19,67,14,52,,,,,,
2013/12/08,20,68,14,52,,,,,,
2013/12/08,21,24,2,20,,,,,,
2013/12/08,22,9,2,6,,,,,,
2013/12/08,23,9,2,6,,,,,,
2013/12/08,24,9,2,6,,,,,,
2013/12/09,01,9,2,6,,,,,,
2013/12/09,02,9,2,6,,,,,,
2013/12/09,03,9,2,6,,,,,,
2013/12/09,04,9,2,6,,,,,,
2013/12/09,05,9,2,6,,,,,,
2013/12/09,06,9,2,6,,,,,,
2013/12/09,07,9,2,6,,,,,,
2013/12/09,08,11,2,8,,,,,,
2013/12/09,09,55,31,22,,,,,,
2013/12/09,10,87,49,36,,,,,,
2013/12/09,11,77,31,44,,,,,,
2013/12/09,12,68,22,44,,,,,,
2013/12/09,13,68,22,44,,,,,,
2013/12/09,14,67,21,44,,,,,,
2013/12/09,15,67,21,44,,,,,,
2013/12/09,16,67,21,44,,,,,,
2013/12/09,17,69,21,47,,,,,,
2013/12/09,18,75,22,51,,,,,,
2013/12/09,19,74,22,51,,,,,,
2013/12/09,20,76,24,51,,,,,,
2013/12/09,21,42,10,30,,,,,,
2013/12/09,22,9,2,6,,,,,,
2013/12/09,23,8,2,5,,,,,,
2013/12/09,24,9,2,5,,,,,,
2013/12/10,01,9,2,5,,,,,,
2013/12/10,02,8,2,5,,,,,,
2013/12/10,03,9,2,5,,,,,,
2013/12/10,04,9,2,5,,,,,,
