計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/11/01,01,58,8,,,,,
2013/11/01,02,65,8,,,,,
2013/11/01,03,67,9,,,,,
2013/11/01,04,59,8,,,,,
2013/11/01,05,54,8,,,,,
2013/11/01,06,110,15,,,,,
2013/11/01,07,165,24,,,,,
2013/11/01,08,196,25,,,,,
2013/11/01,09,184,27,,,,,
2013/11/01,10,171,23,,,,,
2013/11/01,11,176,23,,,,,
2013/11/01,12,174,23,,,,,
2013/11/01,13,172,22,,,,,
2013/11/01,14,167,19,,,,,
2013/11/01,15,171,25,,,,,
2013/11/01,16,179,26,,,,,
2013/11/01,17,183,28,,,,,
2013/11/01,18,179,28,,,,,
2013/11/01,19,177,27,,,,,
2013/11/01,20,177,25,,,,,
2013/11/01,21,98,17,,,,,
2013/11/01,22,70,12,,,,,
2013/11/01,23,67,11,,,,,
2013/11/01,24,60,9,,,,,
2013/11/02,01,67,11,,,,,
2013/11/02,02,80,11,,,,,
2013/11/02,03,72,11,,,,,
2013/11/02,04,66,11,,,,,
2013/11/02,05,65,10,,,,,
2013/11/02,06,117,18,,,,,
2013/11/02,07,170,25,,,,,
2013/11/02,08,196,25,,,,,
2013/11/02,09,191,30,,,,,
2013/11/02,10,188,29,,,,,
2013/11/02,11,185,28,,,,,
2013/11/02,12,185,28,,,,,
2013/11/02,13,185,26,,,,,
2013/11/02,14,186,24,,,,,
2013/11/02,15,193,30,,,,,
2013/11/02,16,188,29,,,,,
2013/11/02,17,188,28,,,,,
2013/11/02,18,186,29,,,,,
2013/11/02,19,184,28,,,,,
2013/11/02,20,183,25,,,,,
2013/11/02,21,139,25,,,,,
2013/11/02,22,80,14,,,,,
2013/11/02,23,71,12,,,,,
2013/11/02,24,68,12,,,,,
2013/11/03,01,70,11,,,,,
2013/11/03,02,77,11,,,,,
2013/11/03,03,65,11,,,,,
2013/11/03,04,66,11,,,,,
2013/11/03,05,66,11,,,,,
2013/11/03,06,118,18,,,,,
2013/11/03,07,177,27,,,,,
2013/11/03,08,194,24,,,,,
2013/11/03,09,172,23,,,,,
2013/11/03,10,177,23,,,,,
2013/11/03,11,171,23,,,,,
2013/11/03,12,169,23,,,,,
2013/11/03,13,174,23,,,,,
2013/11/03,14,166,19,,,,,
2013/11/03,15,165,23,,,,,
2013/11/03,16,163,23,,,,,
2013/11/03,17,179,26,,,,,
2013/11/03,18,180,27,,,,,
2013/11/03,19,178,26,,,,,
2013/11/03,20,165,20,,,,,
2013/11/03,21,104,19,,,,,
2013/11/03,22,77,15,,,,,
2013/11/03,23,74,13,,,,,
2013/11/03,24,72,12,,,,,
2013/11/04,01,72,12,,,,,
2013/11/04,02,81,13,,,,,
2013/11/04,03,79,13,,,,,
2013/11/04,04,68,12,,,,,
2013/11/04,05,66,11,,,,,
2013/11/04,06,90,13,,,,,
2013/11/04,07,128,16,,,,,
2013/11/04,08,162,17,,,,,
2013/11/04,09,159,21,,,,,
2013/11/04,10,154,20,,,,,
2013/11/04,11,152,20,,,,,
2013/11/04,12,149,20,,,,,
2013/11/04,13,151,19,,,,,
2013/11/04,14,154,16,,,,,
2013/11/04,15,144,18,,,,,
2013/11/04,16,169,25,,,,,
2013/11/04,17,189,30,,,,,
2013/11/04,18,178,29,,,,,
2013/11/04,19,179,29,,,,,
2013/11/04,20,185,29,,,,,
2013/11/04,21,127,26,,,,,
2013/11/04,22,64,10,,,,,
2013/11/04,23,61,9,,,,,
2013/11/04,24,74,14,,,,,
2013/11/05,01,60,8,,,,,
2013/11/05,02,72,8,,,,,
2013/11/05,03,62,8,,,,,
2013/11/05,04,57,8,,,,,
2013/11/05,05,56,8,,,,,
2013/11/05,06,103,14,,,,,
2013/11/05,07,172,26,,,,,
2013/11/05,08,202,27,,,,,
2013/11/05,09,192,30,,,,,
2013/11/05,10,191,29,,,,,
2013/11/05,11,194,29,,,,,
2013/11/05,12,176,25,,,,,
2013/11/05,13,183,25,,,,,
2013/11/05,14,178,22,,,,,
