計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/05/01,01,21,,,12,9,,
2013/05/01,02,23,,,14,9,,
2013/05/01,03,22,,,13,9,,
2013/05/01,04,22,,,13,9,,
2013/05/01,05,21,,,12,9,,
2013/05/01,06,21,,,12,9,,
2013/05/01,07,28,,,13,15,,
2013/05/01,08,35,,,15,20,,
2013/05/01,09,35,,,16,20,,
2013/05/01,10,59,,,19,41,,
2013/05/01,11,118,,,19,99,,
2013/05/01,12,116,,,19,98,,
2013/05/01,13,116,,,18,98,,
2013/05/01,14,115,,,17,97,,
2013/05/01,15,115,,,17,98,,
2013/05/01,16,116,,,18,98,,
2013/05/01,17,117,,,18,99,,
2013/05/01,18,117,,,18,99,,
2013/05/01,19,128,,,18,110,,
2013/05/01,20,139,,,17,121,,
2013/05/01,21,124,,,16,108,,
2013/05/01,22,60,,,18,42,,
2013/05/01,23,28,,,14,14,,
2013/05/01,24,22,,,12,9,,
2013/05/02,01,21,,,12,9,,
2013/05/02,02,22,,,13,9,,
2013/05/02,03,21,,,12,9,,
2013/05/02,04,21,,,12,9,,
2013/05/02,05,20,,,12,9,,
2013/05/02,06,21,,,12,9,,
2013/05/02,07,27,,,12,15,,
2013/05/02,08,34,,,15,20,,
2013/05/02,09,36,,,15,21,,
2013/05/02,10,62,,,19,43,,
2013/05/02,11,119,,,18,101,,
2013/05/02,12,119,,,19,100,,
2013/05/02,13,120,,,20,100,,
2013/05/02,14,120,,,21,99,,
2013/05/02,15,121,,,22,99,,
2013/05/02,16,123,,,24,99,,
2013/05/02,17,123,,,24,99,,
2013/05/02,18,120,,,21,100,,
2013/05/02,19,128,,,20,107,,
2013/05/02,20,141,,,19,122,,
2013/05/02,21,112,,,17,96,,
2013/05/02,22,62,,,18,44,,
2013/05/02,23,28,,,14,14,,
2013/05/02,24,22,,,13,9,,
2013/05/03,01,22,,,13,9,,
2013/05/03,02,22,,,14,9,,
2013/05/03,03,22,,,13,9,,
2013/05/03,04,21,,,13,9,,
2013/05/03,05,21,,,12,9,,
2013/05/03,06,21,,,12,9,,
2013/05/03,07,26,,,12,13,,
2013/05/03,08,34,,,16,19,,
2013/05/03,09,35,,,16,19,,
2013/05/03,10,66,,,19,47,,
2013/05/03,11,120,,,19,101,,
2013/05/03,12,119,,,19,100,,
2013/05/03,13,118,,,19,99,,
2013/05/03,14,117,,,18,98,,
2013/05/03,15,117,,,19,98,,
2013/05/03,16,118,,,20,98,,
2013/05/03,17,118,,,20,98,,
2013/05/03,18,118,,,20,98,,
2013/05/03,19,126,,,19,107,,
2013/05/03,20,140,,,18,121,,
2013/05/03,21,95,,,17,79,,
2013/05/03,22,63,,,19,44,,
