計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/05/01,01,2,,,1,1,,
2013/05/01,02,1,,,1,1,,
2013/05/01,03,2,,,1,1,,
2013/05/01,04,2,,,1,1,,
2013/05/01,05,2,,,1,1,,
2013/05/01,06,2,,,1,1,,
2013/05/01,07,2,,,1,1,,
2013/05/01,08,2,,,1,1,,
2013/05/01,09,2,,,1,1,,
2013/05/01,10,16,,,1,15,,
2013/05/01,11,29,,,1,27,,
2013/05/01,12,29,,,1,27,,
2013/05/01,13,28,,,1,27,,
2013/05/01,14,30,,,1,28,,
2013/05/01,15,29,,,1,28,,
2013/05/01,16,29,,,1,28,,
2013/05/01,17,29,,,1,27,,
2013/05/01,18,36,,,1,35,,
2013/05/01,19,42,,,1,39,,
2013/05/01,20,39,,,1,37,,
2013/05/01,21,26,,,1,25,,
2013/05/01,22,21,,,1,18,,
2013/05/01,23,19,,,1,17,,
2013/05/01,24,8,,,1,7,,
2013/05/02,01,2,,,1,1,,
2013/05/02,02,2,,,1,1,,
2013/05/02,03,2,,,1,1,,
2013/05/02,04,2,,,0,1,,
2013/05/02,05,2,,,1,1,,
2013/05/02,06,2,,,1,1,,
2013/05/02,07,2,,,1,1,,
2013/05/02,08,2,,,1,1,,
2013/05/02,09,2,,,1,1,,
2013/05/02,10,15,,,1,14,,
2013/05/02,11,30,,,1,29,,
2013/05/02,12,29,,,1,28,,
2013/05/02,13,29,,,1,28,,
2013/05/02,14,30,,,1,27,,
2013/05/02,15,29,,,1,27,,
2013/05/02,16,30,,,1,27,,
2013/05/02,17,29,,,2,27,,
2013/05/02,18,37,,,1,35,,
2013/05/02,19,40,,,1,39,,
2013/05/02,20,39,,,1,37,,
2013/05/02,21,12,,,1,11,,
2013/05/02,22,2,,,1,1,,
2013/05/02,23,2,,,1,1,,
2013/05/02,24,2,,,1,1,,
2013/05/03,01,2,,,1,1,,
2013/05/03,02,2,,,1,1,,
2013/05/03,03,2,,,1,1,,
2013/05/03,04,2,,,1,1,,
2013/05/03,05,1,,,1,1,,
2013/05/03,06,2,,,1,1,,
2013/05/03,07,2,,,1,1,,
2013/05/03,08,2,,,1,1,,
2013/05/03,09,2,,,1,1,,
2013/05/03,10,17,,,1,15,,
2013/05/03,11,29,,,1,28,,
2013/05/03,12,28,,,1,27,,
2013/05/03,13,30,,,1,27,,
2013/05/03,14,30,,,2,27,,
2013/05/03,15,31,,,3,27,,
2013/05/03,16,30,,,3,27,,
2013/05/03,17,30,,,1,28,,
2013/05/03,18,37,,,1,35,,
2013/05/03,19,41,,,1,39,,
2013/05/03,20,39,,,1,37,,
2013/05/03,21,15,,,1,14,,
2013/05/03,22,3,,,0,2,,
2013/05/03,23,2,,,1,1,,
2013/05/03,24,2,,,1,1,,
2013/05/04,01,2,,,1,1,,
2013/05/04,02,2,,,1,1,,
2013/05/04,03,2,,,1,1,,
2013/05/04,04,2,,,1,1,,
2013/05/04,05,2,,,1,1,,
2013/05/04,06,2,,,1,1,,
2013/05/04,07,2,,,1,1,,
2013/05/04,08,2,,,1,1,,
2013/05/04,09,2,,,1,1,,
2013/05/04,10,16,,,1,15,,
2013/05/04,11,29,,,1,27,,
2013/05/04,12,28,,,1,27,,
2013/05/04,13,29,,,1,27,,
2013/05/04,14,31,,,3,27,,
2013/05/04,15,34,,,5,27,,
2013/05/04,16,30,,,2,27,,
2013/05/04,17,30,,,2,27,,
2013/05/04,18,37,,,2,35,,
2013/05/04,19,41,,,1,39,,
2013/05/04,20,40,,,1,37,,
2013/05/04,21,14,,,1,13,,
2013/05/04,22,2,,,0,1,,
2013/05/04,23,2,,,1,1,,
2013/05/04,24,1,,,1,1,,
2013/05/05,01,2,,,1,1,,
2013/05/05,02,2,,,1,1,,
2013/05/05,03,2,,,1,1,,
2013/05/05,04,2,,,1,1,,
2013/05/05,05,2,,,1,1,,
2013/05/05,06,2,,,1,1,,
2013/05/05,07,1,,,1,1,,
2013/05/05,08,2,,,1,1,,
2013/05/05,09,2,,,1,1,,
2013/05/05,10,15,,,1,13,,
2013/05/05,11,29,,,1,27,,
2013/05/05,12,29,,,1,28,,
2013/05/05,13,31,,,3,27,,
2013/05/05,14,34,,,6,27,,
2013/05/05,15,34,,,6,27,,
2013/05/05,16,33,,,6,27,,
