計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/12/01,01,8,,,3,4,,
2013/12/01,02,8,,,3,4,,
2013/12/01,03,8,,,3,4,,
2013/12/01,04,8,,,3,4,,
2013/12/01,05,8,,,2,4,,
2013/12/01,06,8,,,3,4,,
2013/12/01,07,8,,,3,4,,
2013/12/01,08,9,,,4,4,,
2013/12/01,09,13,,,3,9,,
2013/12/01,10,48,,,6,41,,
2013/12/01,11,48,,,6,41,,
2013/12/01,12,48,,,6,41,,
2013/12/01,13,47,,,4,41,,
2013/12/01,14,49,,,6,42,,
2013/12/01,15,48,,,6,41,,
2013/12/01,16,49,,,7,41,,
2013/12/01,17,51,,,5,45,,
2013/12/01,18,56,,,6,48,,
2013/12/01,19,55,,,6,48,,
2013/12/01,20,55,,,5,48,,
2013/12/01,21,53,,,4,48,,
2013/12/01,22,55,,,5,48,,
2013/12/01,23,11,,,3,7,,
2013/12/01,24,10,,,4,4,,
2013/12/02,01,8,,,3,4,,
2013/12/02,02,8,,,3,4,,
2013/12/02,03,8,,,3,4,,
2013/12/02,04,8,,,3,4,,
2013/12/02,05,7,,,2,4,,
2013/12/02,06,8,,,3,4,,
2013/12/02,07,8,,,3,4,,
2013/12/02,08,9,,,4,4,,
2013/12/02,09,38,,,27,9,,
2013/12/02,10,63,,,21,41,,
2013/12/02,11,58,,,16,41,,
2013/12/02,12,56,,,14,41,,
2013/12/02,13,49,,,6,41,,
2013/12/02,14,49,,,6,42,,
2013/12/02,15,48,,,6,41,,
2013/12/02,16,50,,,7,41,,
2013/12/02,17,52,,,5,46,,
2013/12/02,18,56,,,6,48,,
2013/12/02,19,56,,,6,48,,
2013/12/02,20,56,,,6,48,,
2013/12/02,21,54,,,4,48,,
2013/12/02,22,55,,,6,48,,
2013/12/02,23,13,,,3,9,,
2013/12/02,24,9,,,4,4,,
2013/12/03,01,8,,,3,4,,
2013/12/03,02,8,,,3,4,,
2013/12/03,03,8,,,3,4,,
2013/12/03,04,8,,,3,4,,
2013/12/03,05,8,,,2,4,,
2013/12/03,06,8,,,3,4,,
2013/12/03,07,8,,,3,4,,
2013/12/03,08,9,,,4,4,,
2013/12/03,09,37,,,26,9,,
2013/12/03,10,60,,,18,41,,
2013/12/03,11,50,,,8,41,,
2013/12/03,12,48,,,6,41,,
2013/12/03,13,47,,,4,41,,
2013/12/03,14,48,,,6,41,,
2013/12/03,15,48,,,6,41,,
2013/12/03,16,50,,,7,41,,
2013/12/03,17,53,,,5,47,,
2013/12/03,18,56,,,6,48,,
2013/12/03,19,56,,,6,48,,
2013/12/03,20,55,,,5,48,,
2013/12/03,21,53,,,4,48,,
2013/12/03,22,55,,,5,48,,
2013/12/03,23,11,,,3,7,,
2013/12/03,24,9,,,4,4,,
2013/12/04,01,8,,,3,4,,
2013/12/04,02,8,,,3,4,,
2013/12/04,03,8,,,3,4,,
2013/12/04,04,8,,,3,4,,
2013/12/04,05,7,,,2,4,,
2013/12/04,06,8,,,3,4,,
2013/12/04,07,8,,,3,4,,
2013/12/04,08,9,,,4,4,,
2013/12/04,09,35,,,24,10,,
2013/12/04,10,61,,,19,41,,
2013/12/04,11,57,,,15,41,,
2013/12/04,12,51,,,8,41,,
2013/12/04,13,49,,,6,41,,
2013/12/04,14,50,,,8,41,,
2013/12/04,15,50,,,8,41,,
2013/12/04,16,50,,,8,41,,
2013/12/04,17,52,,,5,45,,
2013/12/04,18,56,,,7,48,,
2013/12/04,19,56,,,6,48,,
2013/12/04,20,55,,,6,48,,
2013/12/04,21,54,,,4,48,,
2013/12/04,22,54,,,6,47,,
2013/12/04,23,11,,,3,7,,
2013/12/04,24,10,,,5,4,,
2013/12/05,01,8,,,3,4,,
2013/12/05,02,8,,,3,4,,
2013/12/05,03,8,,,3,4,,
2013/12/05,04,8,,,3,4,,
2013/12/05,05,7,,,2,4,,
2013/12/05,06,8,,,3,4,,
2013/12/05,07,8,,,3,4,,
2013/12/05,08,9,,,4,4,,
2013/12/05,09,33,,,21,11,,
2013/12/05,10,55,,,13,41,,
2013/12/05,11,50,,,8,41,,
2013/12/05,12,48,,,6,41,,
2013/12/05,13,47,,,5,41,,
2013/12/05,14,49,,,7,41,,
2013/12/05,15,49,,,7,41,,
2013/12/05,16,50,,,8,41,,
2013/12/05,17,52,,,5,46,,
2013/12/05,18,56,,,7,48,,
2013/12/05,19,55,,,6,48,,
2013/12/05,20,55,,,6,48,,
2013/12/05,21,54,,,4,48,,
2013/12/05,22,55,,,6,48,,
2013/12/05,23,11,,,3,7,,
2013/12/05,24,9,,,4,4,,
2013/12/06,01,8,,,3,4,,
2013/12/06,02,8,,,3,4,,
2013/12/06,03,8,,,3,4,,
2013/12/06,04,7,,,2,4,,
2013/12/06,05,8,,,2,4,,
2013/12/06,06,8,,,3,4,,
2013/12/06,07,8,,,3,4,,
2013/12/06,08,10,,,4,4,,
2013/12/06,09,35,,,24,10,,
2013/12/06,10,61,,,18,41,,
2013/12/06,11,52,,,9,41,,
2013/12/06,12,48,,,6,41,,
2013/12/06,13,47,,,4,42,,
2013/12/06,14,49,,,6,41,,
2013/12/06,15,49,,,6,41,,
2013/12/06,16,49,,,7,41,,
2013/12/06,17,53,,,5,46,,
2013/12/06,18,56,,,6,48,,
2013/12/06,19,56,,,6,49,,
2013/12/06,20,55,,,6,48,,
2013/12/06,21,53,,,4,48,,
2013/12/06,22,55,,,6,48,,
2013/12/06,23,11,,,3,7,,
2013/12/06,24,10,,,5,4,,
2013/12/07,01,8,,,3,4,,
2013/12/07,02,8,,,3,4,,
2013/12/07,03,8,,,3,4,,
2013/12/07,04,8,,,3,4,,
2013/12/07,05,8,,,2,4,,
2013/12/07,06,8,,,3,4,,
2013/12/07,07,8,,,3,4,,
2013/12/07,08,9,,,4,4,,
2013/12/07,09,14,,,3,10,,
2013/12/07,10,48,,,6,41,,
2013/12/07,11,48,,,6,41,,
2013/12/07,12,48,,,6,41,,
2013/12/07,13,47,,,4,42,,
2013/12/07,14,48,,,6,41,,
2013/12/07,15,49,,,6,41,,
2013/12/07,16,49,,,7,41,,
2013/12/07,17,54,,,5,48,,
2013/12/07,18,56,,,6,48,,
2013/12/07,19,55,,,6,48,,
2013/12/07,20,55,,,6,48,,
2013/12/07,21,54,,,4,48,,
2013/12/07,22,54,,,6,48,,
2013/12/07,23,13,,,3,9,,
2013/12/07,24,10,,,5,4,,
2013/12/08,01,8,,,3,4,,
2013/12/08,02,8,,,3,4,,
2013/12/08,03,8,,,3,4,,
2013/12/08,04,8,,,3,4,,
2013/12/08,05,8,,,2,4,,
2013/12/08,06,8,,,3,4,,
2013/12/08,07,8,,,3,4,,
2013/12/08,08,9,,,4,4,,
2013/12/08,09,13,,,3,9,,
