計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/10/01,01,32,1,,10,14,,
2013/10/01,02,31,1,,9,14,,
2013/10/01,03,27,1,,10,9,,
2013/10/01,04,18,0,,10,0,,
2013/10/01,05,18,0,,9,1,,
2013/10/01,06,38,2,,12,18,,
2013/10/01,07,37,2,,12,18,,
2013/10/01,08,40,2,,14,18,,
2013/10/01,09,52,2,,23,19,,
2013/10/01,10,61,4,,25,22,,
2013/10/01,11,60,5,,23,22,,
2013/10/01,12,61,5,,25,22,,
2013/10/01,13,62,6,,25,22,,
2013/10/01,14,59,5,,21,22,,
2013/10/01,15,62,5,,25,22,,
2013/10/01,16,60,5,,23,22,,
2013/10/01,17,59,4,,22,22,,
2013/10/01,18,60,4,,22,23,,
2013/10/01,19,59,3,,21,23,,
2013/10/01,20,53,3,,17,22,,
2013/10/01,21,60,3,,24,22,,
2013/10/01,22,54,3,,19,22,,
2013/10/01,23,45,2,,15,21,,
2013/10/01,24,47,2,,18,21,,
2013/10/02,01,44,2,,15,21,,
2013/10/02,02,43,2,,13,21,,
2013/10/02,03,44,2,,15,21,,
2013/10/02,04,43,2,,14,21,,
2013/10/02,05,44,2,,14,21,,
2013/10/02,06,40,2,,12,21,,
2013/10/02,07,24,1,,11,6,,
2013/10/02,08,42,2,,15,19,,
2013/10/02,09,57,2,,24,21,,
2013/10/02,10,60,4,,24,22,,
2013/10/02,11,60,4,,24,22,,
2013/10/02,12,62,5,,24,22,,
2013/10/02,13,62,5,,25,23,,
2013/10/02,14,58,5,,21,22,,
2013/10/02,15,63,6,,25,22,,
2013/10/02,16,61,5,,24,22,,
2013/10/02,17,60,5,,23,22,,
2013/10/02,18,60,4,,22,23,,
2013/10/02,19,60,4,,22,24,,
2013/10/02,20,54,3,,18,23,,
2013/10/02,21,61,3,,25,23,,
2013/10/02,22,56,2,,21,22,,
2013/10/02,23,40,1,,14,17,,
2013/10/02,24,29,0,,14,8,,
2013/10/03,01,19,0,,9,1,,
2013/10/03,02,16,0,,8,0,,
2013/10/03,03,17,0,,10,0,,
2013/10/03,04,17,0,,9,0,,
2013/10/03,05,17,0,,9,0,,
2013/10/03,06,17,0,,9,1,,
2013/10/03,07,17,0,,9,1,,
2013/10/03,08,20,0,,12,0,,
2013/10/03,09,43,0,,18,13,,
2013/10/03,10,52,0,,16,22,,
2013/10/03,11,54,0,,17,22,,
2013/10/03,12,54,0,,17,23,,
2013/10/03,13,56,2,,19,22,,
2013/10/03,14,54,3,,17,22,,
2013/10/03,15,58,3,,21,22,,
2013/10/03,16,56,3,,19,23,,
2013/10/03,17,56,3,,18,22,,
2013/10/03,18,56,3,,18,23,,
2013/10/03,19,55,2,,16,24,,
2013/10/03,20,50,2,,13,23,,
2013/10/03,21,57,1,,21,23,,
2013/10/03,22,51,1,,16,22,,
2013/10/03,23,24,0,,10,6,,
2013/10/03,24,25,0,,12,5,,
2013/10/04,01,16,0,,8,0,,
2013/10/04,02,15,0,,7,0,,
2013/10/04,03,16,0,,8,0,,
2013/10/04,04,16,0,,8,0,,
2013/10/04,05,17,0,,8,2,,
2013/10/04,06,30,1,,9,13,,
2013/10/04,07,30,1,,9,14,,
2013/10/04,08,33,1,,12,14,,
2013/10/04,09,45,1,,19,16,,
2013/10/04,10,54,2,,18,22,,
2013/10/04,11,55,3,,19,22,,
2013/10/04,12,57,3,,20,22,,
2013/10/04,13,57,3,,21,22,,
2013/10/04,14,54,3,,18,22,,
2013/10/04,15,57,3,,20,22,,
2013/10/04,16,57,3,,20,22,,
2013/10/04,17,56,3,,19,22,,
2013/10/04,18,56,2,,18,23,,
2013/10/04,19,55,2,,17,24,,
2013/10/04,20,51,2,,14,23,,
2013/10/04,21,58,2,,23,22,,
2013/10/04,22,52,2,,17,22,,
2013/10/04,23,27,0,,11,7,,
2013/10/04,24,25,0,,12,5,,
2013/10/05,01,21,0,,9,5,,
2013/10/05,02,17,0,,7,2,,
2013/10/05,03,16,0,,8,0,,
2013/10/05,04,16,0,,8,0,,
2013/10/05,05,25,0,,8,9,,
2013/10/05,06,35,0,,9,18,,
2013/10/05,07,35,1,,9,18,,
2013/10/05,08,38,1,,12,18,,
2013/10/05,09,50,1,,20,19,,
2013/10/05,10,54,2,,18,22,,
2013/10/05,11,56,2,,19,22,,
2013/10/05,12,57,3,,20,22,,
2013/10/05,13,57,3,,21,22,,
2013/10/05,14,54,3,,18,22,,
2013/10/05,15,60,4,,23,22,,
2013/10/05,16,60,4,,23,22,,
2013/10/05,17,58,4,,22,22,,
2013/10/05,18,58,3,,21,23,,
2013/10/05,19,57,2,,19,23,,
2013/10/05,20,51,2,,15,22,,
2013/10/05,21,60,2,,25,22,,
2013/10/05,22,55,2,,20,22,,
2013/10/05,23,34,2,,14,10,,
