計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/12/01,01,10,,,5,3,,
2013/12/01,02,9,,,5,3,,
2013/12/01,03,9,,,4,3,,
2013/12/01,04,9,,,5,3,,
2013/12/01,05,9,,,5,3,,
2013/12/01,06,9,,,5,3,,
2013/12/01,07,11,,,6,3,,
2013/12/01,08,10,,,5,3,,
2013/12/01,09,9,,,5,3,,
2013/12/01,10,12,,,6,5,,
2013/12/01,11,45,,,7,35,,
2013/12/01,12,45,,,7,35,,
2013/12/01,13,46,,,8,36,,
2013/12/01,14,47,,,8,36,,
2013/12/01,15,46,,,7,36,,
2013/12/01,16,47,,,9,36,,
2013/12/01,17,51,,,9,40,,
2013/12/01,18,54,,,8,44,,
2013/12/01,19,54,,,8,44,,
2013/12/01,20,55,,,8,44,,
2013/12/01,21,54,,,7,44,,
2013/12/01,22,55,,,8,44,,
2013/12/01,23,55,,,9,44,,
2013/12/01,24,14,,,6,7,,
2013/12/02,01,10,,,5,3,,
2013/12/02,02,9,,,5,3,,
2013/12/02,03,9,,,4,3,,
2013/12/02,04,9,,,5,3,,
2013/12/02,05,9,,,5,3,,
2013/12/02,06,9,,,5,3,,
2013/12/02,07,11,,,6,3,,
2013/12/02,08,10,,,5,3,,
2013/12/02,09,10,,,5,3,,
2013/12/02,10,16,,,6,9,,
2013/12/02,11,49,,,8,39,,
2013/12/02,12,50,,,8,39,,
2013/12/02,13,50,,,9,39,,
2013/12/02,14,49,,,8,39,,
2013/12/02,15,49,,,8,39,,
2013/12/02,16,50,,,9,39,,
2013/12/02,17,55,,,9,44,,
2013/12/02,18,58,,,9,47,,
2013/12/02,19,57,,,8,46,,
2013/12/02,20,57,,,8,46,,
2013/12/02,21,55,,,6,46,,
2013/12/02,22,54,,,8,43,,
2013/12/02,23,55,,,9,43,,
2013/12/02,24,15,,,6,8,,
2013/12/03,01,10,,,5,3,,
2013/12/03,02,9,,,5,3,,
2013/12/03,03,9,,,5,3,,
2013/12/03,04,9,,,5,3,,
2013/12/03,05,9,,,5,3,,
2013/12/03,06,9,,,5,3,,
2013/12/03,07,10,,,6,3,,
2013/12/03,08,10,,,5,3,,
2013/12/03,09,9,,,5,3,,
2013/12/03,10,20,,,6,12,,
2013/12/03,11,49,,,8,39,,
2013/12/03,12,50,,,8,39,,
2013/12/03,13,50,,,9,39,,
2013/12/03,14,50,,,9,39,,
2013/12/03,15,50,,,8,39,,
2013/12/03,16,52,,,10,40,,
2013/12/03,17,54,,,9,43,,
2013/12/03,18,59,,,9,47,,
2013/12/03,19,58,,,8,47,,
2013/12/03,20,58,,,9,47,,
2013/12/03,21,59,,,9,47,,
2013/12/03,22,55,,,8,45,,
2013/12/03,23,56,,,9,44,,
2013/12/03,24,16,,,6,9,,
2013/12/04,01,10,,,5,3,,
2013/12/04,02,10,,,5,3,,
2013/12/04,03,9,,,5,3,,
2013/12/04,04,9,,,5,3,,
2013/12/04,05,10,,,5,3,,
2013/12/04,06,9,,,5,3,,
2013/12/04,07,10,,,6,3,,
2013/12/04,08,10,,,5,3,,
2013/12/04,09,9,,,5,3,,
2013/12/04,10,14,,,6,7,,
2013/12/04,11,48,,,8,38,,
2013/12/04,12,49,,,8,38,,
2013/12/04,13,49,,,8,39,,
2013/12/04,14,50,,,9,39,,
2013/12/04,15,49,,,8,39,,
2013/12/04,16,50,,,10,38,,
2013/12/04,17,54,,,9,41,,
2013/12/04,18,58,,,9,46,,
2013/12/04,19,57,,,9,45,,
2013/12/04,20,57,,,8,46,,
2013/12/04,21,54,,,7,44,,
2013/12/04,22,54,,,8,43,,
2013/12/04,23,55,,,10,43,,
2013/12/04,24,15,,,6,7,,
2013/12/05,01,10,,,6,3,,
2013/12/05,02,10,,,5,3,,
2013/12/05,03,9,,,5,3,,
2013/12/05,04,9,,,5,3,,
2013/12/05,05,9,,,5,3,,
2013/12/05,06,9,,,5,3,,
2013/12/05,07,11,,,6,3,,
2013/12/05,08,10,,,5,3,,
2013/12/05,09,10,,,5,3,,
2013/12/05,10,17,,,6,9,,
2013/12/05,11,49,,,8,39,,
