計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2014/01/01,01,35,0,,,,,
2014/01/01,02,29,0,,,,,
2014/01/01,03,27,0,,,,,
2014/01/01,04,29,0,,,,,
2014/01/01,05,42,0,,,,,
2014/01/01,06,40,0,,,,,
2014/01/01,07,41,0,,,,,
2014/01/01,08,67,0,,,,,
2014/01/01,09,100,0,,,,,
2014/01/01,10,138,0,,,,,
2014/01/01,11,156,0,,,,,
2014/01/01,12,159,0,,,,,
2014/01/01,13,160,0,,,,,
2014/01/01,14,161,0,,,,,
2014/01/01,15,161,0,,,,,
2014/01/01,16,168,0,,,,,
2014/01/01,17,173,0,,,,,
2014/01/01,18,180,0,,,,,
2014/01/01,19,188,0,,,,,
2014/01/01,20,179,0,,,,,
2014/01/01,21,181,0,,,,,
2014/01/01,22,170,0,,,,,
2014/01/01,23,150,0,,,,,
2014/01/01,24,96,0,,,,,
2014/01/02,01,34,0,,,,,
2014/01/02,02,27,0,,,,,
2014/01/02,03,25,0,,,,,
2014/01/02,04,27,0,,,,,
2014/01/02,05,41,0,,,,,
2014/01/02,06,40,0,,,,,
2014/01/02,07,40,0,,,,,
2014/01/02,08,63,0,,,,,
2014/01/02,09,99,0,,,,,
2014/01/02,10,118,0,,,,,
2014/01/02,11,143,0,,,,,
2014/01/02,12,153,0,,,,,
2014/01/02,13,156,0,,,,,
2014/01/02,14,159,0,,,,,
2014/01/02,15,159,0,,,,,
2014/01/02,16,166,0,,,,,
2014/01/02,17,168,0,,,,,
2014/01/02,18,179,0,,,,,
2014/01/02,19,189,0,,,,,
2014/01/02,20,183,0,,,,,
2014/01/02,21,186,0,,,,,
2014/01/02,22,177,0,,,,,
2014/01/02,23,160,0,,,,,
2014/01/02,24,99,1,,,,,
2014/01/03,01,35,0,,,,,
2014/01/03,02,26,0,,,,,
2014/01/03,03,23,0,,,,,
2014/01/03,04,38,0,,,,,
2014/01/03,05,41,0,,,,,
2014/01/03,06,42,0,,,,,
2014/01/03,07,42,0,,,,,
2014/01/03,08,72,0,,,,,
2014/01/03,09,95,0,,,,,
2014/01/03,10,125,0,,,,,
2014/01/03,11,153,0,,,,,
2014/01/03,12,158,0,,,,,
2014/01/03,13,166,1,,,,,
2014/01/03,14,177,1,,,,,
2014/01/03,15,178,1,,,,,
2014/01/03,16,192,1,,,,,
2014/01/03,17,210,1,,,,,
2014/01/03,18,222,1,,,,,
2014/01/03,19,229,1,,,,,
2014/01/03,20,209,1,,,,,
2014/01/03,21,206,1,,,,,
2014/01/03,22,193,1,,,,,
2014/01/03,23,169,1,,,,,
2014/01/03,24,118,1,,,,,
2014/01/04,01,49,1,,,,,
2014/01/04,02,40,1,,,,,
2014/01/04,03,33,1,,,,,
2014/01/04,04,46,0,,,,,
2014/01/04,05,46,0,,,,,
2014/01/04,06,45,0,,,,,
2014/01/04,07,47,0,,,,,
2014/01/04,08,75,0,,,,,
2014/01/04,09,101,0,,,,,
2014/01/04,10,124,0,,,,,
2014/01/04,11,149,0,,,,,
2014/01/04,12,165,0,,,,,
2014/01/04,13,170,1,,,,,
2014/01/04,14,179,1,,,,,
2014/01/04,15,197,1,,,,,
2014/01/04,16,203,1,,,,,
2014/01/04,17,207,1,,,,,
2014/01/04,18,212,0,,,,,
2014/01/04,19,219,1,,,,,
2014/01/04,20,210,0,,,,,
2014/01/04,21,216,1,,,,,
2014/01/04,22,199,0,,,,,
2014/01/04,23,157,1,,,,,
2014/01/04,24,113,0,,,,,
2014/01/05,01,43,1,,,,,
2014/01/05,02,30,0,,,,,
2014/01/05,03,27,0,,,,,
2014/01/05,04,43,0,,,,,
2014/01/05,05,44,0,,,,,
2014/01/05,06,43,0,,,,,
2014/01/05,07,44,0,,,,,
2014/01/05,08,74,0,,,,,
2014/01/05,09,101,0,,,,,
2014/01/05,10,122,0,,,,,
2014/01/05,11,155,0,,,,,
2014/01/05,12,163,1,,,,,
2014/01/05,13,169,0,,,,,
2014/01/05,14,182,0,,,,,
2014/01/05,15,179,1,,,,,
2014/01/05,16,191,1,,,,,
2014/01/05,17,189,1,,,,,
2014/01/05,18,197,1,,,,,
2014/01/05,19,207,1,,,,,
2014/01/05,20,199,0,,,,,
2014/01/05,21,201,1,,,,,
2014/01/05,22,187,0,,,,,
2014/01/05,23,157,0,,,,,
2014/01/05,24,93,0,,,,,
2014/01/06,01,34,0,,,,,
2014/01/06,02,29,0,,,,,
2014/01/06,03,25,0,,,,,
2014/01/06,04,25,0,,,,,
2014/01/06,05,40,0,,,,,
2014/01/06,06,46,0,,,,,
2014/01/06,07,44,0,,,,,
2014/01/06,08,44,0,,,,,
2014/01/06,09,43,0,,,,,
2014/01/06,10,49,0,,,,,
2014/01/06,11,93,0,,,,,
2014/01/06,12,138,0,,,,,
2014/01/06,13,160,0,,,,,
2014/01/06,14,157,0,,,,,
2014/01/06,15,162,0,,,,,
2014/01/06,16,160,0,,,,,
2014/01/06,17,165,0,,,,,
2014/01/06,18,175,0,,,,,
2014/01/06,19,179,0,,,,,
2014/01/06,20,183,1,,,,,
2014/01/06,21,192,1,,,,,
2014/01/06,22,173,1,,,,,
2014/01/06,23,135,0,,,,,
2014/01/06,24,84,1,,,,,
2014/01/07,01,29,0,,,,,
2014/01/07,02,22,0,,,,,
2014/01/07,03,22,0,,,,,
2014/01/07,04,27,0,,,,,
2014/01/07,05,40,0,,,,,
2014/01/07,06,40,0,,,,,
2014/01/07,07,41,0,,,,,
2014/01/07,08,40,0,,,,,
2014/01/07,09,39,0,,,,,
2014/01/07,10,51,0,,,,,
2014/01/07,11,107,0,,,,,
2014/01/07,12,144,0,,,,,
2014/01/07,13,163,0,,,,,
2014/01/07,14,160,1,,,,,
2014/01/07,15,165,1,,,,,
