計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他,,,
2013/07/01,01,7,0,2,,,,,
2013/07/01,02,7,0,2,,,,,
2013/07/01,03,7,0,2,,,,,
2013/07/01,04,7,0,2,,,,,
2013/07/01,05,8,0,2,,,,,
2013/07/01,06,7,0,2,,,,,
2013/07/01,07,11,0,3,,,,,
2013/07/01,08,17,0,3,,,,,
2013/07/01,09,42,3,3,,,,,
2013/07/01,10,52,7,5,,,,,
2013/07/01,11,78,9,6,,,,,
2013/07/01,12,119,13,9,,,,,
2013/07/01,13,108,16,8,,,,,
2013/07/01,14,119,21,9,,,,,
2013/07/01,15,119,26,9,,,,,
2013/07/01,16,120,25,11,,,,,
2013/07/01,17,117,21,11,,,,,
2013/07/01,18,91,16,9,,,,,
2013/07/01,19,72,14,7,,,,,
2013/07/01,20,33,4,4,,,,,
2013/07/01,21,8,0,2,,,,,
2013/07/01,22,8,0,2,,,,,
2013/07/01,23,8,0,2,,,,,
2013/07/01,24,7,0,2,,,,,
2013/07/02,01,8,0,2,,,,,
2013/07/02,02,8,0,2,,,,,
2013/07/02,03,7,0,2,,,,,
2013/07/02,04,7,0,2,,,,,
2013/07/02,05,8,0,2,,,,,
2013/07/02,06,7,0,2,,,,,
2013/07/02,07,11,0,3,,,,,
2013/07/02,08,13,0,2,,,,,
2013/07/02,09,40,4,2,,,,,
2013/07/02,10,51,7,5,,,,,
2013/07/02,11,91,14,6,,,,,
2013/07/02,12,108,19,8,,,,,
2013/07/02,13,104,26,8,,,,,
2013/07/02,14,103,26,7,,,,,
2013/07/02,15,110,25,8,,,,,
2013/07/02,16,109,23,9,,,,,
2013/07/02,17,108,24,9,,,,,
2013/07/02,18,88,19,7,,,,,
2013/07/02,19,50,13,5,,,,,
2013/07/02,20,29,12,3,,,,,
2013/07/02,21,8,1,2,,,,,
2013/07/02,22,8,0,2,,,,,
2013/07/02,23,7,0,2,,,,,
2013/07/02,24,7,0,2,,,,,
2013/07/03,01,7,0,2,,,,,
2013/07/03,02,7,0,2,,,,,
2013/07/03,03,7,0,2,,,,,
2013/07/03,04,7,0,2,,,,,
2013/07/03,05,8,0,2,,,,,
2013/07/03,06,7,0,2,,,,,
2013/07/03,07,11,0,3,,,,,
2013/07/03,08,13,0,2,,,,,
2013/07/03,09,28,4,3,,,,,
2013/07/03,10,34,9,5,,,,,
2013/07/03,11,42,19,6,,,,,
2013/07/03,12,53,29,8,,,,,
2013/07/03,13,49,17,7,,,,,
2013/07/03,14,54,20,8,,,,,
2013/07/03,15,50,15,8,,,,,
2013/07/03,16,49,14,7,,,,,
2013/07/03,17,52,14,9,,,,,
2013/07/03,18,43,5,8,,,,,
2013/07/03,19,38,0,7,,,,,
2013/07/03,20,24,0,4,,,,,
2013/07/03,21,9,0,2,,,,,
2013/07/03,22,7,0,2,,,,,
2013/07/03,23,7,0,2,,,,,
2013/07/03,24,7,0,2,,,,,
2013/07/04,01,7,0,1,,,,,
2013/07/04,02,7,0,1,,,,,
2013/07/04,03,7,0,2,,,,,
2013/07/04,04,7,0,2,,,,,
2013/07/04,05,7,0,2,,,,,
2013/07/04,06,7,0,2,,,,,
2013/07/04,07,11,0,2,,,,,
2013/07/04,08,13,0,2,,,,,
2013/07/04,09,29,2,5,,,,,
2013/07/04,10,36,8,9,,,,,
2013/07/04,11,45,8,14,,,,,
2013/07/04,12,57,10,17,,,,,
2013/07/04,13,55,13,19,,,,,
2013/07/04,14,61,16,18,,,,,
2013/07/04,15,58,19,18,,,,,
2013/07/04,16,56,18,18,,,,,
2013/07/04,17,55,16,22,,,,,
2013/07/04,18,46,12,19,,,,,
2013/07/04,19,39,10,11,,,,,
2013/07/04,20,24,3,7,,,,,
2013/07/04,21,8,0,2,,,,,
2013/07/04,22,8,0,2,,,,,
2013/07/04,23,8,0,2,,,,,
2013/07/04,24,8,0,2,,,,,
2013/07/05,01,8,0,2,,,,,
2013/07/05,02,7,0,2,,,,,
2013/07/05,03,7,0,2,,,,,
2013/07/05,04,8,0,2,,,,,
2013/07/05,05,8,0,2,,,,,
2013/07/05,06,7,0,2,,,,,
2013/07/05,07,11,0,3,,,,,
2013/07/05,08,13,0,2,,,,,
2013/07/05,09,32,4,2,,,,,
2013/07/05,10,43,8,6,,,,,
2013/07/05,11,56,12,6,,,,,
2013/07/05,12,70,18,8,,,,,
2013/07/05,13,75,25,8,,,,,
2013/07/05,14,72,25,7,,,,,
2013/07/05,15,65,24,8,,,,,
2013/07/05,16,66,21,10,,,,,
2013/07/05,17,62,21,9,,,,,
2013/07/05,18,48,17,8,,,,,
2013/07/05,19,42,17,6,,,,,
2013/07/05,20,28,12,4,,,,,
2013/07/05,21,12,1,2,,,,,
2013/07/05,22,7,0,2,,,,,
2013/07/05,23,7,0,2,,,,,
2013/07/05,24,7,0,2,,,,,
2013/07/06,01,7,0,2,,,,,
2013/07/06,02,7,0,2,,,,,
2013/07/06,03,7,0,2,,,,,
2013/07/06,04,8,0,2,,,,,
2013/07/06,05,7,0,2,,,,,
2013/07/06,06,7,0,2,,,,,
2013/07/06,07,7,0,2,,,,,
2013/07/06,08,9,0,2,,,,,
2013/07/06,09,27,4,2,,,,,
2013/07/06,10,29,7,4,,,,,
2013/07/06,11,34,12,3,,,,,
2013/07/06,12,33,12,3,,,,,
2013/07/06,13,25,6,2,,,,,
2013/07/06,14,28,8,2,,,,,
2013/07/06,15,27,5,2,,,,,
2013/07/06,16,31,6,3,,,,,
2013/07/06,17,23,5,2,,,,,
2013/07/06,18,11,1,1,,,,,
2013/07/06,19,8,0,1,,,,,
2013/07/06,20,8,0,1,,,,,
2013/07/06,21,8,0,2,,,,,
2013/07/06,22,7,0,2,,,,,
2013/07/06,23,7,0,2,,,,,
2013/07/06,24,8,0,2,,,,,
2013/07/07,01,7,0,2,,,,,
2013/07/07,02,7,0,2,,,,,
2013/07/07,03,7,0,2,,,,,
