計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/04/01,01,36,,,8,27,,
2013/04/01,02,35,,,8,26,,
2013/04/01,03,40,,,10,25,,
2013/04/01,04,40,,,13,26,,
2013/04/01,05,51,,,15,26,,
2013/04/01,06,69,,,31,33,,
2013/04/01,07,74,,,29,38,,
2013/04/01,08,87,,,38,42,,
2013/04/01,09,100,,,43,48,,
2013/04/01,10,108,,,37,66,,
2013/04/01,11,105,,,40,67,,
2013/04/01,12,100,,,34,65,,
2013/04/01,13,100,,,32,64,,
2013/04/01,14,98,,,35,67,,
2013/04/01,15,91,,,25,64,,
2013/04/01,16,95,,,26,66,,
2013/04/01,17,94,,,29,65,,
2013/04/01,18,86,,,24,66,,
2013/04/01,19,73,,,18,57,,
2013/04/01,20,66,,,18,53,,
2013/04/01,21,43,,,8,43,,
2013/04/01,22,36,,,6,32,,
2013/04/01,23,34,,,6,27,,
2013/04/01,24,33,,,6,26,,
2013/04/02,01,32,,,6,25,,
2013/04/02,02,35,,,7,24,,
2013/04/02,03,35,,,11,24,,
2013/04/02,04,36,,,10,24,,
2013/04/02,05,40,,,10,24,,
2013/04/02,06,58,,,21,30,,
2013/04/02,07,59,,,14,41,,
2013/04/02,08,72,,,22,45,,
2013/04/02,09,88,,,24,50,,
2013/04/02,10,99,,,25,70,,
2013/04/02,11,100,,,29,68,,
2013/04/02,12,92,,,33,65,,
2013/04/02,13,94,,,21,66,,
2013/04/02,14,103,,,32,67,,
2013/04/02,15,89,,,27,66,,
2013/04/02,16,92,,,22,68,,
2013/04/02,17,93,,,27,66,,
2013/04/02,18,85,,,25,66,,
2013/04/02,19,68,,,17,55,,
2013/04/02,20,63,,,17,47,,
2013/04/02,21,48,,,10,43,,
2013/04/02,22,35,,,7,33,,
2013/04/02,23,31,,,5,25,,
2013/04/02,24,31,,,5,24,,
2013/04/03,01,32,,,6,24,,
2013/04/03,02,31,,,5,25,,
2013/04/03,03,30,,,6,23,,
2013/04/03,04,32,,,6,24,,
2013/04/03,05,41,,,9,24,,
2013/04/03,06,66,,,26,31,,
2013/04/03,07,76,,,24,41,,
2013/04/03,08,79,,,36,44,,
2013/04/03,09,97,,,33,49,,
2013/04/03,10,110,,,37,70,,
2013/04/03,11,105,,,36,70,,
2013/04/03,12,101,,,36,69,,
2013/04/03,13,99,,,26,68,,
2013/04/03,14,102,,,33,71,,
2013/04/03,15,86,,,21,68,,
2013/04/03,16,91,,,20,67,,
2013/04/03,17,96,,,23,70,,
2013/04/03,18,91,,,27,67,,
2013/04/03,19,80,,,24,59,,
2013/04/03,20,77,,,24,55,,
2013/04/03,21,56,,,16,48,,
2013/04/03,22,44,,,13,33,,
2013/04/03,23,41,,,14,28,,
2013/04/03,24,42,,,13,27,,
2013/04/04,01,43,,,14,26,,
2013/04/04,02,44,,,16,27,,
2013/04/04,03,46,,,16,28,,
2013/04/04,04,50,,,15,29,,
2013/04/04,05,55,,,25,29,,
2013/04/04,06,59,,,25,30,,
2013/04/04,07,83,,,27,42,,
2013/04/04,08,83,,,36,47,,
2013/04/04,09,93,,,33,50,,
