計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/05/01,01,21,1,5,0,0,,
2013/05/01,02,20,1,5,0,0,,
2013/05/01,03,19,1,5,0,0,,
2013/05/01,04,18,1,6,0,0,,
2013/05/01,05,19,1,6,0,0,,
2013/05/01,06,18,1,6,0,0,,
2013/05/01,07,20,1,6,0,0,,
2013/05/01,08,29,2,15,0,0,,
2013/05/01,09,52,5,31,0,0,,
2013/05/01,10,62,7,38,0,0,,
2013/05/01,11,65,8,39,0,0,,
2013/05/01,12,63,8,40,0,0,,
2013/05/01,13,64,6,40,0,0,,
2013/05/01,14,62,6,40,0,0,,
2013/05/01,15,64,7,40,0,0,,
2013/05/01,16,63,6,40,0,0,,
2013/05/01,17,63,5,41,0,0,,
2013/05/01,18,65,5,43,0,0,,
2013/05/01,19,70,5,46,0,0,,
2013/05/01,20,68,5,47,0,0,,
2013/05/01,21,69,5,47,0,0,,
2013/05/01,22,50,3,29,0,0,,
2013/05/01,23,20,1,8,0,0,,
2013/05/01,24,18,1,5,0,0,,
2013/05/02,01,21,1,5,0,0,,
2013/05/02,02,19,1,5,0,0,,
2013/05/02,03,19,1,5,0,0,,
2013/05/02,04,18,1,5,0,0,,
2013/05/02,05,19,1,5,0,0,,
2013/05/02,06,18,1,5,0,0,,
2013/05/02,07,20,1,6,0,0,,
2013/05/02,08,30,1,15,0,0,,
2013/05/02,09,50,2,31,0,0,,
2013/05/02,10,57,3,39,0,0,,
2013/05/02,11,62,4,40,0,0,,
2013/05/02,12,62,5,41,0,0,,
2013/05/02,13,65,5,41,0,0,,
2013/05/02,14,63,5,41,0,0,,
2013/05/02,15,64,5,41,0,0,,
2013/05/02,16,64,5,42,0,0,,
2013/05/02,17,63,5,41,0,0,,
2013/05/02,18,62,4,43,0,0,,
2013/05/02,19,69,4,46,0,0,,
2013/05/02,20,67,3,47,0,0,,
2013/05/02,21,68,3,48,0,0,,
2013/05/02,22,50,2,30,0,0,,
2013/05/02,23,20,1,9,0,0,,
2013/05/02,24,18,1,6,0,0,,
2013/05/03,01,21,1,6,0,0,,
2013/05/03,02,19,1,6,0,0,,
2013/05/03,03,19,1,6,0,0,,
2013/05/03,04,18,1,6,0,0,,
2013/05/03,05,19,1,6,0,0,,
2013/05/03,06,18,1,6,0,0,,
2013/05/03,07,20,1,7,0,0,,
2013/05/03,08,31,1,17,0,0,,
2013/05/03,09,51,2,33,0,0,,
2013/05/03,10,60,4,40,0,0,,
2013/05/03,11,62,6,40,0,0,,
2013/05/03,12,64,9,40,0,0,,
2013/05/03,13,68,10,40,0,0,,
2013/05/03,14,67,10,40,0,0,,
2013/05/03,15,68,10,40,0,0,,
2013/05/03,16,66,10,40,0,0,,
2013/05/03,17,66,9,41,0,0,,
2013/05/03,18,67,7,44,0,0,,
2013/05/03,19,70,6,46,0,0,,
2013/05/03,20,68,5,47,0,0,,
2013/05/03,21,70,5,47,0,0,,
2013/05/03,22,49,2,29,0,0,,
2013/05/03,23,20,1,8,0,0,,
2013/05/03,24,18,1,6,0,0,,
2013/05/04,01,20,1,6,0,0,,
2013/05/04,02,19,1,6,0,0,,
2013/05/04,03,19,1,6,0,0,,
2013/05/04,04,18,1,6,0,0,,
2013/05/04,05,19,1,6,0,0,,
2013/05/04,06,18,1,6,0,0,,
2013/05/04,07,20,1,7,0,0,,
2013/05/04,08,27,1,14,0,0,,
2013/05/04,09,48,1,31,0,0,,
2013/05/04,10,57,1,40,0,0,,
2013/05/04,11,58,1,40,0,0,,
2013/05/04,12,60,4,40,0,0,,
2013/05/04,13,66,7,40,0,0,,
2013/05/04,14,66,8,40,0,0,,
2013/05/04,15,67,8,41,0,0,,
2013/05/04,16,67,8,41,0,0,,
2013/05/04,17,65,7,41,0,0,,
2013/05/04,18,63,6,42,0,0,,
2013/05/04,19,70,5,45,0,0,,
2013/05/04,20,68,4,47,0,0,,
2013/05/04,21,69,4,47,0,0,,
2013/05/04,22,48,3,28,0,0,,
2013/05/04,23,21,1,7,0,0,,
2013/05/04,24,18,1,6,0,0,,
2013/05/05,01,21,1,6,0,0,,
2013/05/05,02,19,1,6,0,0,,
2013/05/05,03,19,1,6,0,0,,
2013/05/05,04,18,1,6,0,0,,
2013/05/05,05,19,1,6,0,0,,
2013/05/05,06,19,1,6,0,0,,
2013/05/05,07,21,1,7,0,0,,
2013/05/05,08,29,1,16,0,0,,
2013/05/05,09,51,2,32,0,0,,
2013/05/05,10,60,3,40,0,0,,
2013/05/05,11,62,5,40,0,0,,
2013/05/05,12,61,5,40,0,0,,
2013/05/05,13,65,5,40,0,0,,
2013/05/05,14,64,6,40,0,0,,
2013/05/05,15,64,5,40,0,0,,
2013/05/05,16,64,6,40,0,0,,
2013/05/05,17,65,6,40,0,0,,
2013/05/05,18,64,6,42,0,0,,
2013/05/05,19,71,6,45,0,0,,
2013/05/05,20,69,5,47,0,0,,
2013/05/05,21,69,4,47,0,0,,
2013/05/05,22,51,3,29,0,0,,
2013/05/05,23,21,1,9,0,0,,
2013/05/05,24,19,1,6,0,0,,
2013/05/06,01,22,1,6,0,0,,
2013/05/06,02,20,1,6,0,0,,
2013/05/06,03,19,1,6,0,0,,
2013/05/06,04,19,1,6,0,0,,
2013/05/06,05,20,1,6,0,0,,
2013/05/06,06,18,1,6,0,0,,
2013/05/06,07,20,1,6,0,0,,
2013/05/06,08,19,1,10,0,0,,
2013/05/06,09,48,4,25,0,0,,
2013/05/06,10,60,7,37,0,0,,
2013/05/06,11,65,9,39,0,0,,
2013/05/06,12,66,10,40,0,0,,
2013/05/06,13,70,11,40,0,0,,
2013/05/06,14,69,11,40,0,0,,
2013/05/06,15,68,10,40,0,0,,
2013/05/06,16,67,10,40,0,0,,
2013/05/06,17,68,10,40,0,0,,
2013/05/06,18,66,9,42,0,0,,
2013/05/06,19,71,7,45,0,0,,
2013/05/06,20,70,6,47,0,0,,
2013/05/06,21,71,6,48,0,0,,
2013/05/06,22,60,5,39,0,0,,
2013/05/06,23,46,4,28,0,0,,
2013/05/06,24,38,3,24,0,0,,
2013/05/07,01,39,2,22,0,0,,
2013/05/07,02,38,2,22,0,0,,
2013/05/07,03,36,1,22,0,0,,
2013/05/07,04,35,1,22,0,0,,
2013/05/07,05,38,1,23,0,0,,
2013/05/07,06,38,1,24,0,0,,
2013/05/07,07,42,2,21,0,0,,
2013/05/07,08,26,3,15,0,0,,
2013/05/07,09,44,5,23,0,0,,
2013/05/07,10,54,7,30,0,0,,
2013/05/07,11,55,9,30,0,0,,
2013/05/07,12,54,10,30,0,0,,
2013/05/07,13,57,9,30,0,0,,
2013/05/07,14,55,10,30,0,0,,
2013/05/07,15,57,9,30,0,0,,
2013/05/07,16,55,9,30,0,0,,
2013/05/07,17,55,8,30,0,0,,
2013/05/07,18,51,6,31,0,0,,
2013/05/07,19,57,5,34,0,0,,
2013/05/07,20,56,4,37,0,0,,
2013/05/07,21,57,3,37,0,0,,
2013/05/07,22,50,2,32,0,0,,
2013/05/07,23,42,1,27,0,0,,
2013/05/07,24,40,1,24,0,0,,
2013/05/08,01,25,1,13,0,0,,
2013/05/08,02,18,1,6,0,0,,
2013/05/08,03,18,1,6,0,0,,
2013/05/08,04,17,1,6,0,0,,
2013/05/08,05,18,1,6,0,0,,
2013/05/08,06,17,1,6,0,0,,
2013/05/08,07,20,1,6,0,0,,
2013/05/08,08,23,1,10,0,0,,
2013/05/08,09,39,3,21,0,0,,
2013/05/08,10,50,6,28,0,0,,
2013/05/08,11,53,9,28,0,0,,
2013/05/08,12,52,9,29,0,0,,
2013/05/08,13,57,10,28,0,0,,
2013/05/08,14,55,10,28,0,0,,
2013/05/08,15,55,10,29,0,0,,
2013/05/08,16,54,8,29,0,0,,
2013/05/08,17,51,6,29,0,0,,
2013/05/08,18,49,4,30,0,0,,
2013/05/08,19,56,3,34,0,0,,
2013/05/08,20,53,2,35,0,0,,
2013/05/08,21,54,2,35,0,0,,
2013/05/08,22,40,1,22,0,0,,
2013/05/08,23,20,1,7,0,0,,
2013/05/08,24,18,1,6,0,0,,
2013/05/09,01,20,1,6,0,0,,
2013/05/09,02,19,1,6,0,0,,
2013/05/09,03,19,1,6,0,0,,
2013/05/09,04,18,1,6,0,0,,
2013/05/09,05,18,1,6,0,0,,
2013/05/09,06,18,1,6,0,0,,
2013/05/09,07,20,1,6,0,0,,
2013/05/09,08,26,1,12,0,0,,
2013/05/09,09,40,2,22,0,0,,
2013/05/09,10,49,4,28,0,0,,
2013/05/09,11,52,6,29,0,0,,
2013/05/09,12,51,7,29,0,0,,
2013/05/09,13,56,8,29,0,0,,
2013/05/09,14,55,8,29,0,0,,
2013/05/09,15,55,8,29,0,0,,
2013/05/09,16,54,7,29,0,0,,
2013/05/09,17,53,6,29,0,0,,
2013/05/09,18,54,5,32,0,0,,
2013/05/09,19,59,5,35,0,0,,
2013/05/09,20,56,4,36,0,0,,
2013/05/09,21,57,3,36,0,0,,
2013/05/09,22,41,2,22,0,0,,
2013/05/09,23,20,1,7,0,0,,
2013/05/09,24,18,1,6,0,0,,
2013/05/10,01,21,1,6,0,0,,
2013/05/10,02,19,1,6,0,0,,
2013/05/10,03,19,1,6,0,0,,
2013/05/10,04,18,1,6,0,0,,
2013/05/10,05,19,1,6,0,0,,
2013/05/10,06,19,1,6,0,0,,
2013/05/10,07,21,1,6,0,0,,
2013/05/10,08,28,2,13,0,0,,
2013/05/10,09,48,7,23,0,0,,
2013/05/10,10,57,11,28,0,0,,
2013/05/10,11,57,11,29,0,0,,
2013/05/10,12,53,9,29,0,0,,
2013/05/10,13,56,7,29,0,0,,
2013/05/10,14,53,8,29,0,0,,
2013/05/10,15,55,8,29,0,0,,
2013/05/10,16,54,8,29,0,0,,
2013/05/10,17,53,7,29,0,0,,
2013/05/10,18,54,6,32,0,0,,
2013/05/10,19,60,6,35,0,0,,
2013/05/10,20,57,6,35,0,0,,
2013/05/10,21,58,5,36,0,0,,
2013/05/10,22,47,3,24,0,0,,
2013/05/10,23,20,1,9,0,0,,
2013/05/10,24,18,1,6,0,0,,
2013/05/11,01,21,1,6,0,0,,
2013/05/11,02,20,1,6,0,0,,
2013/05/11,03,19,1,6,0,0,,
2013/05/11,04,19,1,6,0,0,,
2013/05/11,05,20,1,6,0,0,,
2013/05/11,06,19,1,6,0,0,,
2013/05/11,07,21,1,6,0,0,,
2013/05/11,08,27,1,12,0,0,,
2013/05/11,09,40,1,23,0,0,,
2013/05/11,10,46,1,28,0,0,,
2013/05/11,11,47,1,29,0,0,,
2013/05/11,12,45,1,29,0,0,,
2013/05/11,13,49,1,29,0,0,,
2013/05/11,14,48,1,29,0,0,,
2013/05/11,15,51,2,29,0,0,,
2013/05/11,16,50,3,29,0,0,,
2013/05/11,17,51,4,30,0,0,,
2013/05/11,18,54,4,33,0,0,,
2013/05/11,19,59,4,36,0,0,,
2013/05/11,20,57,4,36,0,0,,
2013/05/11,21,59,4,36,0,0,,
2013/05/11,22,41,2,22,0,0,,
2013/05/11,23,21,1,7,0,0,,
2013/05/11,24,20,1,6,0,0,,
2013/05/12,01,22,1,6,0,0,,
2013/05/12,02,21,1,6,0,0,,
2013/05/12,03,21,1,6,0,0,,
2013/05/12,04,20,1,6,0,0,,
2013/05/12,05,21,1,6,0,0,,
2013/05/12,06,20,1,6,0,0,,
2013/05/12,07,22,1,7,0,0,,
2013/05/12,08,28,1,12,0,0,,
2013/05/12,09,43,3,23,0,0,,
2013/05/12,10,50,7,28,0,0,,
2013/05/12,11,57,9,29,0,0,,
2013/05/12,12,58,12,29,0,0,,
2013/05/12,13,63,14,29,0,0,,
2013/05/12,14,64,14,29,0,0,,
2013/05/12,15,62,13,29,0,0,,
2013/05/12,16,56,11,29,0,0,,
2013/05/12,17,56,9,30,0,0,,
2013/05/12,18,57,7,33,0,0,,
2013/05/12,19,62,7,36,0,0,,
2013/05/12,20,59,6,36,0,0,,
2013/05/12,21,60,5,36,0,0,,
2013/05/12,22,43,3,23,0,0,,
2013/05/12,23,21,1,8,0,0,,
2013/05/12,24,18,1,6,0,0,,
2013/05/13,01,22,1,6,0,0,,
2013/05/13,02,20,1,6,0,0,,
2013/05/13,03,20,1,6,0,0,,
2013/05/13,04,19,1,6,0,0,,
2013/05/13,05,20,1,6,0,0,,
2013/05/13,06,19,1,6,0,0,,
2013/05/13,07,21,1,6,0,0,,
2013/05/13,08,20,1,7,0,0,,
2013/05/13,09,41,4,19,0,0,,
2013/05/13,10,53,7,29,0,0,,
2013/05/13,11,55,8,29,0,0,,
2013/05/13,12,54,9,29,0,0,,
2013/05/13,13,57,8,29,0,0,,
2013/05/13,14,54,7,29,0,0,,
2013/05/13,15,53,6,29,0,0,,
2013/05/13,16,52,6,29,0,0,,
