計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/11/01,01,37,,,30,6,,
2013/11/01,02,37,,,28,6,,
2013/11/01,03,37,,,31,5,,
2013/11/01,04,36,,,29,6,,
2013/11/01,05,37,,,28,6,,
2013/11/01,06,38,,,30,7,,
2013/11/01,07,40,,,29,9,,
2013/11/01,08,47,,,31,13,,
2013/11/01,09,65,,,35,28,,
2013/11/01,10,72,,,35,35,,
2013/11/01,11,75,,,36,35,,
2013/11/01,12,77,,,38,37,,
2013/11/01,13,74,,,37,35,,
2013/11/01,14,75,,,38,34,,
2013/11/01,15,70,,,37,31,,
2013/11/01,16,66,,,34,31,,
2013/11/01,17,69,,,34,33,,
2013/11/01,18,71,,,32,35,,
2013/11/01,19,63,,,33,29,,
2013/11/01,20,58,,,32,24,,
2013/11/01,21,47,,,30,15,,
2013/11/01,22,40,,,30,9,,
2013/11/01,23,39,,,29,7,,
2013/11/01,24,38,,,29,7,,
2013/11/02,01,36,,,30,5,,
2013/11/02,02,36,,,30,5,,
2013/11/02,03,36,,,28,5,,
2013/11/02,04,35,,,29,5,,
2013/11/02,05,36,,,29,5,,
2013/11/02,06,37,,,29,7,,
2013/11/02,07,39,,,29,8,,
2013/11/02,08,37,,,29,7,,
2013/11/02,09,42,,,31,9,,
2013/11/02,10,42,,,29,11,,
2013/11/02,11,42,,,30,10,,
2013/11/02,12,42,,,30,11,,
2013/11/02,13,43,,,31,10,,
2013/11/02,14,43,,,31,11,,
2013/11/02,15,43,,,30,12,,
2013/11/02,16,43,,,30,12,,
2013/11/02,17,45,,,30,12,,
2013/11/02,18,48,,,29,16,,
2013/11/02,19,49,,,30,17,,
2013/11/02,20,48,,,30,17,,
2013/11/02,21,43,,,30,12,,
2013/11/02,22,38,,,29,7,,
2013/11/02,23,38,,,29,8,,
2013/11/02,24,37,,,29,6,,
2013/11/03,01,37,,,30,6,,
2013/11/03,02,37,,,30,7,,
2013/11/03,03,37,,,29,6,,
2013/11/03,04,37,,,29,6,,
2013/11/03,05,37,,,29,6,,
2013/11/03,06,37,,,30,6,,
2013/11/03,07,38,,,29,7,,
2013/11/03,08,37,,,29,6,,
2013/11/03,09,40,,,30,8,,
2013/11/03,10,49,,,30,18,,
2013/11/03,11,47,,,29,16,,
2013/11/03,12,46,,,30,14,,
2013/11/03,13,45,,,30,14,,
2013/11/03,14,44,,,30,13,,
2013/11/03,15,46,,,29,14,,
