計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2014/01/01,01,18,,,8,7,,
2014/01/01,02,18,,,8,6,,
2014/01/01,03,18,,,8,7,,
2014/01/01,04,18,,,8,7,,
2014/01/01,05,18,,,8,7,,
2014/01/01,06,19,,,8,7,,
2014/01/01,07,18,,,8,7,,
2014/01/01,08,18,,,8,6,,
2014/01/01,09,17,,,8,7,,
2014/01/01,10,18,,,8,7,,
2014/01/01,11,18,,,8,7,,
2014/01/01,12,18,,,8,6,,
2014/01/01,13,18,,,8,7,,
2014/01/01,14,17,,,8,6,,
2014/01/01,15,18,,,8,6,,
2014/01/01,16,18,,,8,6,,
2014/01/01,17,19,,,8,8,,
2014/01/01,18,53,,,8,43,,
2014/01/01,19,56,,,8,45,,
2014/01/01,20,56,,,8,45,,
2014/01/01,21,56,,,8,46,,
2014/01/01,22,56,,,8,46,,
2014/01/01,23,26,,,8,15,,
2014/01/01,24,18,,,8,6,,
2014/01/02,01,18,,,8,7,,
2014/01/02,02,19,,,8,7,,
2014/01/02,03,18,,,8,7,,
2014/01/02,04,18,,,8,7,,
2014/01/02,05,19,,,8,7,,
2014/01/02,06,18,,,8,7,,
2014/01/02,07,18,,,8,7,,
2014/01/02,08,18,,,8,7,,
2014/01/02,09,249,,,163,81,,
2014/01/02,10,297,,,159,134,,
2014/01/02,11,374,,,121,249,,
2014/01/02,12,355,,,104,246,,
2014/01/02,13,352,,,101,248,,
2014/01/02,14,345,,,92,248,,
2014/01/02,15,334,,,82,248,,
2014/01/02,16,332,,,82,246,,
2014/01/02,17,328,,,76,248,,
2014/01/02,18,359,,,77,278,,
2014/01/02,19,357,,,73,280,,
2014/01/02,20,350,,,68,278,,
2014/01/02,21,338,,,62,272,,
2014/01/02,22,77,,,8,66,,
2014/01/02,23,21,,,7,10,,
2014/01/02,24,23,,,10,10,,
2014/01/03,01,25,,,12,11,,
2014/01/03,02,26,,,12,10,,
2014/01/03,03,26,,,12,10,,
2014/01/03,04,26,,,13,10,,
2014/01/03,05,28,,,14,10,,
2014/01/03,06,28,,,14,10,,
2014/01/03,07,28,,,14,10,,
2014/01/03,08,27,,,14,10,,
2014/01/03,09,52,,,37,11,,
2014/01/03,10,302,,,175,124,,
2014/01/03,11,386,,,131,251,,
2014/01/03,12,357,,,103,250,,
2014/01/03,13,338,,,83,250,,
2014/01/03,14,327,,,74,250,,
2014/01/03,15,320,,,68,247,,
2014/01/03,16,316,,,66,247,,
2014/01/03,17,317,,,65,248,,
2014/01/03,18,348,,,65,278,,
2014/01/03,19,353,,,68,280,,
2014/01/03,20,350,,,66,280,,
2014/01/03,21,340,,,59,275,,
2014/01/03,22,76,,,9,65,,
2014/01/03,23,18,,,7,7,,
2014/01/03,24,19,,,8,7,,
2014/01/04,01,21,,,11,7,,
2014/01/04,02,22,,,12,7,,
2014/01/04,03,22,,,12,7,,
2014/01/04,04,22,,,12,7,,
2014/01/04,05,23,,,12,7,,
2014/01/04,06,22,,,12,7,,
2014/01/04,07,22,,,12,7,,
2014/01/04,08,25,,,14,7,,
2014/01/04,09,70,,,51,15,,
2014/01/04,10,248,,,150,95,,
2014/01/04,11,349,,,119,225,,
2014/01/04,12,331,,,99,228,,
2014/01/04,13,323,,,86,233,,
2014/01/04,14,342,,,91,248,,
2014/01/04,15,344,,,91,248,,
2014/01/04,16,343,,,91,248,,
2014/01/04,17,341,,,88,249,,
2014/01/04,18,367,,,85,277,,
2014/01/04,19,368,,,83,280,,
2014/01/04,20,371,,,88,279,,
2014/01/04,21,336,,,58,274,,
2014/01/04,22,102,,,9,90,,
2014/01/04,23,18,,,7,7,,
2014/01/04,24,18,,,7,7,,
2014/01/05,01,18,,,8,7,,
2014/01/05,02,18,,,8,7,,
2014/01/05,03,20,,,9,8,,
2014/01/05,04,21,,,11,7,,
2014/01/05,05,23,,,12,7,,
2014/01/05,06,23,,,12,7,,
2014/01/05,07,22,,,12,7,,
2014/01/05,08,22,,,12,7,,
2014/01/05,09,22,,,12,7,,
2014/01/05,10,194,,,130,60,,
2014/01/05,11,371,,,136,230,,
2014/01/05,12,339,,,110,225,,
2014/01/05,13,338,,,111,223,,
2014/01/05,14,323,,,96,222,,
2014/01/05,15,317,,,92,222,,
2014/01/05,16,320,,,92,225,,
2014/01/05,17,334,,,88,242,,
2014/01/05,18,367,,,88,274,,
2014/01/05,19,367,,,86,277,,
2014/01/05,20,369,,,90,275,,
2014/01/05,21,348,,,72,272,,
2014/01/05,22,106,,,10,92,,
2014/01/05,23,20,,,10,7,,
2014/01/05,24,21,,,11,7,,
2014/01/06,01,21,,,11,6,,
2014/01/06,02,22,,,12,7,,
2014/01/06,03,22,,,12,7,,
2014/01/06,04,22,,,12,7,,
2014/01/06,05,22,,,12,7,,
2014/01/06,06,23,,,12,7,,
2014/01/06,07,22,,,12,7,,
2014/01/06,08,21,,,12,6,,
2014/01/06,09,88,,,74,10,,
2014/01/06,10,250,,,148,97,,
2014/01/06,11,357,,,124,229,,
2014/01/06,12,329,,,99,227,,
2014/01/06,13,316,,,87,225,,
2014/01/06,14,305,,,76,225,,
2014/01/06,15,299,,,72,225,,
2014/01/06,16,307,,,72,231,,
2014/01/06,17,315,,,68,243,,
2014/01/06,18,342,,,65,273,,
2014/01/06,19,345,,,65,276,,
2014/01/06,20,343,,,64,275,,
