計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2014/01/01,01,21,,,0,,,
2014/01/01,02,21,,,0,,,
2014/01/01,03,21,,,0,,,
2014/01/01,04,21,,,0,,,
2014/01/01,05,22,,,0,,,
2014/01/01,06,22,,,0,,,
2014/01/01,07,22,,,0,,,
2014/01/01,08,22,,,0,,,
2014/01/01,09,24,,,0,,,
2014/01/01,10,24,,,0,,,
2014/01/01,11,24,,,0,,,
2014/01/01,12,24,,,0,,,
2014/01/01,13,25,,,0,,,
2014/01/01,14,25,,,0,,,
2014/01/01,15,24,,,0,,,
2014/01/01,16,24,,,0,,,
2014/01/01,17,26,,,0,,,
2014/01/01,18,25,,,0,,,
2014/01/01,19,22,,,0,,,
2014/01/01,20,22,,,0,,,
2014/01/01,21,23,,,0,,,
2014/01/01,22,21,,,0,,,
2014/01/01,23,21,,,0,,,
2014/01/01,24,22,,,0,,,
2014/01/02,01,22,,,0,,,
2014/01/02,02,21,,,0,,,
2014/01/02,03,21,,,0,,,
2014/01/02,04,22,,,0,,,
2014/01/02,05,22,,,1,,,
2014/01/02,06,22,,,0,,,
2014/01/02,07,23,,,0,,,
2014/01/02,08,25,,,1,,,
2014/01/02,09,26,,,0,,,
2014/01/02,10,26,,,0,,,
2014/01/02,11,27,,,0,,,
2014/01/02,12,27,,,0,,,
2014/01/02,13,27,,,0,,,
2014/01/02,14,25,,,0,,,
2014/01/02,15,24,,,0,,,
2014/01/02,16,24,,,0,,,
2014/01/02,17,26,,,1,,,
2014/01/02,18,25,,,1,,,
2014/01/02,19,23,,,1,,,
2014/01/02,20,23,,,0,,,
2014/01/02,21,24,,,1,,,
2014/01/02,22,21,,,0,,,
2014/01/02,23,21,,,0,,,
2014/01/02,24,22,,,1,,,
2014/01/03,01,21,,,0,,,
2014/01/03,02,21,,,0,,,
2014/01/03,03,22,,,0,,,
2014/01/03,04,22,,,0,,,
2014/01/03,05,22,,,0,,,
2014/01/03,06,22,,,0,,,
2014/01/03,07,23,,,1,,,
2014/01/03,08,21,,,0,,,
