計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2014/02/01,01,36,24,,,,,
2014/02/01,02,36,25,,,,,
2014/02/01,03,39,23,,,,,
2014/02/01,04,33,24,,,,,
2014/02/01,05,34,24,,,,,
2014/02/01,06,37,23,,,,,
2014/02/01,07,35,20,,,,,
2014/02/01,08,49,20,,,,,
2014/02/01,09,85,35,,,,,
2014/02/01,10,111,64,,,,,
2014/02/01,11,114,61,,,,,
2014/02/01,12,110,61,,,,,
2014/02/01,13,101,61,,,,,
2014/02/01,14,112,62,,,,,
2014/02/01,15,110,61,,,,,
2014/02/01,16,107,65,,,,,
2014/02/01,17,112,62,,,,,
2014/02/01,18,113,62,,,,,
2014/02/01,19,109,62,,,,,
2014/02/01,20,108,62,,,,,
2014/02/01,21,112,64,,,,,
2014/02/01,22,60,35,,,,,
2014/02/01,23,48,32,,,,,
2014/02/01,24,50,29,,,,,
2014/02/02,01,32,25,,,,,
2014/02/02,02,33,28,,,,,
2014/02/02,03,39,27,,,,,
2014/02/02,04,34,26,,,,,
2014/02/02,05,35,25,,,,,
2014/02/02,06,36,23,,,,,
2014/02/02,07,31,23,,,,,
2014/02/02,08,50,24,,,,,
2014/02/02,09,86,30,,,,,
2014/02/02,10,112,70,,,,,
2014/02/02,11,114,62,,,,,
2014/02/02,12,110,62,,,,,
2014/02/02,13,101,62,,,,,
2014/02/02,14,111,63,,,,,
2014/02/02,15,114,60,,,,,
2014/02/02,16,105,64,,,,,
2014/02/02,17,112,62,,,,,
2014/02/02,18,113,61,,,,,
2014/02/02,19,110,61,,,,,
2014/02/02,20,108,64,,,,,
2014/02/02,21,112,62,,,,,
2014/02/02,22,47,35,,,,,
2014/02/02,23,50,33,,,,,
2014/02/02,24,51,32,,,,,
2014/02/03,01,30,9,,,,,
2014/02/03,02,30,9,,,,,
2014/02/03,03,38,9,,,,,
2014/02/03,04,31,8,,,,,
2014/02/03,05,31,8,,,,,
2014/02/03,06,32,8,,,,,
2014/02/03,07,32,8,,,,,
2014/02/03,08,30,9,,,,,
2014/02/03,09,90,24,,,,,
2014/02/03,10,107,25,,,,,
2014/02/03,11,108,30,,,,,
2014/02/03,12,107,30,,,,,
2014/02/03,13,101,31,,,,,
2014/02/03,14,113,29,,,,,
2014/02/03,15,108,37,,,,,
2014/02/03,16,109,37,,,,,
2014/02/03,17,100,41,,,,,
2014/02/03,18,120,51,,,,,
2014/02/03,19,111,32,,,,,
2014/02/03,20,105,35,,,,,
2014/02/03,21,109,37,,,,,
2014/02/03,22,50,8,,,,,
2014/02/03,23,30,8,,,,,
2014/02/03,24,39,8,,,,,
2014/02/04,01,32,7,,,,,
2014/02/04,02,33,7,,,,,
2014/02/04,03,35,8,,,,,
2014/02/04,04,40,8,,,,,
2014/02/04,05,30,9,,,,,
2014/02/04,06,31,10,,,,,
2014/02/04,07,32,11,,,,,
2014/02/04,08,45,10,,,,,
2014/02/04,09,90,24,,,,,
2014/02/04,10,111,25,,,,,
2014/02/04,11,111,28,,,,,
2014/02/04,12,105,34,,,,,
2014/02/04,13,111,26,,,,,
2014/02/04,14,113,30,,,,,
2014/02/04,15,114,39,,,,,
2014/02/04,16,121,49,,,,,
2014/02/04,17,111,32,,,,,
2014/02/04,18,147,40,,,,,
2014/02/04,19,119,30,,,,,
2014/02/04,20,115,35,,,,,
2014/02/04,21,103,25,,,,,
2014/02/04,22,40,16,,,,,
2014/02/04,23,30,10,,,,,
2014/02/04,24,34,11,,,,,
2014/02/05,01,41,30,,,,,
2014/02/05,02,42,39,,,,,
2014/02/05,03,50,30,,,,,
2014/02/05,04,35,30,,,,,
2014/02/05,05,41,36,,,,,
2014/02/05,06,41,32,,,,,
2014/02/05,07,40,31,,,,,
2014/02/05,08,51,29,,,,,
2014/02/05,09,90,36,,,,,
2014/02/05,10,111,70,,,,,
2014/02/05,11,112,75,,,,,
2014/02/05,12,119,78,,,,,
2014/02/05,13,104,75,,,,,
2014/02/05,14,112,60,,,,,
2014/02/05,15,113,71,,,,,
2014/02/05,16,108,50,,,,,
2014/02/05,17,114,70,,,,,
2014/02/05,18,112,65,,,,,
2014/02/05,19,115,62,,,,,
2014/02/05,20,109,64,,,,,
2014/02/05,21,112,63,,,,,
2014/02/05,22,62,30,,,,,
2014/02/05,23,50,40,,,,,
2014/02/05,24,50,41,,,,,
2014/02/06,01,40,29,,,,,
2014/02/06,02,41,35,,,,,
2014/02/06,03,49,27,,,,,
2014/02/06,04,30,28,,,,,
2014/02/06,05,40,38,,,,,
2014/02/06,06,42,35,,,,,
2014/02/06,07,40,32,,,,,
2014/02/06,08,50,30,,,,,
2014/02/06,09,90,35,,,,,
2014/02/06,10,111,70,,,,,
2014/02/06,11,112,75,,,,,
2014/02/06,12,119,78,,,,,
2014/02/06,13,104,75,,,,,
2014/02/06,14,110,83,,,,,
2014/02/06,15,119,69,,,,,
2014/02/06,16,110,70,,,,,
2014/02/06,17,113,69,,,,,
2014/02/06,18,118,68,,,,,
2014/02/06,19,115,67,,,,,
2014/02/06,20,115,67,,,,,
2014/02/06,21,114,60,,,,,
2014/02/06,22,54,35,,,,,
2014/02/06,23,48,29,,,,,
2014/02/06,24,52,29,,,,,
2014/02/07,01,63,42,,,,,
2014/02/07,02,70,51,,,,,
2014/02/07,03,73,49,,,,,
2014/02/07,04,67,48,,,,,
2014/02/07,05,70,49,,,,,
2014/02/07,06,71,48,,,,,
2014/02/07,07,67,46,,,,,
2014/02/07,08,84,51,,,,,
2014/02/07,09,107,56,,,,,
2014/02/07,10,112,68,,,,,
2014/02/07,11,112,69,,,,,
2014/02/07,12,107,68,,,,,
2014/02/07,13,101,64,,,,,
2014/02/07,14,106,68,,,,,
2014/02/07,15,116,67,,,,,
2014/02/07,16,114,69,,,,,
2014/02/07,17,113,69,,,,,
2014/02/07,18,117,68,,,,,
2014/02/07,19,109,65,,,,,
2014/02/07,20,110,68,,,,,
2014/02/07,21,113,66,,,,,
2014/02/07,22,46,36,,,,,
2014/02/07,23,36,28,,,,,
2014/02/07,24,37,26,,,,,
2014/02/08,01,35,25,,,,,
2014/02/08,02,35,26,,,,,
2014/02/08,03,40,26,,,,,
2014/02/08,04,33,24,,,,,
2014/02/08,05,34,24,,,,,
2014/02/08,06,36,23,,,,,
2014/02/08,07,34,22,,,,,
2014/02/08,08,50,25,,,,,
2014/02/08,09,85,35,,,,,
2014/02/08,10,112,64,,,,,
2014/02/08,11,114,61,,,,,
2014/02/08,12,109,61,,,,,
2014/02/08,13,101,61,,,,,
2014/02/08,14,111,62,,,,,
2014/02/08,15,111,61,,,,,
2014/02/08,16,107,64,,,,,
2014/02/08,17,112,62,,,,,
2014/02/08,18,113,61,,,,,
2014/02/08,19,109,61,,,,,
2014/02/08,20,108,62,,,,,
2014/02/08,21,112,62,,,,,
2014/02/08,22,44,35,,,,,
2014/02/08,23,40,28,,,,,
2014/02/08,24,41,25,,,,,
2014/02/09,01,50,21,,,,,
2014/02/09,02,52,22,,,,,
2014/02/09,03,55,22,,,,,
2014/02/09,04,50,21,,,,,
2014/02/09,05,45,20,,,,,
2014/02/09,06,50,22,,,,,
2014/02/09,07,28,20,,,,,
2014/02/09,08,60,20,,,,,
2014/02/09,09,100,24,,,,,
2014/02/09,10,113,25,,,,,
2014/02/09,11,104,24,,,,,
2014/02/09,12,111,25,,,,,
2014/02/09,13,100,24,,,,,
2014/02/09,14,105,24,,,,,
2014/02/09,15,109,25,,,,,
2014/02/09,16,107,26,,,,,
2014/02/09,17,108,31,,,,,
2014/02/09,18,108,28,,,,,
2014/02/09,19,105,30,,,,,
2014/02/09,20,100,34,,,,,
2014/02/09,21,103,25,,,,,
2014/02/09,22,44,9,,,,,
2014/02/09,23,33,7,,,,,
2014/02/09,24,36,7,,,,,
2014/02/10,01,35,6,,,,,
2014/02/10,02,33,7,,,,,
2014/02/10,03,37,7,,,,,
2014/02/10,04,30,7,,,,,
2014/02/10,05,30,8,,,,,
2014/02/10,06,33,8,,,,,
2014/02/10,07,32,9,,,,,
2014/02/10,08,48,10,,,,,
2014/02/10,09,91,23,,,,,
2014/02/10,10,108,24,,,,,
2014/02/10,11,107,29,,,,,
2014/02/10,12,108,29,,,,,
2014/02/10,13,100,30,,,,,
2014/02/10,14,112,27,,,,,
2014/02/10,15,107,36,,,,,
2014/02/10,16,108,35,,,,,
2014/02/10,17,98,30,,,,,
2014/02/10,18,140,40,,,,,
2014/02/10,19,105,31,,,,,
2014/02/10,20,104,34,,,,,
2014/02/10,21,105,26,,,,,
2014/02/10,22,46,9,,,,,
2014/02/10,23,30,9,,,,,
2014/02/10,24,39,9,,,,,
2014/02/11,01,32,6,,,,,
2014/02/11,02,33,8,,,,,
