計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/12/01,01,3,,,0,,,
2013/12/01,02,3,,,0,,,
2013/12/01,03,2,,,0,,,
2013/12/01,04,3,,,0,,,
2013/12/01,05,2,,,0,,,
2013/12/01,06,2,,,0,,,
2013/12/01,07,2,,,0,,,
2013/12/01,08,2,,,0,,,
2013/12/01,09,3,,,0,,,
2013/12/01,10,2,,,0,,,
2013/12/01,11,3,,,0,,,
2013/12/01,12,3,,,0,,,
2013/12/01,13,2,,,0,,,
2013/12/01,14,2,,,0,,,
2013/12/01,15,2,,,0,,,
2013/12/01,16,2,,,0,,,
2013/12/01,17,2,,,0,,,
2013/12/01,18,3,,,0,,,
2013/12/01,19,3,,,0,,,
2013/12/01,20,2,,,0,,,
2013/12/01,21,2,,,0,,,
2013/12/01,22,2,,,0,,,
2013/12/01,23,3,,,0,,,
2013/12/01,24,2,,,0,,,
2013/12/02,01,3,,,0,,,
2013/12/02,02,3,,,0,,,
2013/12/02,03,2,,,0,,,
2013/12/02,04,3,,,0,,,
2013/12/02,05,3,,,0,,,
2013/12/02,06,7,,,0,,,
2013/12/02,07,8,,,0,,,
2013/12/02,08,47,,,1,,,
2013/12/02,09,76,,,1,,,
2013/12/02,10,78,,,0,,,
2013/12/02,11,78,,,0,,,
2013/12/02,12,83,,,0,,,
2013/12/02,13,34,,,0,,,
2013/12/02,14,78,,,0,,,
2013/12/02,15,82,,,0,,,
2013/12/02,16,83,,,0,,,
2013/12/02,17,71,,,0,,,
2013/12/02,18,42,,,0,,,
2013/12/02,19,34,,,0,,,
2013/12/02,20,13,,,0,,,
2013/12/02,21,15,,,0,,,
2013/12/02,22,13,,,0,,,
2013/12/02,23,10,,,0,,,
2013/12/02,24,8,,,0,,,
2013/12/03,01,5,,,0,,,
2013/12/03,02,4,,,0,,,
2013/12/03,03,3,,,0,,,
2013/12/03,04,4,,,0,,,
2013/12/03,05,6,,,0,,,
2013/12/03,06,9,,,0,,,
2013/12/03,07,9,,,0,,,
2013/12/03,08,49,,,1,,,
2013/12/03,09,75,,,1,,,
2013/12/03,10,78,,,0,,,
2013/12/03,11,78,,,0,,,
2013/12/03,12,80,,,0,,,
2013/12/03,13,28,,,0,,,
2013/12/03,14,74,,,0,,,
2013/12/03,15,76,,,0,,,
2013/12/03,16,77,,,0,,,
2013/12/03,17,70,,,0,,,
2013/12/03,18,44,,,0,,,
2013/12/03,19,38,,,0,,,
2013/12/03,20,24,,,0,,,
2013/12/03,21,12,,,0,,,
2013/12/03,22,9,,,0,,,
2013/12/03,23,9,,,0,,,
2013/12/03,24,8,,,0,,,
2013/12/04,01,9,,,0,,,
2013/12/04,02,6,,,0,,,
2013/12/04,03,5,,,0,,,
2013/12/04,04,6,,,0,,,
2013/12/04,05,8,,,0,,,
2013/12/04,06,8,,,0,,,
2013/12/04,07,9,,,0,,,
2013/12/04,08,51,,,1,,,
2013/12/04,09,84,,,1,,,
2013/12/04,10,86,,,0,,,
2013/12/04,11,82,,,0,,,
2013/12/04,12,82,,,0,,,
2013/12/04,13,28,,,0,,,
2013/12/04,14,82,,,0,,,
2013/12/04,15,80,,,0,,,
2013/12/04,16,81,,,0,,,
2013/12/04,17,73,,,0,,,
2013/12/04,18,18,,,0,,,
