計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/06/01,01,4,1,,,,,
2013/06/01,02,4,1,,,,,
2013/06/01,03,4,1,,,,,
2013/06/01,04,3,0,,,,,
2013/06/01,05,2,0,,,,,
2013/06/01,06,3,0,,,,,
2013/06/01,07,3,1,,,,,
2013/06/01,08,3,1,,,,,
2013/06/01,09,3,1,,,,,
2013/06/01,10,3,1,,,,,
2013/06/01,11,3,1,,,,,
2013/06/01,12,3,0,,,,,
2013/06/01,13,3,0,,,,,
2013/06/01,14,3,1,,,,,
2013/06/01,15,3,1,,,,,
2013/06/01,16,3,0,,,,,
2013/06/01,17,3,1,,,,,
2013/06/01,18,3,0,,,,,
2013/06/01,19,3,0,,,,,
2013/06/01,20,3,0,,,,,
2013/06/01,21,3,0,,,,,
2013/06/01,22,3,0,,,,,
2013/06/01,23,3,1,,,,,
2013/06/01,24,3,1,,,,,
2013/06/02,01,3,1,,,,,
2013/06/02,02,2,0,,,,,
2013/06/02,03,3,0,,,,,
2013/06/02,04,3,1,,,,,
2013/06/02,05,3,0,,,,,
2013/06/02,06,3,0,,,,,
2013/06/02,07,3,1,,,,,
2013/06/02,08,3,1,,,,,
2013/06/02,09,3,1,,,,,
2013/06/02,10,3,1,,,,,
2013/06/02,11,3,1,,,,,
2013/06/02,12,3,1,,,,,
2013/06/02,13,3,0,,,,,
2013/06/02,14,3,1,,,,,
2013/06/02,15,3,1,,,,,
2013/06/02,16,3,0,,,,,
2013/06/02,17,3,0,,,,,
2013/06/02,18,3,0,,,,,
2013/06/02,19,3,0,,,,,
2013/06/02,20,3,0,,,,,
2013/06/02,21,3,0,,,,,
2013/06/02,22,3,0,,,,,
2013/06/02,23,3,1,,,,,
2013/06/02,24,3,0,,,,,
2013/06/03,01,3,1,,,,,
2013/06/03,02,2,0,,,,,
2013/06/03,03,3,0,,,,,
2013/06/03,04,3,1,,,,,
2013/06/03,05,3,1,,,,,
2013/06/03,06,4,1,,,,,
2013/06/03,07,24,4,,,,,
2013/06/03,08,50,29,,,,,
2013/06/03,09,82,37,,,,,
2013/06/03,10,68,32,,,,,
2013/06/03,11,64,19,,,,,
2013/06/03,12,74,23,,,,,
2013/06/03,13,47,23,,,,,
2013/06/03,14,69,7,,,,,
2013/06/03,15,76,24,,,,,
2013/06/03,16,65,21,,,,,
2013/06/03,17,62,23,,,,,
2013/06/03,18,31,11,,,,,
2013/06/03,19,21,4,,,,,
2013/06/03,20,10,0,,,,,
2013/06/03,21,10,0,,,,,
2013/06/03,22,9,0,,,,,
2013/06/03,23,9,0,,,,,
2013/06/03,24,9,0,,,,,
2013/06/04,01,9,0,,,,,
2013/06/04,02,6,1,,,,,
2013/06/04,03,5,0,,,,,
2013/06/04,04,5,1,,,,,
2013/06/04,05,4,1,,,,,
2013/06/04,06,4,1,,,,,
2013/06/04,07,14,4,,,,,
2013/06/04,08,17,4,,,,,
2013/06/04,09,86,23,,,,,
2013/06/04,10,74,39,,,,,
2013/06/04,11,65,18,,,,,
2013/06/04,12,69,21,,,,,
2013/06/04,13,45,21,,,,,
2013/06/04,14,56,4,,,,,
2013/06/04,15,72,19,,,,,
