計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/11/01,01,57,,,41,13,,
2013/11/01,02,44,,,29,13,,
2013/11/01,03,44,,,30,13,,
2013/11/01,04,47,,,33,13,,
2013/11/01,05,50,,,34,14,,
2013/11/01,06,51,,,30,19,,
2013/11/01,07,68,,,44,21,,
2013/11/01,08,91,,,56,33,,
2013/11/01,09,98,,,58,38,,
2013/11/01,10,145,,,70,71,,
2013/11/01,11,142,,,68,70,,
2013/11/01,12,150,,,76,71,,
2013/11/01,13,153,,,80,69,,
2013/11/01,14,142,,,70,69,,
2013/11/01,15,143,,,72,68,,
2013/11/01,16,150,,,78,68,,
2013/11/01,17,147,,,71,73,,
2013/11/01,18,142,,,62,76,,
2013/11/01,19,143,,,64,76,,
2013/11/01,20,130,,,53,74,,
2013/11/01,21,124,,,49,71,,
2013/11/01,22,124,,,52,69,,
2013/11/01,23,58,,,38,18,,
2013/11/01,24,47,,,31,13,,
2013/11/02,01,55,,,40,13,,
2013/11/02,02,49,,,34,13,,
2013/11/02,03,48,,,33,13,,
2013/11/02,04,52,,,37,13,,
2013/11/02,05,50,,,34,14,,
2013/11/02,06,50,,,29,20,,
2013/11/02,07,79,,,52,25,,
2013/11/02,08,92,,,56,33,,
2013/11/02,09,95,,,54,38,,
2013/11/02,10,136,,,62,71,,
2013/11/02,11,144,,,71,70,,
2013/11/02,12,147,,,74,70,,
2013/11/02,13,143,,,72,68,,
2013/11/02,14,133,,,63,67,,
2013/11/02,15,136,,,65,67,,
2013/11/02,16,147,,,76,67,,
2013/11/02,17,138,,,63,71,,
2013/11/02,18,143,,,65,74,,
2013/11/02,19,137,,,60,74,,
2013/11/02,20,129,,,53,72,,
2013/11/02,21,128,,,53,72,,
2013/11/02,22,126,,,53,70,,
2013/11/02,23,61,,,40,20,,
2013/11/02,24,48,,,33,13,,
2013/11/03,01,58,,,42,13,,
2013/11/03,02,47,,,32,13,,
2013/11/03,03,50,,,35,13,,
2013/11/03,04,54,,,40,13,,
2013/11/03,05,57,,,41,14,,
2013/11/03,06,55,,,34,19,,
2013/11/03,07,83,,,56,24,,
2013/11/03,08,101,,,65,33,,
2013/11/03,09,97,,,56,38,,
2013/11/03,10,137,,,63,71,,
2013/11/03,11,138,,,65,70,,
2013/11/03,12,135,,,63,69,,
2013/11/03,13,148,,,76,68,,
2013/11/03,14,141,,,70,68,,
2013/11/03,15,138,,,67,68,,
2013/11/03,16,145,,,74,67,,
2013/11/03,17,139,,,64,72,,
2013/11/03,18,142,,,64,75,,
2013/11/03,19,145,,,68,74,,
2013/11/03,20,136,,,60,73,,
2013/11/03,21,126,,,52,71,,
2013/11/03,22,128,,,55,69,,
2013/11/03,23,63,,,42,19,,
2013/11/03,24,49,,,34,14,,
2013/11/04,01,61,,,45,14,,
2013/11/04,02,48,,,33,13,,
2013/11/04,03,49,,,34,13,,
2013/11/04,04,50,,,35,13,,
2013/11/04,05,53,,,37,15,,
2013/11/04,06,55,,,34,19,,
2013/11/04,07,77,,,52,23,,
2013/11/04,08,95,,,65,28,,
