計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2014/01/01,01,85,36,,,,,
2014/01/01,02,93,42,,,,,
2014/01/01,03,89,32,,,,,
2014/01/01,04,94,36,,,,,
2014/01/01,05,95,43,,,,,
2014/01/01,06,80,28,,,,,
2014/01/01,07,88,35,,,,,
2014/01/01,08,73,24,,,,,
2014/01/01,09,73,31,,,,,
2014/01/01,10,78,27,,,,,
2014/01/01,11,77,26,,,,,
2014/01/01,12,99,50,,,,,
2014/01/01,13,80,36,,,,,
2014/01/01,14,84,35,,,,,
2014/01/01,15,91,39,,,,,
2014/01/01,16,90,44,,,,,
2014/01/01,17,79,37,,,,,
2014/01/01,18,79,34,,,,,
2014/01/01,19,80,26,,,,,
2014/01/01,20,96,34,,,,,
2014/01/01,21,92,52,,,,,
2014/01/01,22,88,36,,,,,
2014/01/01,23,88,35,,,,,
2014/01/01,24,91,38,,,,,
2014/01/02,01,86,32,,,,,
2014/01/02,02,86,42,,,,,
2014/01/02,03,78,30,,,,,
2014/01/02,04,89,33,,,,,
2014/01/02,05,92,36,,,,,
2014/01/02,06,80,29,,,,,
2014/01/02,07,83,24,,,,,
2014/01/02,08,69,23,,,,,
2014/01/02,09,66,23,,,,,
2014/01/02,10,74,29,,,,,
2014/01/02,11,79,32,,,,,
2014/01/02,12,98,47,,,,,
2014/01/02,13,83,38,,,,,
2014/01/02,14,88,40,,,,,
2014/01/02,15,94,41,,,,,
2014/01/02,16,87,38,,,,,
2014/01/02,17,80,35,,,,,
2014/01/02,18,83,34,,,,,
2014/01/02,19,82,27,,,,,
2014/01/02,20,97,33,,,,,
2014/01/02,21,97,46,,,,,
2014/01/02,22,95,38,,,,,
2014/01/02,23,97,39,,,,,
2014/01/02,24,96,41,,,,,
2014/01/03,01,91,34,,,,,
2014/01/03,02,90,44,,,,,
2014/01/03,03,81,30,,,,,
2014/01/03,04,96,33,,,,,
2014/01/03,05,94,39,,,,,
2014/01/03,06,86,32,,,,,
2014/01/03,07,90,29,,,,,
2014/01/03,08,78,23,,,,,
2014/01/03,09,73,23,,,,,
2014/01/03,10,83,31,,,,,
2014/01/03,11,88,33,,,,,
2014/01/03,12,103,49,,,,,
2014/01/03,13,75,25,,,,,
2014/01/03,14,92,37,,,,,
2014/01/03,15,97,39,,,,,
2014/01/03,16,79,25,,,,,
2014/01/03,17,79,32,,,,,
2014/01/03,18,81,24,,,,,
2014/01/03,19,85,26,,,,,
2014/01/03,20,100,36,,,,,
2014/01/03,21,89,37,,,,,
2014/01/03,22,94,33,,,,,
2014/01/03,23,98,35,,,,,
2014/01/03,24,96,38,,,,,
2014/01/04,01,97,31,,,,,
2014/01/04,02,90,32,,,,,
2014/01/04,03,92,29,,,,,
2014/01/04,04,95,33,,,,,
2014/01/04,05,94,38,,,,,
2014/01/04,06,89,32,,,,,
2014/01/04,07,92,31,,,,,
2014/01/04,08,86,24,,,,,
2014/01/04,09,87,31,,,,,
2014/01/04,10,87,26,,,,,
2014/01/04,11,97,25,,,,,
2014/01/04,12,103,41,,,,,
2014/01/04,13,94,38,,,,,
2014/01/04,14,95,40,,,,,
2014/01/04,15,106,47,,,,,
2014/01/04,16,101,51,,,,,
2014/01/04,17,86,29,,,,,
2014/01/04,18,100,36,,,,,
2014/01/04,19,96,29,,,,,
2014/01/04,20,104,34,,,,,
2014/01/04,21,99,48,,,,,
2014/01/04,22,97,41,,,,,
2014/01/04,23,102,37,,,,,
2014/01/04,24,104,40,,,,,
2014/01/05,01,99,34,,,,,
2014/01/05,02,98,43,,,,,
2014/01/05,03,89,30,,,,,
2014/01/05,04,94,28,,,,,
2014/01/05,05,98,36,,,,,
2014/01/05,06,88,32,,,,,
2014/01/05,07,90,30,,,,,
2014/01/05,08,76,24,,,,,
2014/01/05,09,81,26,,,,,
2014/01/05,10,92,29,,,,,
2014/01/05,11,88,24,,,,,
2014/01/05,12,106,50,,,,,
2014/01/05,13,88,32,,,,,
2014/01/05,14,91,35,,,,,
2014/01/05,15,100,40,,,,,
2014/01/05,16,98,42,,,,,
2014/01/05,17,87,31,,,,,
2014/01/05,18,95,33,,,,,
2014/01/05,19,92,27,,,,,
2014/01/05,20,100,33,,,,,
2014/01/05,21,92,36,,,,,
2014/01/05,22,85,22,,,,,
2014/01/05,23,88,31,,,,,
2014/01/05,24,91,36,,,,,
2014/01/06,01,83,25,,,,,
2014/01/06,02,81,24,,,,,
2014/01/06,03,80,26,,,,,
2014/01/06,04,80,24,,,,,
2014/01/06,05,88,31,,,,,
2014/01/06,06,81,24,,,,,
2014/01/06,07,88,24,,,,,
2014/01/06,08,82,22,,,,,
2014/01/06,09,94,22,,,,,
2014/01/06,10,104,25,,,,,
2014/01/06,11,94,24,,,,,
2014/01/06,12,106,43,,,,,
2014/01/06,13,90,26,,,,,
2014/01/06,14,102,34,,,,,
2014/01/06,15,106,38,,,,,
2014/01/06,16,95,35,,,,,
2014/01/06,17,88,24,,,,,
2014/01/06,18,98,32,,,,,
2014/01/06,19,100,26,,,,,
2014/01/06,20,112,34,,,,,
2014/01/06,21,100,35,,,,,
2014/01/06,22,103,31,,,,,
2014/01/06,23,99,35,,,,,
2014/01/06,24,97,36,,,,,
2014/01/07,01,91,30,,,,,
2014/01/07,02,84,35,,,,,
2014/01/07,03,83,30,,,,,
2014/01/07,04,90,32,,,,,
2014/01/07,05,97,37,,,,,
2014/01/07,06,86,32,,,,,
2014/01/07,07,89,31,,,,,
2014/01/07,08,84,22,,,,,
2014/01/07,09,93,22,,,,,
2014/01/07,10,107,29,,,,,
2014/01/07,11,99,28,,,,,
2014/01/07,12,114,43,,,,,
2014/01/07,13,96,34,,,,,
2014/01/07,14,96,35,,,,,
2014/01/07,15,105,43,,,,,
2014/01/07,16,95,34,,,,,
2014/01/07,17,94,37,,,,,
2014/01/07,18,96,29,,,,,
2014/01/07,19,91,35,,,,,
2014/01/07,20,98,33,,,,,
2014/01/07,21,82,32,,,,,
2014/01/07,22,88,33,,,,,
