計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2014/01/01,01,20,2,14,,,,,,
2014/01/01,02,21,2,15,,,,,,
2014/01/01,03,21,2,15,,,,,,
2014/01/01,04,22,2,16,,,,,,
2014/01/01,05,22,2,16,,,,,,
2014/01/01,06,22,2,16,,,,,,
2014/01/01,07,24,2,18,,,,,,
2014/01/01,08,23,2,17,,,,,,
2014/01/01,09,22,2,16,,,,,,
2014/01/01,10,21,2,16,,,,,,
2014/01/01,11,21,2,15,,,,,,
2014/01/01,12,21,2,15,,,,,,
2014/01/01,13,20,2,14,,,,,,
2014/01/01,14,20,2,14,,,,,,
2014/01/01,15,20,2,14,,,,,,
2014/01/01,16,20,2,14,,,,,,
2014/01/01,17,20,2,14,,,,,,
2014/01/01,18,20,2,14,,,,,,
2014/01/01,19,20,2,15,,,,,,
2014/01/01,20,21,2,15,,,,,,
2014/01/01,21,21,2,16,,,,,,
2014/01/01,22,21,2,15,,,,,,
2014/01/01,23,21,2,15,,,,,,
2014/01/01,24,22,2,17,,,,,,
2014/01/02,01,23,2,16,,,,,,
2014/01/02,02,21,2,16,,,,,,
2014/01/02,03,21,2,15,,,,,,
2014/01/02,04,21,2,15,,,,,,
2014/01/02,05,22,2,16,,,,,,
2014/01/02,06,23,2,17,,,,,,
2014/01/02,07,23,2,17,,,,,,
2014/01/02,08,42,6,33,,,,,,
2014/01/02,09,217,163,52,,,,,,
2014/01/02,10,246,170,75,,,,,,
2014/01/02,11,221,144,75,,,,,,
2014/01/02,12,207,128,77,,,,,,
2014/01/02,13,190,110,78,,,,,,
2014/01/02,14,156,78,76,,,,,,
2014/01/02,15,145,66,77,,,,,,
2014/01/02,16,150,68,80,,,,,,
2014/01/02,17,155,65,81,,,,,,
2014/01/02,18,157,69,79,,,,,,
2014/01/02,19,79,43,32,,,,,,
2014/01/02,20,20,2,14,,,,,,
2014/01/02,21,20,2,14,,,,,,
2014/01/02,22,20,2,14,,,,,,
2014/01/02,23,20,2,15,,,,,,
2014/01/02,24,21,2,15,,,,,,
2014/01/03,01,21,2,15,,,,,,
2014/01/03,02,20,2,14,,,,,,
2014/01/03,03,21,2,15,,,,,,
2014/01/03,04,21,2,15,,,,,,
2014/01/03,05,22,2,16,,,,,,
2014/01/03,06,23,2,17,,,,,,
2014/01/03,07,24,2,17,,,,,,
2014/01/03,08,24,3,18,,,,,,
2014/01/03,09,208,166,40,,,,,,
2014/01/03,10,170,96,71,,,,,,
2014/01/03,11,138,65,71,,,,,,
2014/01/03,12,129,55,71,,,,,,
2014/01/03,13,123,50,71,,,,,,
2014/01/03,14,96,23,70,,,,,,
2014/01/03,15,115,41,71,,,,,,
2014/01/03,16,105,31,72,,,,,,
2014/01/03,17,129,42,76,,,,,,
2014/01/03,18,134,49,75,,,,,,
2014/01/03,19,110,27,73,,,,,,
2014/01/03,20,110,28,72,,,,,,
2014/01/03,21,54,6,43,,,,,,
2014/01/03,22,19,2,13,,,,,,
2014/01/03,23,20,2,14,,,,,,
2014/01/03,24,20,2,14,,,,,,
2014/01/04,01,21,2,15,,,,,,
2014/01/04,02,20,2,14,,,,,,
2014/01/04,03,21,2,15,,,,,,
2014/01/04,04,20,2,14,,,,,,
2014/01/04,05,21,2,15,,,,,,
2014/01/04,06,22,2,16,,,,,,
2014/01/04,07,21,2,15,,,,,,
2014/01/04,08,32,3,26,,,,,,
2014/01/04,09,184,139,43,,,,,,
2014/01/04,10,186,113,71,,,,,,
2014/01/04,11,147,74,71,,,,,,
2014/01/04,12,155,81,72,,,,,,
2014/01/04,13,160,86,72,,,,,,
2014/01/04,14,146,72,72,,,,,,
2014/01/04,15,140,67,71,,,,,,
2014/01/04,16,132,59,71,,,,,,
2014/01/04,17,147,63,74,,,,,,
2014/01/04,18,159,75,75,,,,,,
2014/01/04,19,142,58,74,,,,,,
2014/01/04,20,122,39,73,,,,,,
2014/01/04,21,39,2,33,,,,,,
2014/01/04,22,20,2,13,,,,,,
2014/01/04,23,20,2,14,,,,,,
2014/01/04,24,20,2,14,,,,,,
2014/01/05,01,21,2,15,,,,,,
2014/01/05,02,21,2,15,,,,,,
2014/01/05,03,21,2,15,,,,,,
2014/01/05,04,22,2,16,,,,,,
2014/01/05,05,22,2,16,,,,,,
2014/01/05,06,23,2,17,,,,,,
2014/01/05,07,22,2,17,,,,,,
2014/01/05,08,24,3,17,,,,,,
2014/01/05,09,160,125,33,,,,,,
2014/01/05,10,185,113,70,,,,,,
2014/01/05,11,155,80,72,,,,,,
2014/01/05,12,145,71,72,,,,,,
2014/01/05,13,146,72,72,,,,,,
2014/01/05,14,142,68,71,,,,,,
2014/01/05,15,142,67,73,,,,,,
2014/01/05,16,142,67,73,,,,,,
2014/01/05,17,155,68,78,,,,,,
2014/01/05,18,128,41,77,,,,,,
2014/01/05,19,140,56,75,,,,,,
2014/01/05,20,134,50,75,,,,,,
2014/01/05,21,51,10,37,,,,,,
2014/01/05,22,22,3,15,,,,,,
2014/01/05,23,20,2,14,,,,,,
2014/01/05,24,21,2,15,,,,,,
2014/01/06,01,21,2,15,,,,,,
2014/01/06,02,21,2,15,,,,,,
2014/01/06,03,21,2,15,,,,,,
2014/01/06,04,22,2,16,,,,,,
2014/01/06,05,22,2,16,,,,,,
2014/01/06,06,23,2,17,,,,,,
2014/01/06,07,24,2,18,,,,,,
2014/01/06,08,24,2,19,,,,,,
2014/01/06,09,211,168,41,,,,,,
2014/01/06,10,202,129,72,,,,,,
2014/01/06,11,165,91,73,,,,,,
2014/01/06,12,170,94,73,,,,,,
2014/01/06,13,150,76,72,,,,,,
2014/01/06,14,143,67,74,,,,,,
2014/01/06,15,139,62,74,,,,,,
2014/01/06,16,136,58,75,,,,,,
2014/01/06,17,155,69,77,,,,,,
2014/01/06,18,153,68,76,,,,,,
2014/01/06,19,150,66,74,,,,,,
2014/01/06,20,106,25,71,,,,,,
2014/01/06,21,59,7,47,,,,,,
2014/01/06,22,21,2,15,,,,,,
2014/01/06,23,23,2,17,,,,,,
2014/01/06,24,23,2,17,,,,,,
2014/01/07,01,25,2,19,,,,,,
2014/01/07,02,25,2,19,,,,,,
2014/01/07,03,25,2,19,,,,,,
2014/01/07,04,25,2,19,,,,,,
2014/01/07,05,26,2,20,,,,,,
2014/01/07,06,26,2,20,,,,,,
2014/01/07,07,27,2,21,,,,,,
2014/01/07,08,35,10,21,,,,,,
2014/01/07,09,215,171,43,,,,,,
2014/01/07,10,208,133,73,,,,,,
2014/01/07,11,167,91,74,,,,,,
2014/01/07,12,124,49,72,,,,,,
2014/01/07,13,124,50,71,,,,,,
2014/01/07,14,122,46,73,,,,,,
2014/01/07,15,121,46,73,,,,,,
2014/01/07,16,121,47,72,,,,,,
2014/01/07,17,134,49,76,,,,,,
2014/01/07,18,124,37,76,,,,,,
2014/01/07,19,146,61,76,,,,,,
2014/01/07,20,127,41,76,,,,,,
2014/01/07,21,39,2,32,,,,,,
2014/01/07,22,21,2,15,,,,,,
2014/01/07,23,22,2,16,,,,,,
2014/01/07,24,21,2,15,,,,,,
