計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/09/01,01,31,5,21,,,,5
2013/09/01,02,32,5,17,,,,10
2013/09/01,03,37,5,17,,,,15
2013/09/01,04,38,5,17,,,,16
2013/09/01,05,34,5,18,,,,12
2013/09/01,06,26,4,17,,,,6
2013/09/01,07,66,13,47,,,,6
2013/09/01,08,84,6,71,,,,7
2013/09/01,09,96,8,80,,,,8
2013/09/01,10,195,10,176,,,,9
2013/09/01,11,198,11,177,,,,11
2013/09/01,12,200,10,178,,,,11
2013/09/01,13,200,11,177,,,,12
2013/09/01,14,201,11,178,,,,12
2013/09/01,15,206,12,181,,,,14
2013/09/01,16,203,11,177,,,,14
2013/09/01,17,202,11,177,,,,13
2013/09/01,18,208,10,183,,,,14
2013/09/01,19,223,11,200,,,,12
2013/09/01,20,217,9,198,,,,10
2013/09/01,21,211,9,191,,,,11
2013/09/01,22,89,5,77,,,,7
2013/09/01,23,28,2,18,,,,7
2013/09/01,24,29,4,17,,,,7
2013/09/02,01,28,4,17,,,,7
2013/09/02,02,29,4,16,,,,8
2013/09/02,03,41,4,16,,,,20
2013/09/02,04,46,4,16,,,,25
2013/09/02,05,46,4,16,,,,25
2013/09/02,06,29,2,16,,,,9
2013/09/02,07,32,3,24,,,,6
2013/09/02,08,84,6,70,,,,8
2013/09/02,09,98,8,81,,,,8
2013/09/02,10,194,10,175,,,,9
2013/09/02,11,197,10,178,,,,9
2013/09/02,12,197,10,177,,,,10
2013/09/02,13,197,10,176,,,,10
2013/09/02,14,195,9,176,,,,10
2013/09/02,15,197,10,176,,,,11
2013/09/02,16,198,11,176,,,,12
2013/09/02,17,196,9,177,,,,10
2013/09/02,18,204,9,184,,,,11
2013/09/02,19,220,9,199,,,,12
2013/09/02,20,222,8,199,,,,15
2013/09/02,21,219,8,194,,,,17
2013/09/02,22,101,6,80,,,,15
2013/09/02,23,37,2,18,,,,16
2013/09/02,24,40,4,17,,,,19
2013/09/03,01,36,5,16,,,,14
2013/09/03,02,39,5,16,,,,17
2013/09/03,03,50,4,17,,,,28
2013/09/03,04,51,5,17,,,,29
2013/09/03,05,45,4,18,,,,22
2013/09/03,06,27,3,16,,,,7
2013/09/03,07,24,2,16,,,,5
2013/09/03,08,24,2,16,,,,5
2013/09/03,09,48,2,39,,,,6
2013/09/03,10,99,4,88,,,,6
2013/09/03,11,82,2,73,,,,6
2013/09/03,12,74,2,64,,,,7
2013/09/03,13,72,2,64,,,,6
2013/09/03,14,72,2,63,,,,6
2013/09/03,15,60,2,52,,,,6
2013/09/03,16,25,2,17,,,,6
2013/09/03,17,41,2,32,,,,6
2013/09/03,18,50,2,41,,,,6
2013/09/03,19,37,2,29,,,,5
2013/09/03,20,36,2,29,,,,5
2013/09/03,21,37,2,28,,,,6
2013/09/03,22,31,2,23,,,,6
2013/09/03,23,26,2,18,,,,6
2013/09/03,24,27,4,19,,,,5
2013/09/04,01,24,2,16,,,,6
2013/09/04,02,26,2,16,,,,6
2013/09/04,03,36,2,17,,,,17
2013/09/04,04,26,2,17,,,,7
2013/09/04,05,24,2,16,,,,5
2013/09/04,06,25,2,16,,,,6
2013/09/04,07,55,4,45,,,,6
2013/09/04,08,84,6,71,,,,8
2013/09/04,09,123,8,106,,,,8
2013/09/04,10,195,8,177,,,,9
2013/09/04,11,199,9,180,,,,10
2013/09/04,12,199,9,178,,,,11
2013/09/04,13,198,9,179,,,,11
2013/09/04,14,198,10,178,,,,10
2013/09/04,15,198,9,178,,,,11
2013/09/04,16,197,9,178,,,,10
2013/09/04,17,199,10,178,,,,11
2013/09/04,18,204,8,185,,,,11
2013/09/04,19,219,8,201,,,,10
2013/09/04,20,218,8,200,,,,10
2013/09/04,21,216,8,199,,,,9
2013/09/04,22,89,2,80,,,,7
2013/09/04,23,27,2,18,,,,6
2013/09/04,24,28,5,18,,,,6
2013/09/05,01,27,5,17,,,,5
2013/09/05,02,28,5,17,,,,7
2013/09/05,03,37,5,17,,,,15
2013/09/05,04,39,5,18,,,,18
2013/09/05,05,30,5,17,,,,8
2013/09/05,06,26,3,17,,,,6
2013/09/05,07,48,3,39,,,,6
2013/09/05,08,88,8,72,,,,7
2013/09/05,09,105,10,87,,,,8
2013/09/05,10,203,16,178,,,,9
2013/09/05,11,204,17,176,,,,11
2013/09/05,12,201,14,178,,,,10
2013/09/05,13,207,18,178,,,,11
2013/09/05,14,208,20,178,,,,10
2013/09/05,15,210,22,176,,,,11
2013/09/05,16,237,49,176,,,,11
2013/09/05,17,243,53,180,,,,11
