計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/12/01,01,17,5,,,10,,
2013/12/01,02,5,0,,,3,,
2013/12/01,03,5,0,,,3,,
2013/12/01,04,5,0,,,3,,
2013/12/01,05,5,0,,,3,,
2013/12/01,06,5,0,,,3,,
2013/12/01,07,5,0,,,3,,
2013/12/01,08,6,0,,,3,,
2013/12/01,09,9,0,,,5,,
2013/12/01,10,41,17,,,19,,
2013/12/01,11,36,12,,,19,,
2013/12/01,12,32,9,,,18,,
2013/12/01,13,31,7,,,19,,
2013/12/01,14,31,6,,,19,,
2013/12/01,15,26,4,,,19,,
2013/12/01,16,26,2,,,19,,
2013/12/01,17,32,2,,,25,,
2013/12/01,18,34,4,,,26,,
2013/12/01,19,35,5,,,26,,
2013/12/01,20,35,5,,,25,,
2013/12/01,21,35,6,,,26,,
2013/12/01,22,37,7,,,25,,
2013/12/01,23,37,7,,,26,,
2013/12/01,24,36,8,,,25,,
2013/12/02,01,25,7,,,16,,
2013/12/02,02,6,0,,,3,,
2013/12/02,03,5,0,,,3,,
2013/12/02,04,5,0,,,3,,
2013/12/02,05,5,0,,,3,,
2013/12/02,06,5,0,,,3,,
2013/12/02,07,5,0,,,3,,
2013/12/02,08,5,0,,,3,,
2013/12/02,09,24,16,,,5,,
2013/12/02,10,40,16,,,19,,
2013/12/02,11,36,12,,,19,,
2013/12/02,12,32,8,,,18,,
2013/12/02,13,31,7,,,19,,
2013/12/02,14,30,6,,,19,,
2013/12/02,15,25,3,,,19,,
2013/12/02,16,26,2,,,19,,
2013/12/02,17,34,3,,,26,,
2013/12/02,18,34,3,,,26,,
2013/12/02,19,35,4,,,26,,
2013/12/02,20,36,6,,,26,,
2013/12/02,21,36,7,,,25,,
2013/12/02,22,38,7,,,25,,
2013/12/02,23,39,9,,,25,,
2013/12/02,24,39,9,,,25,,
2013/12/03,01,29,10,,,16,,
2013/12/03,02,7,0,,,4,,
2013/12/03,03,5,0,,,3,,
2013/12/03,04,5,0,,,3,,
2013/12/03,05,5,0,,,3,,
2013/12/03,06,5,0,,,3,,
2013/12/03,07,5,0,,,3,,
2013/12/03,08,5,0,,,3,,
2013/12/03,09,29,19,,,6,,
2013/12/03,10,36,12,,,19,,
2013/12/03,11,32,9,,,19,,
2013/12/03,12,30,7,,,19,,
2013/12/03,13,29,5,,,19,,
2013/12/03,14,28,4,,,18,,
2013/12/03,15,26,3,,,18,,
2013/12/03,16,28,4,,,19,,
2013/12/03,17,35,4,,,26,,
2013/12/03,18,35,5,,,25,,
2013/12/03,19,36,6,,,25,,
2013/12/03,20,36,6,,,25,,
2013/12/03,21,35,6,,,25,,
2013/12/03,22,37,7,,,25,,
2013/12/03,23,37,8,,,25,,
2013/12/03,24,39,9,,,25,,
2013/12/04,01,22,6,,,13,,
2013/12/04,02,5,0,,,3,,
2013/12/04,03,5,0,,,3,,
2013/12/04,04,5,0,,,3,,
2013/12/04,05,5,0,,,3,,
2013/12/04,06,5,0,,,3,,
2013/12/04,07,5,0,,,3,,
2013/12/04,08,6,1,,,3,,
2013/12/04,09,27,17,,,6,,
2013/12/04,10,36,12,,,19,,
2013/12/04,11,32,9,,,18,,
2013/12/04,12,30,6,,,18,,
2013/12/04,13,29,6,,,19,,
2013/12/04,14,28,4,,,19,,
2013/12/04,15,26,4,,,18,,
2013/12/04,16,28,3,,,19,,
2013/12/04,17,36,5,,,26,,
2013/12/04,18,35,5,,,26,,
2013/12/04,19,36,5,,,26,,
2013/12/04,20,36,6,,,26,,
2013/12/04,21,36,6,,,26,,
2013/12/04,22,38,7,,,26,,
2013/12/04,23,37,7,,,26,,
2013/12/04,24,39,9,,,25,,
2013/12/05,01,16,3,,,11,,
2013/12/05,02,5,0,,,3,,
2013/12/05,03,5,0,,,3,,
2013/12/05,04,5,0,,,3,,
2013/12/05,05,5,0,,,3,,
2013/12/05,06,5,0,,,3,,
2013/12/05,07,5,0,,,3,,
2013/12/05,08,6,0,,,3,,
2013/12/05,09,21,11,,,6,,
2013/12/05,10,37,13,,,19,,
2013/12/05,11,33,9,,,19,,
2013/12/05,12,31,7,,,19,,
2013/12/05,13,30,6,,,19,,
2013/12/05,14,29,4,,,19,,
2013/12/05,15,26,4,,,19,,
2013/12/05,16,27,3,,,19,,
2013/12/05,17,34,4,,,25,,
2013/12/05,18,35,5,,,25,,
2013/12/05,19,35,5,,,25,,
2013/12/05,20,36,6,,,25,,
2013/12/05,21,35,6,,,25,,
2013/12/05,22,37,7,,,25,,
2013/12/05,23,37,7,,,25,,
2013/12/05,24,37,7,,,25,,
2013/12/06,01,26,7,,,16,,
2013/12/06,02,13,3,,,8,,
2013/12/06,03,5,0,,,3,,
2013/12/06,04,5,0,,,3,,
2013/12/06,05,5,0,,,3,,
2013/12/06,06,5,0,,,3,,
2013/12/06,07,5,0,,,3,,
2013/12/06,08,7,2,,,3,,
2013/12/06,09,29,18,,,7,,
2013/12/06,10,36,12,,,19,,
2013/12/06,11,32,8,,,19,,
2013/12/06,12,30,6,,,18,,
2013/12/06,13,29,5,,,19,,
2013/12/06,14,27,3,,,19,,
2013/12/06,15,25,2,,,19,,
2013/12/06,16,26,3,,,19,,
2013/12/06,17,34,3,,,26,,
2013/12/06,18,34,4,,,26,,
2013/12/06,19,34,4,,,25,,
2013/12/06,20,34,4,,,25,,
2013/12/06,21,33,4,,,25,,
2013/12/06,22,35,5,,,25,,
2013/12/06,23,35,5,,,25,,
2013/12/06,24,34,5,,,25,,
2013/12/07,01,17,3,,,12,,
2013/12/07,02,5,0,,,3,,
2013/12/07,03,5,0,,,3,,
2013/12/07,04,5,0,,,3,,
2013/12/07,05,5,0,,,3,,
2013/12/07,06,5,0,,,3,,
2013/12/07,07,5,0,,,3,,
2013/12/07,08,5,0,,,3,,
2013/12/07,09,14,5,,,6,,
2013/12/07,10,33,9,,,19,,
2013/12/07,11,32,9,,,18,,
2013/12/07,12,32,8,,,19,,
2013/12/07,13,30,6,,,18,,
2013/12/07,14,30,6,,,19,,
2013/12/07,15,28,6,,,18,,
2013/12/07,16,25,2,,,18,,
2013/12/07,17,30,0,,,25,,
2013/12/07,18,30,0,,,25,,
2013/12/07,19,29,0,,,25,,
2013/12/07,20,30,0,,,26,,
2013/12/07,21,29,0,,,26,,
2013/12/07,22,31,0,,,26,,
2013/12/07,23,29,0,,,25,,
2013/12/07,24,29,0,,,25,,
2013/12/08,01,11,0,,,9,,
2013/12/08,02,5,0,,,3,,
2013/12/08,03,5,0,,,3,,
2013/12/08,04,5,0,,,3,,
2013/12/08,05,5,0,,,3,,
2013/12/08,06,5,0,,,3,,
2013/12/08,07,5,0,,,3,,
2013/12/08,08,8,2,,,3,,
2013/12/08,09,19,9,,,6,,
2013/12/08,10,33,9,,,18,,
2013/12/08,11,32,9,,,18,,
2013/12/08,12,33,9,,,19,,
2013/12/08,13,33,9,,,19,,
2013/12/08,14,32,9,,,18,,
2013/12/08,15,31,9,,,18,,
2013/12/08,16,32,8,,,19,,
2013/12/08,17,38,9,,,25,,
2013/12/08,18,39,9,,,25,,
2013/12/08,19,39,9,,,25,,
2013/12/08,20,39,9,,,25,,
2013/12/08,21,39,9,,,26,,
2013/12/08,22,40,9,,,25,,
2013/12/08,23,39,9,,,26,,
2013/12/08,24,39,9,,,25,,
2013/12/09,01,21,6,,,12,,
2013/12/09,02,5,0,,,3,,
2013/12/09,03,5,0,,,3,,
2013/12/09,04,5,0,,,3,,
2013/12/09,05,5,0,,,3,,
2013/12/09,06,5,0,,,3,,
2013/12/09,07,5,0,,,3,,
2013/12/09,08,5,0,,,3,,
2013/12/09,09,20,9,,,7,,
2013/12/09,10,34,9,,,19,,
2013/12/09,11,33,10,,,19,,
2013/12/09,12,33,9,,,19,,
2013/12/09,13,33,9,,,19,,
2013/12/09,14,33,9,,,19,,
2013/12/09,15,31,9,,,19,,
2013/12/09,16,32,8,,,19,,
2013/12/09,17,39,9,,,26,,
2013/12/09,18,39,9,,,25,,
2013/12/09,19,39,9,,,25,,
2013/12/09,20,39,9,,,25,,
2013/12/09,21,38,9,,,25,,
2013/12/09,22,41,9,,,26,,
2013/12/09,23,39,9,,,25,,
2013/12/09,24,39,9,,,25,,
2013/12/10,01,16,4,,,9,,
2013/12/10,02,5,0,,,3,,
2013/12/10,03,5,0,,,3,,
2013/12/10,04,5,0,,,3,,
2013/12/10,05,5,0,,,3,,
2013/12/10,06,5,0,,,3,,
2013/12/10,07,5,0,,,3,,
2013/12/10,08,6,1,,,3,,
2013/12/10,09,19,9,,,6,,
2013/12/10,10,33,9,,,19,,
2013/12/10,11,33,10,,,19,,
2013/12/10,12,34,9,,,19,,
2013/12/10,13,33,9,,,19,,
2013/12/10,14,33,9,,,19,,
2013/12/10,15,30,8,,,18,,
2013/12/10,16,32,8,,,19,,
2013/12/10,17,39,8,,,26,,
2013/12/10,18,39,8,,,26,,
2013/12/10,19,39,9,,,25,,
2013/12/10,20,39,9,,,25,,
2013/12/10,21,38,9,,,25,,
2013/12/10,22,40,9,,,25,,
2013/12/10,23,39,9,,,25,,
2013/12/10,24,39,9,,,25,,
2013/12/11,01,24,7,,,14,,
2013/12/11,02,5,0,,,3,,
2013/12/11,03,5,0,,,3,,
2013/12/11,04,5,0,,,3,,
2013/12/11,05,5,0,,,3,,
2013/12/11,06,5,0,,,3,,
2013/12/11,07,5,0,,,3,,
2013/12/11,08,7,2,,,3,,
2013/12/11,09,19,9,,,6,,
2013/12/11,10,34,9,,,20,,
2013/12/11,11,33,9,,,19,,
2013/12/11,12,33,9,,,19,,
2013/12/11,13,33,9,,,19,,
2013/12/11,14,33,9,,,19,,
2013/12/11,15,31,9,,,18,,
2013/12/11,16,32,9,,,19,,
2013/12/11,17,40,9,,,26,,
2013/12/11,18,40,9,,,26,,
2013/12/11,19,40,9,,,26,,
2013/12/11,20,40,9,,,26,,
2013/12/11,21,39,9,,,26,,
2013/12/11,22,40,9,,,25,,
2013/12/11,23,39,9,,,25,,
2013/12/11,24,39,9,,,25,,
2013/12/12,01,29,9,,,17,,
2013/12/12,02,5,0,,,3,,
2013/12/12,03,5,0,,,3,,
2013/12/12,04,5,0,,,3,,
2013/12/12,05,5,0,,,3,,
2013/12/12,06,5,0,,,3,,
2013/12/12,07,5,0,,,3,,
2013/12/12,08,5,0,,,3,,
2013/12/12,09,17,7,,,6,,
2013/12/12,10,33,9,,,19,,
2013/12/12,11,33,9,,,19,,
2013/12/12,12,33,9,,,19,,
2013/12/12,13,33,9,,,19,,
2013/12/12,14,33,9,,,19,,
2013/12/12,15,31,9,,,19,,
2013/12/12,16,33,9,,,19,,
2013/12/12,17,39,9,,,26,,
2013/12/12,18,39,8,,,26,,
2013/12/12,19,39,9,,,26,,
2013/12/12,20,39,9,,,26,,
2013/12/12,21,39,10,,,25,,
2013/12/12,22,40,9,,,25,,
2013/12/12,23,39,9,,,25,,
2013/12/12,24,38,9,,,25,,
2013/12/13,01,16,4,,,10,,
2013/12/13,02,5,0,,,3,,
2013/12/13,03,5,0,,,3,,
2013/12/13,04,5,0,,,3,,
2013/12/13,05,5,0,,,3,,
2013/12/13,06,5,0,,,3,,
2013/12/13,07,5,0,,,3,,
2013/12/13,08,7,1,,,3,,
2013/12/13,09,19,9,,,6,,
2013/12/13,10,32,9,,,18,,
2013/12/13,11,32,9,,,18,,
2013/12/13,12,32,9,,,18,,
2013/12/13,13,33,9,,,19,,
2013/12/13,14,32,9,,,19,,
2013/12/13,15,31,9,,,19,,
2013/12/13,16,32,8,,,19,,
2013/12/13,17,38,8,,,25,,
2013/12/13,18,39,9,,,26,,
2013/12/13,19,39,9,,,25,,
2013/12/13,20,39,9,,,25,,
2013/12/13,21,38,9,,,25,,
2013/12/13,22,40,9,,,25,,
2013/12/13,23,39,9,,,25,,
2013/12/13,24,39,9,,,25,,
2013/12/14,01,28,9,,,17,,
2013/12/14,02,6,0,,,4,,
2013/12/14,03,5,0,,,3,,
2013/12/14,04,5,0,,,3,,
2013/12/14,05,5,0,,,3,,
2013/12/14,06,5,0,,,3,,
2013/12/14,07,5,0,,,3,,
2013/12/14,08,7,2,,,3,,
2013/12/14,09,19,9,,,6,,
2013/12/14,10,33,9,,,19,,
2013/12/14,11,32,9,,,19,,
2013/12/14,12,32,9,,,18,,
2013/12/14,13,31,8,,,19,,
2013/12/14,14,32,8,,,19,,
2013/12/14,15,30,8,,,18,,
2013/12/14,16,32,9,,,19,,
2013/12/14,17,39,9,,,26,,
2013/12/14,18,39,9,,,25,,
2013/12/14,19,39,9,,,26,,
2013/12/14,20,39,9,,,25,,
2013/12/14,21,38,9,,,25,,
2013/12/14,22,40,9,,,25,,
2013/12/14,23,39,9,,,25,,
2013/12/14,24,38,9,,,25,,
2013/12/15,01,20,6,,,12,,
2013/12/15,02,5,0,,,3,,
2013/12/15,03,5,0,,,3,,
2013/12/15,04,5,0,,,3,,
2013/12/15,05,5,0,,,3,,
2013/12/15,06,5,0,,,3,,
2013/12/15,07,5,0,,,3,,
2013/12/15,08,5,0,,,3,,
