計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/12/01,01,10,,,6,3,,
2013/12/01,02,9,,,6,3,,
2013/12/01,03,9,,,6,3,,
2013/12/01,04,9,,,6,3,,
2013/12/01,05,9,,,6,3,,
2013/12/01,06,10,,,7,2,,
2013/12/01,07,9,,,6,2,,
2013/12/01,08,18,,,12,5,,
2013/12/01,09,30,,,18,10,,
2013/12/01,10,54,,,18,34,,
2013/12/01,11,54,,,18,34,,
2013/12/01,12,53,,,17,34,,
2013/12/01,13,51,,,15,34,,
2013/12/01,14,47,,,11,34,,
2013/12/01,15,46,,,9,35,,
2013/12/01,16,47,,,11,35,,
2013/12/01,17,52,,,12,38,,
2013/12/01,18,61,,,14,45,,
2013/12/01,19,59,,,12,45,,
2013/12/01,20,61,,,13,46,,
2013/12/01,21,62,,,14,46,,
2013/12/01,22,59,,,13,44,,
2013/12/01,23,24,,,6,16,,
2013/12/01,24,10,,,6,2,,
2013/12/02,01,10,,,6,3,,
2013/12/02,02,10,,,6,3,,
2013/12/02,03,9,,,6,2,,
2013/12/02,04,9,,,6,3,,
2013/12/02,05,9,,,6,2,,
2013/12/02,06,10,,,6,2,,
2013/12/02,07,9,,,6,2,,
2013/12/02,08,10,,,7,2,,
2013/12/02,09,11,,,7,3,,
2013/12/02,10,43,,,8,33,,
2013/12/02,11,43,,,7,34,,
2013/12/02,12,45,,,9,34,,
2013/12/02,13,46,,,10,35,,
2013/12/02,14,46,,,10,34,,
2013/12/02,15,44,,,8,34,,
2013/12/02,16,46,,,10,34,,
2013/12/02,17,49,,,10,38,,
2013/12/02,18,56,,,10,45,,
2013/12/02,19,55,,,8,45,,
2013/12/02,20,57,,,9,45,,
2013/12/02,21,55,,,9,45,,
2013/12/02,22,55,,,8,45,,
2013/12/02,23,22,,,6,14,,
2013/12/02,24,10,,,6,3,,
2013/12/03,01,9,,,6,3,,
2013/12/03,02,10,,,6,3,,
2013/12/03,03,9,,,5,3,,
2013/12/03,04,9,,,6,3,,
2013/12/03,05,9,,,6,3,,
2013/12/03,06,10,,,6,3,,
2013/12/03,07,10,,,6,3,,
2013/12/03,08,19,,,12,6,,
2013/12/03,09,38,,,23,12,,
2013/12/03,10,58,,,21,35,,
2013/12/03,11,52,,,17,34,,
2013/12/03,12,53,,,17,34,,
