計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/06/01,01,51,,,35,16,,
2013/06/01,02,45,,,29,16,,
2013/06/01,03,44,,,28,16,,
2013/06/01,04,44,,,28,16,,
2013/06/01,05,46,,,30,16,,
2013/06/01,06,44,,,27,17,,
2013/06/01,07,70,,,44,26,,
2013/06/01,08,95,,,65,30,,
2013/06/01,09,105,,,68,37,,
2013/06/01,10,113,,,67,47,,
2013/06/01,11,120,,,69,51,,
2013/06/01,12,116,,,65,51,,
2013/06/01,13,117,,,67,50,,
2013/06/01,14,113,,,62,52,,
2013/06/01,15,107,,,59,49,,
2013/06/01,16,113,,,65,48,,
2013/06/01,17,110,,,59,51,,
2013/06/01,18,104,,,54,50,,
2013/06/01,19,107,,,55,51,,
2013/06/01,20,88,,,42,45,,
2013/06/01,21,83,,,42,41,,
2013/06/01,22,51,,,32,19,,
2013/06/01,23,52,,,37,16,,
2013/06/02,01,48,,,31,16,,
2013/06/02,02,44,,,28,16,,
2013/06/02,03,41,,,26,16,,
2013/06/02,04,44,,,28,16,,
2013/06/02,05,45,,,29,16,,
2013/06/02,06,41,,,25,16,,
2013/06/02,07,73,,,47,26,,
2013/06/02,08,90,,,59,31,,
2013/06/02,09,96,,,60,36,,
2013/06/02,10,101,,,59,42,,
2013/06/02,11,117,,,70,47,,
2013/06/02,12,105,,,57,48,,
2013/06/02,13,113,,,64,49,,
2013/06/02,14,113,,,62,51,,
2013/06/02,15,109,,,60,49,,
2013/06/02,16,113,,,64,48,,
2013/06/02,17,111,,,61,49,,
2013/06/02,18,104,,,51,52,,
2013/06/02,19,105,,,51,54,,
2013/06/02,20,87,,,40,47,,
2013/06/02,21,81,,,39,41,,
2013/06/02,22,48,,,30,18,,
2013/06/02,23,51,,,35,16,,
2013/06/02,24,42,,,27,16,,
2013/06/03,01,47,,,30,17,,
2013/06/03,02,42,,,26,16,,
2013/06/03,03,41,,,25,16,,
2013/06/03,04,41,,,25,16,,
2013/06/03,05,43,,,26,17,,
