計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/07/05,17,53,22,18,,,,,
2013/07/05,18,55,23,20,,,,,
2013/07/05,19,54,23,20,,,,,
2013/07/05,20,11,5,3,,,,,
2013/07/05,21,5,2,0,,,,,
2013/07/05,22,4,2,0,,,,,
2013/07/05,23,51,2,0,,,,,
2013/07/05,24,56,2,0,,,,,
2013/07/06,01,55,2,0,,,,,
2013/07/06,02,55,2,0,,,,,
2013/07/06,03,55,2,0,,,,,
2013/07/06,04,55,2,0,,,,,
2013/07/06,05,55,2,0,,,,,
2013/07/06,06,23,1,0,,,,,
2013/07/06,07,4,1,0,,,,,
2013/07/06,08,5,2,0,,,,,
2013/07/06,09,45,20,14,,,,,
2013/07/06,10,55,23,20,,,,,
2013/07/06,11,57,24,21,,,,,
2013/07/06,12,59,24,24,,,,,
2013/07/06,13,57,24,22,,,,,
2013/07/06,14,60,24,25,,,,,
2013/07/06,15,60,24,24,,,,,
2013/07/06,16,60,24,24,,,,,
2013/07/06,17,61,24,25,,,,,
2013/07/06,18,35,14,13,,,,,
2013/07/06,19,4,1,0,,,,,
2013/07/06,20,5,2,0,,,,,
2013/07/06,21,5,2,0,,,,,
2013/07/06,22,4,2,0,,,,,
2013/07/06,23,51,2,0,,,,,
2013/07/06,24,55,2,0,,,,,
2013/07/07,01,55,2,0,,,,,
2013/07/07,02,55,2,0,,,,,
2013/07/07,03,55,2,0,,,,,
2013/07/07,04,54,2,0,,,,,
2013/07/07,05,54,2,0,,,,,
2013/07/07,06,12,1,0,,,,,
2013/07/07,07,4,1,0,,,,,
2013/07/07,08,3,1,0,,,,,
2013/07/07,09,14,7,3,,,,,
2013/07/07,10,56,24,21,,,,,
2013/07/07,11,56,24,24,,,,,
2013/07/07,12,54,25,24,,,,,
2013/07/07,13,56,25,26,,,,,
2013/07/07,14,56,25,26,,,,,
2013/07/07,15,57,24,27,,,,,
2013/07/07,16,58,24,26,,,,,
2013/07/07,17,62,24,28,,,,,
2013/07/07,18,36,14,15,,,,,
2013/07/07,19,4,1,0,,,,,
2013/07/07,20,5,2,0,,,,,
2013/07/07,21,5,2,0,,,,,
2013/07/07,22,4,2,0,,,,,
2013/07/07,23,51,2,0,,,,,
2013/07/07,24,55,2,0,,,,,
2013/07/08,01,55,2,0,,,,,
2013/07/08,02,55,2,0,,,,,
2013/07/08,03,54,2,0,,,,,
2013/07/08,04,54,2,0,,,,,
2013/07/08,05,54,2,0,,,,,
2013/07/08,06,54,1,0,,,,,
2013/07/08,07,51,1,0,,,,,
2013/07/08,08,1,1,0,,,,,
2013/07/08,09,10,6,4,,,,,
2013/07/08,10,56,21,29,,,,,
2013/07/08,11,54,21,28,,,,,
2013/07/08,12,55,21,28,,,,,
2013/07/08,13,60,21,27,,,,,
2013/07/08,14,59,20,27,,,,,
2013/07/08,15,59,20,27,,,,,
2013/07/08,16,62,23,28,,,,,
2013/07/08,17,62,24,27,,,,,
2013/07/08,18,37,14,15,,,,,
2013/07/08,19,5,3,0,,,,,
2013/07/08,20,6,4,0,,,,,
2013/07/08,21,7,4,0,,,,,
2013/07/08,22,6,3,0,,,,,
2013/07/08,23,55,3,0,,,,,
2013/07/08,24,59,3,0,,,,,
2013/07/09,01,58,3,0,,,,,
2013/07/09,02,58,3,0,,,,,
2013/07/09,03,57,3,0,,,,,
2013/07/09,04,57,3,0,,,,,
2013/07/09,05,57,3,0,,,,,
2013/07/09,06,56,3,0,,,,,
2013/07/09,07,54,3,0,,,,,
2013/07/09,08,3,1,0,,,,,
2013/07/09,09,1,0,0,,,,,
2013/07/09,10,0,0,0,,,,,
2013/07/09,11,0,0,0,,,,,
2013/07/09,12,3,2,0,,,,,
2013/07/09,13,5,3,0,,,,,
2013/07/09,14,5,3,0,,,,,
2013/07/09,15,5,3,0,,,,,
2013/07/09,16,5,3,0,,,,,
2013/07/09,17,5,3,0,,,,,
2013/07/09,18,5,3,0,,,,,
2013/07/09,19,5,3,0,,,,,
2013/07/09,20,6,4,0,,,,,
2013/07/09,21,7,4,0,,,,,
2013/07/09,22,6,3,0,,,,,
2013/07/09,23,53,4,0,,,,,
2013/07/09,24,57,3,0,,,,,
2013/07/10,01,57,3,0,,,,,
2013/07/10,02,57,3,0,,,,,
2013/07/10,03,57,3,0,,,,,
2013/07/10,04,56,3,0,,,,,
2013/07/10,05,56,3,0,,,,,
2013/07/10,06,55,3,0,,,,,
2013/07/10,07,52,3,0,,,,,
2013/07/10,08,3,3,0,,,,,
2013/07/10,09,55,21,26,,,,,
2013/07/10,10,52,21,26,,,,,
2013/07/10,11,51,21,25,,,,,
2013/07/10,12,53,22,27,,,,,
2013/07/10,13,52,21,27,,,,,
2013/07/10,14,53,21,27,,,,,
2013/07/10,15,55,21,28,,,,,
2013/07/10,16,58,21,29,,,,,
2013/07/10,17,60,21,29,,,,,
2013/07/10,18,37,14,16,,,,,
2013/07/10,19,4,1,0,,,,,
2013/07/10,20,5,2,0,,,,,
2013/07/10,21,5,2,0,,,,,
2013/07/10,22,4,2,0,,,,,
2013/07/10,23,52,2,0,,,,,
2013/07/10,24,56,2,0,,,,,
2013/07/11,01,56,2,0,,,,,
2013/07/11,02,55,2,0,,,,,
2013/07/11,03,55,2,0,,,,,
2013/07/11,04,55,2,0,,,,,
2013/07/11,05,55,2,0,,,,,
2013/07/11,06,55,1,0,,,,,
2013/07/11,07,52,1,0,,,,,
2013/07/11,08,1,1,0,,,,,
2013/07/11,09,52,19,24,,,,,
2013/07/11,10,53,20,27,,,,,
2013/07/11,11,58,21,32,,,,,
2013/07/11,12,56,21,30,,,,,
2013/07/11,13,54,21,27,,,,,
2013/07/11,14,52,20,25,,,,,
2013/07/11,15,68,21,26,,,,,
2013/07/11,16,110,23,23,,,,,
2013/07/11,17,98,22,25,,,,,
2013/07/11,18,33,12,7,,,,,
2013/07/11,19,3,1,0,,,,,
2013/07/11,20,5,2,0,,,,,
2013/07/11,21,5,2,0,,,,,
2013/07/11,22,4,2,0,,,,,
2013/07/11,23,53,2,0,,,,,
2013/07/11,24,56,2,0,,,,,
2013/07/12,01,55,2,0,,,,,
2013/07/12,02,56,2,0,,,,,
2013/07/12,03,57,2,0,,,,,
2013/07/12,04,57,2,0,,,,,
2013/07/12,05,56,2,0,,,,,
2013/07/12,06,56,1,0,,,,,
2013/07/12,07,53,1,0,,,,,
2013/07/12,08,1,1,0,,,,,
2013/07/12,09,18,6,9,,,,,
2013/07/12,10,54,20,29,,,,,
2013/07/12,11,51,20,26,,,,,
2013/07/12,12,51,20,27,,,,,
2013/07/12,13,53,21,27,,,,,
2013/07/12,14,54,21,27,,,,,
2013/07/12,15,101,21,26,,,,,
2013/07/12,16,112,22,23,,,,,
2013/07/12,17,113,22,23,,,,,
2013/07/12,18,102,21,21,,,,,
2013/07/12,19,108,21,21,,,,,
2013/07/12,20,22,6,4,,,,,
2013/07/12,21,5,2,0,,,,,
2013/07/12,22,4,2,0,,,,,
2013/07/12,23,57,2,0,,,,,
2013/07/12,24,59,2,0,,,,,
2013/07/13,01,58,2,0,,,,,
2013/07/13,02,59,2,0,,,,,
2013/07/13,03,59,2,0,,,,,
2013/07/13,04,58,2,0,,,,,
2013/07/13,05,58,2,0,,,,,
2013/07/13,06,58,1,0,,,,,
2013/07/13,07,54,1,0,,,,,
2013/07/13,08,2,1,0,,,,,
2013/07/13,09,18,5,7,,,,,
2013/07/13,10,57,21,29,,,,,
2013/07/13,11,61,23,33,,,,,
2013/07/13,12,60,24,25,,,,,
2013/07/13,13,57,23,24,,,,,
2013/07/13,14,56,23,26,,,,,
2013/07/13,15,108,23,25,,,,,
2013/07/13,16,112,23,22,,,,,
2013/07/13,17,103,21,22,,,,,
2013/07/13,18,46,11,9,,,,,
2013/07/13,19,4,1,0,,,,,
2013/07/13,20,5,3,0,,,,,
2013/07/13,21,5,2,0,,,,,
2013/07/13,22,4,2,0,,,,,
2013/07/13,23,55,2,0,,,,,
2013/07/13,24,58,2,0,,,,,
2013/07/14,01,57,2,0,,,,,
2013/07/14,02,57,2,0,,,,,
2013/07/14,03,56,2,0,,,,,
2013/07/14,04,56,2,0,,,,,
2013/07/14,05,56,2,0,,,,,
2013/07/14,06,56,1,0,,,,,
2013/07/14,07,53,1,0,,,,,
2013/07/14,08,2,1,0,,,,,
2013/07/14,09,52,20,24,,,,,
2013/07/14,10,58,23,27,,,,,
2013/07/14,11,56,24,28,,,,,
2013/07/14,12,57,24,28,,,,,
2013/07/14,13,59,24,28,,,,,
2013/07/14,14,75,24,26,,,,,
2013/07/14,15,105,25,30,,,,,
2013/07/14,16,101,25,27,,,,,
2013/07/14,17,104,24,29,,,,,
2013/07/14,18,55,15,13,,,,,
2013/07/14,19,4,1,0,,,,,
2013/07/14,20,5,2,0,,,,,
2013/07/14,21,5,2,0,,,,,
2013/07/14,22,4,2,0,,,,,
2013/07/14,23,55,2,0,,,,,
2013/07/14,24,58,2,0,,,,,
2013/07/15,01,57,2,0,,,,,
2013/07/15,02,57,2,0,,,,,
2013/07/15,03,57,2,0,,,,,
2013/07/15,04,57,2,0,,,,,
2013/07/15,05,57,2,0,,,,,
2013/07/15,06,56,1,0,,,,,
2013/07/15,07,52,1,0,,,,,
2013/07/15,08,2,1,0,,,,,
2013/07/15,09,45,18,19,,,,,
2013/07/15,10,56,23,26,,,,,
2013/07/15,11,55,24,26,,,,,
2013/07/15,12,57,24,26,,,,,
2013/07/15,13,58,24,28,,,,,
2013/07/15,14,58,24,27,,,,,
2013/07/15,15,101,23,25,,,,,
2013/07/15,16,107,24,29,,,,,
2013/07/15,17,104,24,28,,,,,
2013/07/15,18,50,13,11,,,,,
2013/07/15,19,4,2,0,,,,,
2013/07/15,20,5,3,0,,,,,
2013/07/15,21,5,3,0,,,,,
2013/07/15,22,5,2,0,,,,,
2013/07/15,23,56,2,0,,,,,
2013/07/15,24,59,2,0,,,,,
2013/07/16,01,57,2,0,,,,,
2013/07/16,02,57,2,0,,,,,
2013/07/16,03,56,2,0,,,,,
2013/07/16,04,56,2,0,,,,,
2013/07/16,05,56,2,0,,,,,
2013/07/16,06,55,2,0,,,,,
2013/07/16,07,53,2,0,,,,,
2013/07/16,08,2,2,0,,,,,
2013/07/16,09,1,2,0,,,,,
2013/07/16,10,0,2,0,,,,,
2013/07/16,11,0,2,0,,,,,
2013/07/16,12,0,2,0,,,,,
2013/07/16,13,0,1,0,,,,,
2013/07/16,14,0,1,0,,,,,
2013/07/16,15,0,1,0,,,,,
2013/07/16,16,0,1,0,,,,,
2013/07/16,17,1,1,0,,,,,
2013/07/16,18,3,1,0,,,,,
2013/07/16,19,4,2,0,,,,,
2013/07/16,20,6,3,0,,,,,
2013/07/16,21,5,3,0,,,,,
2013/07/16,22,5,2,0,,,,,
2013/07/16,23,51,2,0,,,,,
2013/07/16,24,56,2,0,,,,,
2013/07/17,01,55,2,0,,,,,
2013/07/17,02,55,2,0,,,,,
2013/07/17,03,55,2,0,,,,,
2013/07/17,04,55,2,0,,,,,
2013/07/17,05,55,2,0,,,,,
2013/07/17,06,55,2,0,,,,,
2013/07/17,07,52,2,0,,,,,
2013/07/17,08,3,2,0,,,,,
2013/07/17,09,44,17,17,,,,,
2013/07/17,10,52,20,23,,,,,
2013/07/17,11,54,21,24,,,,,
2013/07/17,12,51,20,24,,,,,
2013/07/17,13,50,20,23,,,,,
2013/07/17,14,56,23,28,,,,,
2013/07/17,15,57,23,28,,,,,
2013/07/17,16,59,23,28,,,,,
2013/07/17,17,64,23,32,,,,,
2013/07/17,18,36,13,16,,,,,
2013/07/17,19,4,1,0,,,,,
2013/07/17,20,5,3,0,,,,,
2013/07/17,21,5,2,0,,,,,
2013/07/17,22,4,2,0,,,,,
2013/07/17,23,52,2,0,,,,,
2013/07/17,24,56,2,0,,,,,
2013/07/18,01,56,2,0,,,,,
2013/07/18,02,56,2,0,,,,,
2013/07/18,03,56,2,0,,,,,
2013/07/18,04,56,2,0,,,,,
2013/07/18,05,56,2,0,,,,,
2013/07/18,06,56,1,0,,,,,
2013/07/18,07,53,1,0,,,,,
2013/07/18,08,2,1,0,,,,,
2013/07/18,09,42,15,18,,,,,
2013/07/18,10,52,18,24,,,,,
2013/07/18,11,53,19,26,,,,,
2013/07/18,12,50,18,26,,,,,
2013/07/18,13,48,20,23,,,,,
2013/07/18,14,47,19,23,,,,,
2013/07/18,15,52,20,26,,,,,
2013/07/18,16,60,24,28,,,,,
2013/07/18,17,90,23,26,,,,,
2013/07/18,18,70,15,15,,,,,
2013/07/18,19,4,1,0,,,,,
2013/07/18,20,5,2,0,,,,,
2013/07/18,21,5,2,0,,,,,
2013/07/18,22,4,2,0,,,,,
2013/07/18,23,55,2,0,,,,,
2013/07/18,24,58,2,0,,,,,
2013/07/19,01,57,2,0,,,,,
2013/07/19,02,57,2,0,,,,,
2013/07/19,03,56,2,0,,,,,
2013/07/19,04,56,2,0,,,,,
2013/07/19,05,56,2,0,,,,,
2013/07/19,06,55,1,0,,,,,
2013/07/19,07,52,1,0,,,,,
2013/07/19,08,2,1,0,,,,,
2013/07/19,09,21,8,8,,,,,
2013/07/19,10,57,20,26,,,,,
2013/07/19,11,56,21,27,,,,,
2013/07/19,12,59,21,27,,,,,
2013/07/19,13,58,21,28,,,,,
2013/07/19,14,56,21,28,,,,,
2013/07/19,15,56,21,28,,,,,
2013/07/19,16,93,22,28,,,,,
2013/07/19,17,103,21,21,,,,,
2013/07/19,18,99,23,27,,,,,
2013/07/19,19,99,23,24,,,,,
2013/07/19,20,19,6,4,,,,,
2013/07/19,21,5,2,0,,,,,
2013/07/19,22,4,2,0,,,,,
2013/07/19,23,51,2,0,,,,,
2013/07/19,24,54,2,0,,,,,
2013/07/20,01,53,2,0,,,,,
2013/07/20,02,54,2,0,,,,,
2013/07/20,03,54,2,0,,,,,
2013/07/20,04,54,2,0,,,,,
2013/07/20,05,54,2,0,,,,,
2013/07/20,06,54,1,0,,,,,
2013/07/20,07,51,1,0,,,,,
2013/07/20,08,2,1,0,,,,,
2013/07/20,09,6,4,1,,,,,
2013/07/20,10,60,22,28,,,,,
2013/07/20,11,57,23,26,,,,,
2013/07/20,12,55,23,26,,,,,
2013/07/20,13,56,23,27,,,,,
2013/07/20,14,55,23,26,,,,,
2013/07/20,15,56,23,27,,,,,
2013/07/20,16,58,23,27,,,,,
2013/07/20,17,86,23,25,,,,,
2013/07/20,18,62,13,13,,,,,
2013/07/20,19,4,1,0,,,,,
2013/07/20,20,5,2,0,,,,,
2013/07/20,21,5,2,0,,,,,
2013/07/20,22,4,2,0,,,,,
2013/07/20,23,52,2,0,,,,,
2013/07/20,24,55,2,0,,,,,
2013/07/21,01,54,2,0,,,,,
2013/07/21,02,55,2,0,,,,,
2013/07/21,03,55,2,0,,,,,
2013/07/21,04,54,2,0,,,,,
2013/07/21,05,54,2,0,,,,,
2013/07/21,06,54,1,0,,,,,
2013/07/21,07,50,1,0,,,,,
2013/07/21,08,2,1,0,,,,,
2013/07/21,09,46,19,19,,,,,
2013/07/21,10,54,22,23,,,,,
2013/07/21,11,56,24,26,,,,,
2013/07/21,12,56,24,26,,,,,
2013/07/21,13,56,24,27,,,,,
2013/07/21,14,56,24,27,,,,,
2013/07/21,15,58,24,27,,,,,
2013/07/21,16,109,24,25,,,,,
2013/07/21,17,107,22,24,,,,,
2013/07/21,18,68,14,14,,,,,
2013/07/21,19,3,1,0,,,,,
2013/07/21,20,5,2,0,,,,,
2013/07/21,21,5,2,0,,,,,
2013/07/21,22,4,2,0,,,,,
2013/07/21,23,53,2,0,,,,,
2013/07/21,24,56,2,0,,,,,
2013/07/22,01,55,2,0,,,,,
2013/07/22,02,55,2,0,,,,,
2013/07/22,03,55,2,0,,,,,
2013/07/22,04,55,2,0,,,,,
2013/07/22,05,54,2,0,,,,,
2013/07/22,06,54,1,0,,,,,
2013/07/22,07,51,1,0,,,,,
2013/07/22,08,1,1,0,,,,,
2013/07/22,09,3,2,1,,,,,
2013/07/22,10,59,23,28,,,,,
2013/07/22,11,56,23,28,,,,,
2013/07/22,12,55,23,27,,,,,
2013/07/22,13,58,23,27,,,,,
2013/07/22,14,57,23,27,,,,,
2013/07/22,15,78,23,26,,,,,
2013/07/22,16,111,22,23,,,,,
2013/07/22,17,98,22,21,,,,,
2013/07/22,18,57,13,14,,,,,
2013/07/22,19,4,1,0,,,,,
2013/07/22,20,5,3,0,,,,,
2013/07/22,21,5,2,0,,,,,
2013/07/22,22,4,2,0,,,,,
2013/07/22,23,56,2,0,,,,,
2013/07/22,24,59,2,0,,,,,
2013/07/23,01,58,2,0,,,,,
2013/07/23,02,58,2,0,,,,,
2013/07/23,03,58,2,0,,,,,
2013/07/23,04,58,2,0,,,,,
2013/07/23,05,58,2,0,,,,,
2013/07/23,06,57,1,0,,,,,
2013/07/23,07,54,1,0,,,,,
2013/07/23,08,1,1,0,,,,,
2013/07/23,09,0,1,0,,,,,
2013/07/23,10,0,1,0,,,,,
2013/07/23,11,0,1,0,,,,,
2013/07/23,12,4,1,0,,,,,
2013/07/23,13,4,1,0,,,,,
2013/07/23,14,4,1,0,,,,,
2013/07/23,15,4,1,0,,,,,
2013/07/23,16,4,1,0,,,,,
2013/07/23,17,4,1,0,,,,,
2013/07/23,18,4,1,0,,,,,
2013/07/23,19,4,1,0,,,,,
2013/07/23,20,5,3,0,,,,,
2013/07/23,21,5,2,0,,,,,
2013/07/23,22,4,2,0,,,,,
2013/07/23,23,54,2,0,,,,,
2013/07/23,24,58,2,0,,,,,
2013/07/24,01,58,2,0,,,,,
2013/07/24,02,57,2,0,,,,,
2013/07/24,03,57,2,0,,,,,
2013/07/24,04,56,2,0,,,,,
2013/07/24,05,56,2,0,,,,,
2013/07/24,06,56,1,0,,,,,
2013/07/24,07,53,1,0,,,,,
2013/07/24,08,4,1,0,,,,,
2013/07/24,09,53,18,14,,,,,
2013/07/24,10,81,22,26,,,,,
2013/07/24,11,79,23,23,,,,,
2013/07/24,12,78,23,23,,,,,
2013/07/24,13,80,24,24,,,,,
2013/07/24,14,87,26,30,,,,,
2013/07/24,15,87,25,29,,,,,
2013/07/24,16,89,26,30,,,,,
2013/07/24,17,88,25,30,,,,,
2013/07/24,18,49,16,14,,,,,
2013/07/24,19,4,1,0,,,,,
2013/07/24,20,5,3,0,,,,,
2013/07/24,21,5,2,0,,,,,
2013/07/24,22,4,2,0,,,,,
2013/07/24,23,51,2,0,,,,,
2013/07/24,24,55,2,0,,,,,
2013/07/25,01,55,2,0,,,,,
2013/07/25,02,55,2,0,,,,,
2013/07/25,03,55,2,0,,,,,
2013/07/25,04,54,2,0,,,,,
2013/07/25,05,54,2,0,,,,,
2013/07/25,06,54,1,0,,,,,
2013/07/25,07,50,1,0,,,,,
2013/07/25,08,3,1,0,,,,,
2013/07/25,09,5,2,2,,,,,
2013/07/25,10,42,20,19,,,,,
2013/07/25,11,54,20,26,,,,,
2013/07/25,12,51,19,25,,,,,
2013/07/25,13,28,4,18,,,,,
2013/07/25,14,44,17,21,,,,,
2013/07/25,15,46,17,21,,,,,
2013/07/25,16,48,18,22,,,,,
2013/07/25,17,50,18,21,,,,,
2013/07/25,18,31,11,13,,,,,
2013/07/25,19,4,1,0,,,,,
2013/07/25,20,5,3,0,,,,,
2013/07/25,21,5,2,0,,,,,
2013/07/25,22,4,2,0,,,,,
2013/07/25,23,52,2,0,,,,,
2013/07/25,24,57,2,0,,,,,
2013/07/26,01,57,2,0,,,,,
2013/07/26,02,56,2,0,,,,,
2013/07/26,03,56,2,0,,,,,
2013/07/26,04,56,2,0,,,,,
2013/07/26,05,55,2,0,,,,,
2013/07/26,06,55,1,0,,,,,
2013/07/26,07,52,1,0,,,,,
2013/07/26,08,1,1,0,,,,,
2013/07/26,09,4,4,0,,,,,
2013/07/26,10,57,23,26,,,,,
2013/07/26,11,58,25,27,,,,,
2013/07/26,12,58,25,26,,,,,
2013/07/26,13,57,25,26,,,,,
2013/07/26,14,58,24,27,,,,,
2013/07/26,15,58,24,26,,,,,
2013/07/26,16,59,24,27,,,,,
2013/07/26,17,100,24,26,,,,,
2013/07/26,18,119,24,27,,,,,
2013/07/26,19,118,24,26,,,,,
2013/07/26,20,15,4,2,,,,,
2013/07/26,21,5,2,0,,,,,
2013/07/26,22,4,2,0,,,,,
2013/07/26,23,54,2,0,,,,,
2013/07/26,24,56,2,0,,,,,
2013/07/27,01,55,2,0,,,,,
2013/07/27,02,55,2,0,,,,,
2013/07/27,03,55,2,0,,,,,
2013/07/27,04,55,2,0,,,,,
2013/07/27,05,55,2,0,,,,,
2013/07/27,06,55,1,0,,,,,
2013/07/27,07,52,1,0,,,,,
2013/07/27,08,2,1,0,,,,,
2013/07/27,09,49,18,20,,,,,
2013/07/27,10,55,22,26,,,,,
2013/07/27,11,54,23,26,,,,,
2013/07/27,12,58,23,27,,,,,
2013/07/27,13,62,23,27,,,,,
2013/07/27,14,63,23,27,,,,,
2013/07/27,15,109,24,28,,,,,
2013/07/27,16,100,24,25,,,,,
2013/07/27,17,114,24,27,,,,,
2013/07/27,18,86,15,19,,,,,
2013/07/27,19,4,1,0,,,,,
2013/07/27,20,5,2,0,,,,,
2013/07/27,21,5,2,0,,,,,
2013/07/27,22,4,2,0,,,,,
2013/07/27,23,55,2,0,,,,,
2013/07/27,24,58,2,0,,,,,
2013/07/28,01,56,2,0,,,,,
2013/07/28,02,56,2,0,,,,,
2013/07/28,03,56,2,0,,,,,
2013/07/28,04,56,2,0,,,,,
2013/07/28,05,55,2,0,,,,,
2013/07/28,06,55,1,0,,,,,
2013/07/28,07,51,1,0,,,,,
2013/07/28,08,2,1,0,,,,,
2013/07/28,09,4,4,0,,,,,
2013/07/28,10,58,24,27,,,,,
2013/07/28,11,58,25,27,,,,,
2013/07/28,12,58,25,29,,,,,
2013/07/28,13,61,25,28,,,,,
2013/07/28,14,64,25,28,,,,,
2013/07/28,15,102,24,25,,,,,
2013/07/28,16,119,24,24,,,,,
2013/07/28,17,120,23,25,,,,,
2013/07/28,18,78,14,15,,,,,
2013/07/28,19,4,1,0,,,,,
2013/07/28,20,5,2,0,,,,,
2013/07/28,21,5,2,0,,,,,
2013/07/28,22,4,2,0,,,,,
2013/07/28,23,56,2,0,,,,,
2013/07/28,24,59,2,0,,,,,
2013/07/29,01,57,2,0,,,,,
2013/07/29,02,58,2,0,,,,,
2013/07/29,03,57,2,0,,,,,
2013/07/29,04,57,2,0,,,,,
2013/07/29,05,57,2,0,,,,,
2013/07/29,06,57,1,0,,,,,
2013/07/29,07,53,1,0,,,,,
2013/07/29,08,3,1,0,,,,,
2013/07/29,09,42,18,14,,,,,
2013/07/29,10,61,23,28,,,,,
2013/07/29,11,61,23,28,,,,,
2013/07/29,12,62,25,28,,,,,
2013/07/29,13,61,24,26,,,,,
2013/07/29,14,61,24,26,,,,,
2013/07/29,15,59,24,24,,,,,
2013/07/29,16,75,25,26,,,,,
2013/07/29,17,105,25,25,,,,,
2013/07/29,18,61,15,16,,,,,
2013/07/29,19,4,1,0,,,,,
2013/07/29,20,5,3,0,,,,,
2013/07/29,21,5,2,0,,,,,
2013/07/29,22,4,2,0,,,,,
2013/07/29,23,52,2,0,,,,,
2013/07/29,24,55,2,0,,,,,
