計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2014/02/01,01,53,20,24,,,,9
2014/02/01,02,60,18,27,,,,15
2014/02/01,03,50,16,27,,,,7
2014/02/01,04,48,15,29,,,,4
2014/02/01,05,48,14,28,,,,6
2014/02/01,06,54,13,24,,,,17
2014/02/01,07,19,9,4,,,,6
2014/02/01,08,7,7,0,,,,0
2014/02/01,09,7,7,0,,,,0
2014/02/01,10,7,7,0,,,,0
2014/02/01,11,7,7,0,,,,0
2014/02/01,12,13,7,6,,,,0
2014/02/01,13,20,9,8,,,,3
2014/02/01,14,20,8,8,,,,4
2014/02/01,15,24,10,10,,,,4
2014/02/01,16,35,11,16,,,,8
2014/02/01,17,54,15,38,,,,1
2014/02/01,18,63,17,42,,,,4
2014/02/01,19,61,19,33,,,,9
2014/02/01,20,58,20,28,,,,10
2014/02/01,21,61,21,30,,,,10
2014/02/01,22,58,21,27,,,,10
2014/02/01,23,62,20,28,,,,14
2014/02/01,24,63,19,27,,,,17
2014/02/02,01,50,17,22,,,,11
2014/02/02,02,48,17,20,,,,11
2014/02/02,03,41,17,19,,,,5
2014/02/02,04,44,16,24,,,,4
2014/02/02,05,43,16,22,,,,5
2014/02/02,06,44,16,17,,,,11
2014/02/02,07,23,13,10,,,,0
2014/02/02,08,15,9,3,,,,3
2014/02/02,09,7,7,0,,,,0
2014/02/02,10,7,7,0,,,,0
2014/02/02,11,7,7,0,,,,0
2014/02/02,12,5,5,0,,,,0
2014/02/02,13,10,7,3,,,,0
2014/02/02,14,19,8,6,,,,5
2014/02/02,15,19,8,6,,,,5
2014/02/02,16,23,8,7,,,,8
2014/02/02,17,38,12,20,,,,6
2014/02/02,18,35,14,16,,,,5
2014/02/02,19,34,15,16,,,,3
2014/02/02,20,37,16,16,,,,5
2014/02/02,21,47,16,19,,,,12
2014/02/02,22,46,16,20,,,,10
2014/02/02,23,42,15,18,,,,9
2014/02/02,24,45,15,19,,,,11
2014/02/03,01,36,17,14,,,,5
2014/02/03,02,44,17,18,,,,9
2014/02/03,03,43,14,18,,,,11
2014/02/03,04,21,9,4,,,,8
2014/02/03,05,11,7,1,,,,3
2014/02/03,06,11,9,0,,,,2
2014/02/03,07,13,12,0,,,,1
2014/02/03,08,39,16,21,,,,2
2014/02/03,09,47,16,31,,,,0
2014/02/03,10,39,11,15,,,,13
2014/02/03,11,7,6,0,,,,1
2014/02/03,12,5,5,0,,,,0
2014/02/03,13,10,8,1,,,,1
2014/02/03,14,13,9,1,,,,3
2014/02/03,15,12,8,1,,,,3
2014/02/03,16,14,11,1,,,,2
2014/02/03,17,24,15,9,,,,0
2014/02/03,18,35,16,19,,,,0
2014/02/03,19,46,19,24,,,,3
2014/02/03,20,46,19,22,,,,5
2014/02/03,21,47,19,23,,,,5
2014/02/03,22,44,18,21,,,,5
2014/02/03,23,45,18,21,,,,6
2014/02/03,24,48,18,22,,,,8
2014/02/04,01,47,14,23,,,,10
2014/02/04,02,28,12,14,,,,2
2014/02/04,03,23,9,9,,,,5
2014/02/04,04,7,7,0,,,,0
2014/02/04,05,7,6,0,,,,1
2014/02/04,06,7,7,0,,,,0
2014/02/04,07,6,6,0,,,,0
2014/02/04,08,6,6,0,,,,0
2014/02/04,09,6,6,0,,,,0
2014/02/04,10,7,7,0,,,,0
2014/02/04,11,6,6,0,,,,0
2014/02/04,12,6,5,1,,,,0
2014/02/04,13,20,8,10,,,,2
2014/02/04,14,22,8,10,,,,4
2014/02/04,15,26,9,12,,,,5
2014/02/04,16,27,10,10,,,,7
2014/02/04,17,26,12,14,,,,0
2014/02/04,18,39,13,19,,,,7
2014/02/04,19,45,15,21,,,,9
2014/02/04,20,40,16,21,,,,3
2014/02/04,21,45,16,20,,,,9
2014/02/04,22,45,16,23,,,,6
2014/02/04,23,46,15,20,,,,11
2014/02/04,24,43,15,23,,,,5
2014/02/05,01,40,14,20,,,,6
2014/02/05,02,34,12,12,,,,10
2014/02/05,03,12,10,1,,,,1
2014/02/05,04,7,6,0,,,,1
2014/02/05,05,7,7,0,,,,0
2014/02/05,06,7,7,0,,,,0
2014/02/05,07,7,7,0,,,,0
2014/02/05,08,6,6,0,,,,0
2014/02/05,09,6,6,0,,,,0
2014/02/05,10,6,6,0,,,,0
2014/02/05,11,6,6,0,,,,0
2014/02/05,12,4,4,0,,,,0
2014/02/05,13,12,7,5,,,,0
2014/02/05,14,20,8,7,,,,5
2014/02/05,15,17,11,5,,,,1
2014/02/05,16,26,13,6,,,,7
2014/02/05,17,29,13,16,,,,0
2014/02/05,18,38,14,19,,,,5
2014/02/05,19,41,16,20,,,,5
2014/02/05,20,38,16,22,,,,0
2014/02/05,21,39,17,19,,,,3
2014/02/05,22,44,16,21,,,,7
2014/02/05,23,50,16,26,,,,8
2014/02/05,24,48,16,24,,,,8
2014/02/06,01,36,13,11,,,,12
2014/02/06,02,19,11,8,,,,0
2014/02/06,03,23,10,8,,,,5
2014/02/06,04,14,8,5,,,,1
2014/02/06,05,12,8,4,,,,0
2014/02/06,06,15,7,6,,,,2
2014/02/06,07,13,7,6,,,,0
2014/02/06,08,12,7,5,,,,0
2014/02/06,09,11,7,4,,,,0
2014/02/06,10,13,7,6,,,,0
2014/02/06,11,12,7,4,,,,1
2014/02/06,12,19,8,8,,,,3
2014/02/06,13,21,9,9,,,,3
2014/02/06,14,21,10,8,,,,3
2014/02/06,15,20,10,7,,,,3
2014/02/06,16,23,12,7,,,,4
2014/02/06,17,29,13,11,,,,5
2014/02/06,18,32,14,14,,,,4
2014/02/06,19,34,16,18,,,,0
2014/02/06,20,43,17,20,,,,6
2014/02/06,21,41,17,17,,,,7
2014/02/06,22,36,17,15,,,,4
2014/02/06,23,32,17,10,,,,5
2014/02/06,24,37,16,11,,,,10
2014/02/07,01,45,13,21,,,,11
2014/02/07,02,25,9,14,,,,2
2014/02/07,03,20,8,12,,,,0
2014/02/07,04,20,8,11,,,,1
2014/02/07,05,21,7,12,,,,2
2014/02/07,06,19,8,11,,,,0
2014/02/07,07,21,7,13,,,,1
2014/02/07,08,19,8,11,,,,0
2014/02/07,09,20,8,12,,,,0
2014/02/07,10,18,8,10,,,,0
2014/02/07,11,21,7,12,,,,2
2014/02/07,12,18,8,10,,,,0
2014/02/07,13,25,9,11,,,,5
2014/02/07,14,30,9,15,,,,6
2014/02/07,15,26,11,11,,,,4
2014/02/07,16,32,12,11,,,,9
2014/02/07,17,36,14,22,,,,0
2014/02/07,18,52,17,31,,,,4
2014/02/07,19,54,19,28,,,,7
2014/02/07,20,56,20,27,,,,9
2014/02/07,21,55,22,25,,,,8
2014/02/07,22,60,22,28,,,,10
2014/02/07,23,60,22,26,,,,12
2014/02/07,24,59,21,23,,,,15
2014/02/08,01,53,20,24,,,,9
2014/02/08,02,60,18,27,,,,15
2014/02/08,03,50,16,27,,,,7
2014/02/08,04,48,15,29,,,,4
2014/02/08,05,48,14,28,,,,6
2014/02/08,06,54,13,24,,,,17
2014/02/08,07,19,9,4,,,,6
2014/02/08,08,7,7,0,,,,0
2014/02/08,09,7,7,0,,,,0
2014/02/08,10,7,7,0,,,,0
2014/02/08,11,7,7,0,,,,0
2014/02/08,12,13,7,6,,,,0
2014/02/08,13,20,9,8,,,,3
2014/02/08,14,20,8,8,,,,4
2014/02/08,15,24,10,10,,,,4
2014/02/08,16,35,11,16,,,,8
2014/02/08,17,54,15,38,,,,1
2014/02/08,18,63,17,42,,,,4
2014/02/08,19,61,19,33,,,,9
2014/02/08,20,58,20,28,,,,10
2014/02/08,21,61,21,30,,,,10
2014/02/08,22,58,21,27,,,,10
2014/02/08,23,62,20,28,,,,14
2014/02/08,24,63,19,27,,,,17
2014/02/09,01,56,19,27,,,,10
2014/02/09,02,51,17,20,,,,14
2014/02/09,03,41,14,16,,,,11
2014/02/09,04,38,14,17,,,,7
2014/02/09,05,32,13,16,,,,3
2014/02/09,06,37,14,14,,,,9
2014/02/09,07,26,11,11,,,,4
2014/02/09,08,8,7,0,,,,1
2014/02/09,09,7,7,0,,,,0
2014/02/09,10,8,7,0,,,,1
2014/02/09,11,8,7,0,,,,1
2014/02/09,12,5,5,0,,,,0
2014/02/09,13,12,8,4,,,,0
2014/02/09,14,18,9,6,,,,3
2014/02/09,15,19,10,5,,,,4
2014/02/09,16,19,11,6,,,,2
2014/02/09,17,22,11,11,,,,0
2014/02/09,18,37,12,17,,,,8
2014/02/09,19,34,15,13,,,,6
2014/02/09,20,30,15,13,,,,2
2014/02/09,21,37,15,16,,,,6
2014/02/09,22,37,15,14,,,,8
2014/02/09,23,39,15,14,,,,10
2014/02/09,24,36,14,16,,,,6
2014/02/10,01,41,13,18,,,,10
2014/02/10,02,23,10,8,,,,5
2014/02/10,03,7,7,0,,,,0
2014/02/10,04,8,7,0,,,,1
2014/02/10,05,7,7,0,,,,0
2014/02/10,06,7,7,0,,,,0
2014/02/10,07,7,7,0,,,,0
2014/02/10,08,7,7,0,,,,0
2014/02/10,09,7,7,0,,,,0
2014/02/10,10,7,7,0,,,,0
2014/02/10,11,7,7,0,,,,0
2014/02/10,12,5,5,0,,,,0
2014/02/10,13,15,8,6,,,,1
2014/02/10,14,19,9,6,,,,4
