計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/07/01,01,213,79,,,,,,,
2013/07/01,02,246,148,,,,,,,
2013/07/01,03,213,114,,,,,,,
2013/07/01,04,239,125,,,,,,,
2013/07/01,05,206,95,,,,,,,
2013/07/01,06,200,101,,,,,,,
2013/07/01,07,212,136,,,,,,,
2013/07/01,08,220,120,,,,,,,
2013/07/01,09,240,135,,,,,,,
2013/07/01,10,219,101,,,,,,,
2013/07/01,11,242,130,,,,,,,
2013/07/01,12,253,161,,,,,,,
2013/07/01,13,244,138,,,,,,,
2013/07/01,14,249,160,,,,,,,
2013/07/01,15,231,112,,,,,,,
2013/07/01,16,268,168,,,,,,,
2013/07/01,17,262,162,,,,,,,
2013/07/01,18,244,166,,,,,,,
2013/07/01,19,248,157,,,,,,,
2013/07/01,20,214,85,,,,,,,
2013/07/01,21,252,159,,,,,,,
2013/07/01,22,248,152,,,,,,,
2013/07/01,23,220,124,,,,,,,
2013/07/01,24,222,116,,,,,,,
2013/07/02,01,203,75,,,,,,,
2013/07/02,02,247,143,,,,,,,
2013/07/02,03,236,140,,,,,,,
2013/07/02,04,236,128,,,,,,,
2013/07/02,05,208,102,,,,,,,
2013/07/02,06,181,69,,,,,,,
2013/07/02,07,235,154,,,,,,,
2013/07/02,08,223,124,,,,,,,
2013/07/02,09,256,153,,,,,,,
2013/07/02,10,253,132,,,,,,,
2013/07/02,11,257,130,,,,,,,
2013/07/02,12,267,155,,,,,,,
2013/07/02,13,299,188,,,,,,,
2013/07/02,14,282,170,,,,,,,
2013/07/02,15,298,184,,,,,,,
2013/07/02,16,260,128,,,,,,,
2013/07/02,17,313,193,,,,,,,
2013/07/02,18,292,184,,,,,,,
2013/07/02,19,261,173,,,,,,,
2013/07/02,20,230,126,,,,,,,
2013/07/02,21,265,142,,,,,,,
2013/07/02,22,277,163,,,,,,,
2013/07/02,23,243,144,,,,,,,
2013/07/02,24,237,125,,,,,,,
2013/07/03,01,228,103,,,,,,,
2013/07/03,02,248,153,,,,,,,
2013/07/03,03,263,158,,,,,,,
2013/07/03,04,260,142,,,,,,,
2013/07/03,05,248,150,,,,,,,
2013/07/03,06,192,67,,,,,,,
2013/07/03,07,245,151,,,,,,,
2013/07/03,08,266,168,,,,,,,
2013/07/03,09,295,191,,,,,,,
2013/07/03,10,292,181,,,,,,,
2013/07/03,11,239,86,,,,,,,
2013/07/03,12,309,185,,,,,,,
2013/07/03,13,309,182,,,,,,,
2013/07/03,14,268,175,,,,,,,
2013/07/03,15,276,170,,,,,,,
2013/07/03,16,214,86,,,,,,,
2013/07/03,17,261,175,,,,,,,
2013/07/03,18,245,148,,,,,,,
2013/07/03,19,238,143,,,,,,,
2013/07/03,20,233,133,,,,,,,
2013/07/03,21,231,101,,,,,,,
2013/07/03,22,274,170,,,,,,,
2013/07/03,23,238,128,,,,,,,
2013/07/03,24,241,143,,,,,,,
2013/07/04,01,229,119,,,,,,,
2013/07/04,02,236,126,,,,,,,
2013/07/04,03,250,150,,,,,,,
2013/07/04,04,260,148,,,,,,,
2013/07/04,05,247,131,,,,,,,
2013/07/04,06,219,114,,,,,,,
2013/07/04,07,224,115,,,,,,,
2013/07/04,08,273,166,,,,,,,
2013/07/04,09,276,181,,,,,,,
2013/07/04,10,275,141,,,,,,,
2013/07/04,11,239,108,,,,,,,
2013/07/04,12,263,151,,,,,,,
2013/07/04,13,283,175,,,,,,,
2013/07/04,14,265,159,,,,,,,
2013/07/04,15,266,172,,,,,,,
2013/07/04,16,222,88,,,,,,,
2013/07/04,17,258,158,,,,,,,
2013/07/04,18,255,179,,,,,,,
2013/07/04,19,248,148,,,,,,,
2013/07/04,20,261,155,,,,,,,
2013/07/04,21,200,68,,,,,,,
2013/07/04,22,265,177,,,,,,,
2013/07/04,23,264,175,,,,,,,
2013/07/04,24,246,134,,,,,,,
2013/07/05,01,234,141,,,,,,,
2013/07/05,02,228,107,,,,,,,
2013/07/05,03,270,165,,,,,,,
2013/07/05,04,259,158,,,,,,,
2013/07/05,05,258,139,,,,,,,
2013/07/05,06,229,132,,,,,,,
2013/07/05,07,214,95,,,,,,,
2013/07/05,08,287,188,,,,,,,
2013/07/05,09,301,185,,,,,,,
2013/07/05,10,290,165,,,,,,,
2013/07/05,11,287,143,,,,,,,
2013/07/05,12,269,133,,,,,,,
2013/07/05,13,314,199,,,,,,,
2013/07/05,14,317,205,,,,,,,
2013/07/05,15,298,200,,,,,,,
2013/07/05,16,286,139,,,,,,,
2013/07/05,17,277,150,,,,,,,
2013/07/05,18,293,201,,,,,,,
2013/07/05,19,276,174,,,,,,,
2013/07/05,20,270,170,,,,,,,
2013/07/05,21,268,133,,,,,,,
2013/07/05,22,271,157,,,,,,,
2013/07/05,23,285,177,,,,,,,
2013/07/05,24,284,169,,,,,,,
2013/07/06,01,276,161,,,,,,,
2013/07/06,02,218,86,,,,,,,
2013/07/06,03,284,168,,,,,,,
2013/07/06,04,289,179,,,,,,,
2013/07/06,05,289,168,,,,,,,
2013/07/06,06,267,157,,,,,,,
2013/07/06,07,211,88,,,,,,,
2013/07/06,08,274,166,,,,,,,
2013/07/06,09,273,166,,,,,,,
2013/07/06,10,290,159,,,,,,,
2013/07/06,11,274,156,,,,,,,
2013/07/06,12,251,105,,,,,,,
2013/07/06,13,289,191,,,,,,,
2013/07/06,14,290,166,,,,,,,
2013/07/06,15,297,186,,,,,,,
2013/07/06,16,261,148,,,,,,,
2013/07/06,17,233,103,,,,,,,
2013/07/06,18,278,195,,,,,,,
2013/07/06,19,261,163,,,,,,,
2013/07/06,20,244,147,,,,,,,
2013/07/06,21,240,133,,,,,,,
2013/07/06,22,235,110,,,,,,,
2013/07/06,23,259,161,,,,,,,
2013/07/06,24,246,159,,,,,,,
2013/07/07,01,247,136,,,,,,,
2013/07/07,02,209,107,,,,,,,
2013/07/07,03,236,120,,,,,,,
2013/07/07,04,239,149,,,,,,,
2013/07/07,05,230,139,,,,,,,
2013/07/07,06,228,135,,,,,,,
2013/07/07,07,176,72,,,,,,,
2013/07/07,08,230,158,,,,,,,
2013/07/07,09,240,148,,,,,,,
2013/07/07,10,251,183,,,,,,,
2013/07/07,11,227,146,,,,,,,
2013/07/07,12,205,93,,,,,,,
2013/07/07,13,264,184,,,,,,,
2013/07/07,14,305,215,,,,,,,
2013/07/07,15,281,170,,,,,,,
2013/07/07,16,281,208,,,,,,,
2013/07/07,17,207,87,,,,,,,
2013/07/07,18,285,206,,,,,,,
2013/07/07,19,268,180,,,,,,,
2013/07/07,20,267,192,,,,,,,
2013/07/07,21,254,143,,,,,,,
2013/07/07,22,227,112,,,,,,,
2013/07/07,23,262,159,,,,,,,
2013/07/07,24,261,157,,,,,,,
2013/07/08,01,238,148,,,,,,,
2013/07/08,02,238,129,,,,,,,
2013/07/08,03,215,88,,,,,,,
2013/07/08,04,258,149,,,,,,,
2013/07/08,05,228,139,,,,,,,
2013/07/08,06,215,127,,,,,,,
2013/07/08,07,204,105,,,,,,,
2013/07/08,08,241,128,,,,,,,
2013/07/08,09,292,179,,,,,,,
2013/07/08,10,297,173,,,,,,,
2013/07/08,11,306,172,,,,,,,
2013/07/08,12,280,147,,,,,,,
2013/07/08,13,286,161,,,,,,,
2013/07/08,14,327,195,,,,,,,
2013/07/08,15,327,214,,,,,,,
2013/07/08,16,326,221,,,,,,,
2013/07/08,17,286,144,,,,,,,
2013/07/08,18,281,178,,,,,,,
2013/07/08,19,301,204,,,,,,,
2013/07/08,20,287,181,,,,,,,
2013/07/08,21,265,153,,,,,,,
2013/07/08,22,235,103,,,,,,,
2013/07/08,23,263,173,,,,,,,
2013/07/08,24,247,155,,,,,,,
2013/07/09,01,249,148,,,,,,,
2013/07/09,02,265,162,,,,,,,
2013/07/09,03,207,138,,,,,,,
2013/07/09,04,268,152,,,,,,,
2013/07/09,05,258,143,,,,,,,
2013/07/09,06,232,134,,,,,,,
2013/07/09,07,226,137,,,,,,,
2013/07/09,08,215,90,,,,,,,
2013/07/09,09,290,168,,,,,,,
2013/07/09,10,308,175,,,,,,,
2013/07/09,11,293,176,,,,,,,
2013/07/09,12,269,147,,,,,,,
2013/07/09,13,268,123,,,,,,,
2013/07/09,14,329,210,,,,,,,
2013/07/09,15,341,227,,,,,,,
2013/07/09,16,321,235,,,,,,,
2013/07/09,17,289,161,,,,,,,
2013/07/09,18,287,155,,,,,,,
2013/07/09,19,303,206,,,,,,,
2013/07/09,20,296,193,,,,,,,
2013/07/09,21,277,172,,,,,,,
2013/07/09,22,259,124,,,,,,,
2013/07/09,23,248,128,,,,,,,
2013/07/09,24,264,164,,,,,,,
2013/07/10,01,272,168,,,,,,,
2013/07/10,02,249,139,,,,,,,
2013/07/10,03,212,86,,,,,,,
2013/07/10,04,250,141,,,,,,,
2013/07/10,05,251,161,,,,,,,
2013/07/10,06,217,129,,,,,,,
2013/07/10,07,224,135,,,,,,,
2013/07/10,08,226,88,,,,,,,
2013/07/10,09,279,168,,,,,,,
2013/07/10,10,286,167,,,,,,,
2013/07/10,11,244,84,,,,,,,
2013/07/10,12,308,185,,,,,,,
