計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/12/01,01,114,,,78,35,,
2013/12/01,02,100,,,62,35,,
2013/12/01,03,90,,,54,35,,
2013/12/01,04,96,,,58,35,,
2013/12/01,05,95,,,59,34,,
2013/12/01,06,122,,,83,38,,
2013/12/01,07,177,,,125,50,,
2013/12/01,08,189,,,128,60,,
2013/12/01,09,206,,,136,69,,
2013/12/01,10,209,,,139,70,,
2013/12/01,11,218,,,146,71,,
2013/12/01,12,208,,,137,71,,
2013/12/01,13,205,,,131,73,,
2013/12/01,14,212,,,144,68,,
2013/12/01,15,185,,,116,68,,
2013/12/01,16,182,,,113,68,,
2013/12/01,17,192,,,119,72,,
2013/12/01,18,204,,,125,79,,
2013/12/01,19,194,,,116,77,,
2013/12/01,20,197,,,123,73,,
2013/12/01,21,173,,,105,68,,
2013/12/01,22,155,,,98,55,,
2013/12/01,23,128,,,87,39,,
2013/12/01,24,130,,,91,39,,
2013/12/02,01,140,,,102,36,,
2013/12/02,02,134,,,96,37,,
2013/12/02,03,132,,,92,38,,
2013/12/02,04,131,,,94,37,,
2013/12/02,05,127,,,87,38,,
2013/12/02,06,140,,,98,40,,
2013/12/02,07,187,,,134,52,,
2013/12/02,08,255,,,176,78,,
2013/12/02,09,284,,,192,91,,
2013/12/02,10,279,,,184,94,,
2013/12/02,11,256,,,166,89,,
2013/12/02,12,256,,,162,94,,
2013/12/02,13,260,,,164,95,,
2013/12/02,14,272,,,172,100,,
2013/12/02,15,267,,,168,98,,
2013/12/02,16,251,,,159,91,,
2013/12/02,17,239,,,151,87,,
2013/12/02,18,219,,,136,83,,
2013/12/02,19,220,,,136,83,,
2013/12/02,20,218,,,139,79,,
2013/12/02,21,188,,,119,68,,
2013/12/02,22,160,,,102,56,,
2013/12/02,23,117,,,77,37,,
2013/12/02,24,117,,,79,36,,
2013/12/03,01,106,,,69,36,,
2013/12/03,02,109,,,73,34,,
2013/12/03,03,102,,,67,33,,
2013/12/03,04,109,,,73,34,,
2013/12/03,05,111,,,75,35,,
2013/12/03,06,120,,,81,37,,
2013/12/03,07,174,,,123,50,,
2013/12/03,08,239,,,161,77,,
2013/12/03,09,290,,,189,100,,
2013/12/03,10,274,,,178,95,,
2013/12/03,11,263,,,170,92,,
