計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/12/01,01,53,,,34,14,,
2013/12/01,02,55,,,37,14,,
2013/12/01,03,58,,,38,16,,
2013/12/01,04,66,,,43,18,,
2013/12/01,05,70,,,46,19,,
2013/12/01,06,72,,,49,18,,
2013/12/01,07,83,,,52,26,,
2013/12/01,08,80,,,49,26,,
2013/12/01,09,80,,,49,27,,
2013/12/01,10,80,,,48,27,,
2013/12/01,11,79,,,48,26,,
2013/12/01,12,77,,,46,26,,
2013/12/01,13,67,,,37,26,,
2013/12/01,14,69,,,37,27,,
2013/12/01,15,68,,,36,27,,
2013/12/01,16,70,,,39,26,,
2013/12/01,17,80,,,48,27,,
2013/12/01,18,70,,,40,25,,
2013/12/01,19,69,,,39,25,,
2013/12/01,20,65,,,34,26,,
2013/12/01,21,64,,,36,23,,
2013/12/01,22,52,,,32,16,,
2013/12/01,23,51,,,32,15,,
2013/12/01,24,51,,,32,15,,
2013/12/02,01,51,,,33,15,,
2013/12/02,02,51,,,33,14,,
2013/12/02,03,54,,,34,16,,
2013/12/02,04,59,,,37,17,,
2013/12/02,05,65,,,43,18,,
2013/12/02,06,71,,,48,18,,
2013/12/02,07,86,,,54,27,,
2013/12/02,08,90,,,54,31,,
2013/12/02,09,122,,,78,38,,
2013/12/02,10,141,,,95,40,,
2013/12/02,11,132,,,85,41,,
2013/12/02,12,120,,,72,43,,
2013/12/02,13,114,,,66,42,,
2013/12/02,14,114,,,70,39,,
2013/12/02,15,114,,,71,38,,
2013/12/02,16,114,,,70,39,,
2013/12/02,17,115,,,72,38,,
2013/12/02,18,100,,,59,34,,
2013/12/02,19,76,,,42,29,,
2013/12/02,20,72,,,40,27,,
2013/12/02,21,69,,,40,25,,
2013/12/02,22,56,,,37,16,,
2013/12/02,23,52,,,33,15,,
2013/12/02,24,52,,,33,15,,
2013/12/03,01,52,,,34,14,,
2013/12/03,02,52,,,33,14,,
2013/12/03,03,55,,,37,15,,
2013/12/03,04,64,,,43,17,,
2013/12/03,05,66,,,43,19,,
2013/12/03,06,70,,,47,19,,
2013/12/03,07,86,,,54,27,,
2013/12/03,08,98,,,61,32,,
2013/12/03,09,133,,,88,39,,
2013/12/03,10,146,,,98,42,,
2013/12/03,11,138,,,91,41,,
2013/12/03,12,132,,,85,41,,
2013/12/03,13,116,,,71,39,,
2013/12/03,14,119,,,73,41,,
2013/12/03,15,122,,,76,41,,
2013/12/03,16,117,,,71,40,,
2013/12/03,17,119,,,75,38,,
2013/12/03,18,103,,,65,33,,
2013/12/03,19,75,,,43,28,,
2013/12/03,20,69,,,37,27,,
2013/12/03,21,62,,,34,24,,
2013/12/03,22,48,,,28,16,,
2013/12/03,23,47,,,28,15,,
2013/12/03,24,47,,,28,15,,
2013/12/04,01,44,,,25,15,,
2013/12/04,02,44,,,25,15,,
2013/12/04,03,48,,,29,15,,
2013/12/04,04,58,,,36,18,,
2013/12/04,05,64,,,41,19,,
2013/12/04,06,64,,,40,19,,
2013/12/04,07,74,,,42,28,,
2013/12/04,08,90,,,54,31,,
2013/12/04,09,118,,,73,39,,
2013/12/04,10,134,,,89,40,,
