計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/12/01,01,7,,,5,2,,
2013/12/01,02,7,,,4,2,,
2013/12/01,03,7,,,5,2,,
2013/12/01,04,7,,,5,2,,
2013/12/01,05,7,,,4,2,,
2013/12/01,06,7,,,5,2,,
2013/12/01,07,8,,,5,2,,
2013/12/01,08,12,,,5,7,,
2013/12/01,09,15,,,6,8,,
2013/12/01,10,31,,,7,24,,
2013/12/01,11,42,,,7,34,,
2013/12/01,12,42,,,8,34,,
2013/12/01,13,45,,,7,37,,
2013/12/01,14,46,,,8,37,,
2013/12/01,15,46,,,8,37,,
2013/12/01,16,45,,,6,38,,
2013/12/01,17,54,,,8,45,,
2013/12/01,18,54,,,8,45,,
2013/12/01,19,54,,,8,45,,
2013/12/01,20,54,,,7,45,,
2013/12/01,21,59,,,13,45,,
2013/12/01,22,63,,,17,45,,
2013/12/01,23,9,,,5,3,,
2013/12/01,24,7,,,5,2,,
2013/12/02,01,7,,,4,2,,
2013/12/02,02,6,,,4,2,,
2013/12/02,03,6,,,4,2,,
2013/12/02,04,6,,,4,2,,
2013/12/02,05,6,,,4,2,,
2013/12/02,06,7,,,4,2,,
2013/12/02,07,6,,,4,2,,
2013/12/02,08,7,,,4,2,,
2013/12/02,09,11,,,6,5,,
2013/12/02,10,34,,,6,27,,
2013/12/02,11,45,,,7,37,,
2013/12/02,12,46,,,7,37,,
2013/12/02,13,45,,,6,38,,
2013/12/02,14,46,,,8,37,,
2013/12/02,15,46,,,8,37,,
2013/12/02,16,46,,,8,38,,
2013/12/02,17,54,,,8,45,,
2013/12/02,18,54,,,8,45,,
2013/12/02,19,54,,,8,45,,
2013/12/02,20,52,,,7,45,,
2013/12/02,21,55,,,9,45,,
2013/12/02,22,54,,,8,45,,
2013/12/02,23,9,,,5,3,,
2013/12/02,24,7,,,5,2,,
2013/12/03,01,7,,,5,2,,
2013/12/03,02,6,,,4,2,,
2013/12/03,03,7,,,4,2,,
2013/12/03,04,6,,,4,2,,
2013/12/03,05,6,,,4,2,,
2013/12/03,06,6,,,4,2,,
2013/12/03,07,7,,,5,2,,
2013/12/03,08,14,,,5,9,,
2013/12/03,09,16,,,6,10,,
2013/12/03,10,34,,,6,27,,
2013/12/03,11,46,,,8,38,,
2013/12/03,12,47,,,8,38,,
2013/12/03,13,46,,,8,38,,
2013/12/03,14,45,,,8,37,,
2013/12/03,15,46,,,8,37,,
2013/12/03,16,46,,,7,38,,
2013/12/03,17,52,,,7,45,,
2013/12/03,18,53,,,8,45,,
2013/12/03,19,56,,,10,45,,
2013/12/03,20,63,,,17,45,,
2013/12/03,21,64,,,18,45,,
2013/12/03,22,62,,,17,44,,
2013/12/03,23,10,,,6,4,,
2013/12/03,24,7,,,4,2,,
2013/12/04,01,7,,,4,2,,
2013/12/04,02,7,,,5,2,,
2013/12/04,03,6,,,4,2,,
