計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/12/01,01,43,26,,,,,
2013/12/01,02,43,31,,,,,
2013/12/01,03,39,26,,,,,
2013/12/01,04,44,27,,,,,
2013/12/01,05,38,23,,,,,
2013/12/01,06,38,22,,,,,
2013/12/01,07,46,22,,,,,
2013/12/01,08,64,25,,,,,
2013/12/01,09,87,33,,,,,
2013/12/01,10,134,50,,,,,
2013/12/01,11,135,57,,,,,
2013/12/01,12,133,54,,,,,
2013/12/01,13,131,49,,,,,
2013/12/01,14,137,62,,,,,
2013/12/01,15,141,66,,,,,
2013/12/01,16,139,63,,,,,
2013/12/01,17,136,63,,,,,
2013/12/01,18,130,49,,,,,
2013/12/01,19,139,63,,,,,
2013/12/01,20,129,59,,,,,
2013/12/01,21,125,56,,,,,
2013/12/01,22,129,57,,,,,
2013/12/01,23,47,28,,,,,
2013/12/01,24,41,23,,,,,
2013/12/02,01,47,26,,,,,
2013/12/02,02,42,28,,,,,
2013/12/02,03,40,31,,,,,
2013/12/02,04,38,20,,,,,
2013/12/02,05,37,21,,,,,
2013/12/02,06,36,21,,,,,
2013/12/02,07,38,22,,,,,
2013/12/02,08,56,21,,,,,
2013/12/02,09,89,24,,,,,
2013/12/02,10,129,46,,,,,
2013/12/02,11,135,56,,,,,
2013/12/02,12,131,53,,,,,
2013/12/02,13,139,62,,,,,
2013/12/02,14,129,46,,,,,
2013/12/02,15,136,61,,,,,
2013/12/02,16,134,60,,,,,
2013/12/02,17,138,61,,,,,
2013/12/02,18,132,57,,,,,
2013/12/02,19,125,50,,,,,
2013/12/02,20,127,56,,,,,
2013/12/02,21,125,55,,,,,
2013/12/02,22,125,58,,,,,
2013/12/02,23,52,36,,,,,
2013/12/02,24,37,18,,,,,
2013/12/03,01,45,26,,,,,
2013/12/03,02,42,26,,,,,
2013/12/03,03,40,31,,,,,
2013/12/03,04,40,25,,,,,
2013/12/03,05,34,16,,,,,
2013/12/03,06,36,23,,,,,
2013/12/03,07,45,23,,,,,
2013/12/03,08,75,30,,,,,
2013/12/03,09,92,40,,,,,
2013/12/03,10,124,36,,,,,
2013/12/03,11,137,58,,,,,
2013/12/03,12,133,56,,,,,
2013/12/03,13,136,65,,,,,
2013/12/03,14,135,60,,,,,
2013/12/03,15,63,23,,,,,
2013/12/03,16,139,70,,,,,
2013/12/03,17,139,69,,,,,
2013/12/03,18,134,65,,,,,
2013/12/03,19,136,67,,,,,
2013/12/03,20,123,50,,,,,
2013/12/03,21,127,59,,,,,
2013/12/03,22,127,66,,,,,
2013/12/03,23,47,40,,,,,
2013/12/03,24,39,30,,,,,
2013/12/04,01,41,31,,,,,
2013/12/04,02,41,33,,,,,
2013/12/04,03,38,29,,,,,
2013/12/04,04,44,32,,,,,
2013/12/04,05,37,27,,,,,
2013/12/04,06,36,26,,,,,
2013/12/04,07,40,26,,,,,
2013/12/04,08,56,25,,,,,
2013/12/04,09,85,38,,,,,
2013/12/04,10,126,51,,,,,
2013/12/04,11,133,61,,,,,
2013/12/04,12,134,61,,,,,
2013/12/04,13,136,55,,,,,
2013/12/04,14,139,63,,,,,
2013/12/04,15,140,69,,,,,
2013/12/04,16,134,66,,,,,
2013/12/04,17,135,67,,,,,
2013/12/04,18,129,64,,,,,
2013/12/04,19,132,67,,,,,
2013/12/04,20,125,60,,,,,
2013/12/04,21,118,44,,,,,
2013/12/04,22,128,64,,,,,
2013/12/04,23,53,40,,,,,
2013/12/04,24,38,28,,,,,
2013/12/05,01,44,30,,,,,
2013/12/05,02,38,26,,,,,
