計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2014/01/01,01,33,,,23,10,,
2014/01/01,02,33,,,23,10,,
2014/01/01,03,33,,,23,10,,
2014/01/01,04,33,,,24,9,,
2014/01/01,05,33,,,22,11,,
2014/01/01,06,36,,,25,11,,
2014/01/01,07,41,,,29,12,,
2014/01/01,08,68,,,50,18,,
2014/01/01,09,45,,,30,15,,
2014/01/01,10,42,,,28,14,,
2014/01/01,11,42,,,26,16,,
2014/01/01,12,45,,,29,16,,
2014/01/01,13,58,,,40,18,,
2014/01/01,14,49,,,34,15,,
2014/01/01,15,42,,,27,15,,
2014/01/01,16,42,,,27,15,,
2014/01/01,17,44,,,29,15,,
2014/01/01,18,45,,,29,16,,
2014/01/01,19,56,,,39,17,,
2014/01/01,20,40,,,26,14,,
2014/01/01,21,39,,,23,16,,
2014/01/01,22,45,,,31,14,,
2014/01/01,23,35,,,24,11,,
2014/01/01,24,34,,,23,11,,
2014/01/02,01,33,,,23,10,,
2014/01/02,02,34,,,23,11,,
2014/01/02,03,33,,,23,10,,
2014/01/02,04,33,,,24,9,,
2014/01/02,05,33,,,23,10,,
2014/01/02,06,39,,,27,12,,
2014/01/02,07,41,,,29,12,,
2014/01/02,08,71,,,53,18,,
2014/01/02,09,42,,,26,16,,
2014/01/02,10,44,,,28,16,,
2014/01/02,11,46,,,30,16,,
2014/01/02,12,44,,,28,16,,
2014/01/02,13,72,,,53,19,,
2014/01/02,14,43,,,28,15,,
2014/01/02,15,43,,,26,17,,
2014/01/02,16,42,,,26,16,,
2014/01/02,17,47,,,29,18,,
2014/01/02,18,62,,,44,18,,
2014/01/02,19,53,,,34,19,,
2014/01/02,20,41,,,27,14,,
2014/01/02,21,38,,,25,13,,
2014/01/02,22,46,,,33,13,,
2014/01/02,23,35,,,24,11,,
2014/01/02,24,33,,,24,9,,
2014/01/03,01,33,,,23,10,,
2014/01/03,02,33,,,23,10,,
2014/01/03,03,33,,,23,10,,
2014/01/03,04,32,,,23,9,,
2014/01/03,05,33,,,23,10,,
2014/01/03,06,36,,,25,11,,
2014/01/03,07,44,,,29,15,,
2014/01/03,08,67,,,49,18,,
2014/01/03,09,42,,,26,16,,
2014/01/03,10,42,,,27,15,,
2014/01/03,11,46,,,30,16,,
2014/01/03,12,67,,,48,19,,
2014/01/03,13,70,,,50,20,,
2014/01/03,14,49,,,34,15,,
2014/01/03,15,54,,,40,14,,
2014/01/03,16,47,,,32,15,,
2014/01/03,17,44,,,28,16,,
2014/01/03,18,68,,,48,20,,
2014/01/03,19,46,,,29,17,,
2014/01/03,20,41,,,26,15,,
2014/01/03,21,41,,,29,12,,
2014/01/03,22,41,,,29,12,,
2014/01/03,23,34,,,24,10,,
2014/01/03,24,34,,,23,11,,
2014/01/04,01,33,,,23,10,,
2014/01/04,02,33,,,23,10,,
2014/01/04,03,33,,,23,10,,
2014/01/04,04,34,,,23,11,,
2014/01/04,05,34,,,24,10,,
2014/01/04,06,39,,,28,11,,
2014/01/04,07,43,,,28,15,,
2014/01/04,08,72,,,52,20,,
2014/01/04,09,48,,,30,18,,
2014/01/04,10,44,,,29,15,,
2014/01/04,11,44,,,29,15,,
2014/01/04,12,45,,,28,17,,
2014/01/04,13,69,,,51,18,,
2014/01/04,14,41,,,26,15,,
2014/01/04,15,45,,,29,16,,
2014/01/04,16,52,,,36,16,,
2014/01/04,17,50,,,35,15,,
2014/01/04,18,62,,,42,20,,
2014/01/04,19,54,,,37,17,,
2014/01/04,20,39,,,27,12,,
2014/01/04,21,36,,,24,12,,
2014/01/04,22,34,,,23,11,,
2014/01/04,23,33,,,23,10,,
2014/01/04,24,33,,,23,10,,
2014/01/05,01,34,,,24,10,,
2014/01/05,02,34,,,23,11,,
2014/01/05,03,33,,,24,9,,
2014/01/05,04,33,,,23,10,,
2014/01/05,05,33,,,23,10,,
2014/01/05,06,37,,,27,10,,
2014/01/05,07,42,,,29,13,,
2014/01/05,08,70,,,51,19,,
2014/01/05,09,45,,,29,16,,
2014/01/05,10,46,,,30,16,,
2014/01/05,11,47,,,31,16,,
2014/01/05,12,47,,,29,18,,
2014/01/05,13,73,,,55,18,,
2014/01/05,14,65,,,47,18,,
2014/01/05,15,41,,,26,15,,
2014/01/05,16,40,,,24,16,,
2014/01/05,17,44,,,28,16,,
2014/01/05,18,51,,,35,16,,
2014/01/05,19,56,,,39,17,,
2014/01/05,20,39,,,26,13,,
2014/01/05,21,37,,,25,12,,
2014/01/05,22,44,,,33,11,,
2014/01/05,23,33,,,23,10,,
2014/01/05,24,34,,,24,10,,
2014/01/06,01,33,,,23,10,,
2014/01/06,02,34,,,23,11,,
2014/01/06,03,35,,,24,11,,
2014/01/06,04,34,,,24,10,,
2014/01/06,05,34,,,23,11,,
2014/01/06,06,40,,,28,12,,
2014/01/06,07,66,,,51,15,,
2014/01/06,08,76,,,54,22,,
2014/01/06,09,56,,,31,25,,
2014/01/06,10,60,,,34,26,,
2014/01/06,11,60,,,33,27,,
2014/01/06,12,61,,,34,27,,
2014/01/06,13,84,,,53,31,,
2014/01/06,14,71,,,40,31,,
2014/01/06,15,64,,,35,29,,
2014/01/06,16,66,,,34,32,,
2014/01/06,17,68,,,38,30,,
2014/01/06,18,88,,,56,32,,
2014/01/06,19,80,,,52,28,,
2014/01/06,20,59,,,35,24,,
2014/01/06,21,46,,,27,19,,
2014/01/06,22,49,,,32,17,,
2014/01/06,23,47,,,33,14,,
2014/01/06,24,38,,,25,13,,
2014/01/07,01,35,,,24,11,,
2014/01/07,02,35,,,24,11,,
2014/01/07,03,35,,,23,12,,
2014/01/07,04,35,,,24,11,,
2014/01/07,05,34,,,24,10,,
2014/01/07,06,40,,,27,13,,
2014/01/07,07,52,,,32,20,,
2014/01/07,08,85,,,58,27,,
2014/01/07,09,66,,,34,32,,
2014/01/07,10,64,,,37,27,,
2014/01/07,11,66,,,37,29,,
2014/01/07,12,63,,,37,26,,
2014/01/07,13,88,,,57,31,,
2014/01/07,14,71,,,42,29,,
2014/01/07,15,62,,,33,29,,
2014/01/07,16,30,,,17,13,,
2014/01/07,17,83,,,47,36,,
2014/01/07,18,88,,,55,33,,
2014/01/07,19,84,,,54,30,,
2014/01/07,20,66,,,41,25,,
2014/01/07,21,61,,,39,22,,
2014/01/07,22,54,,,36,18,,
2014/01/07,23,48,,,33,15,,
2014/01/07,24,35,,,24,11,,
2014/01/08,01,35,,,23,12,,
2014/01/08,02,36,,,24,12,,
2014/01/08,03,34,,,24,10,,
2014/01/08,04,35,,,23,12,,
2014/01/08,05,36,,,24,12,,
2014/01/08,06,45,,,31,14,,
2014/01/08,07,54,,,35,19,,
2014/01/08,08,88,,,60,28,,
2014/01/08,09,72,,,43,29,,
2014/01/08,10,63,,,35,28,,
2014/01/08,11,68,,,37,31,,
2014/01/08,12,62,,,35,27,,
2014/01/08,13,88,,,58,30,,
2014/01/08,14,75,,,44,31,,
2014/01/08,15,66,,,35,31,,
2014/01/08,16,62,,,33,29,,
2014/01/08,17,88,,,53,35,,
2014/01/08,18,88,,,56,32,,
2014/01/08,19,79,,,49,30,,
2014/01/08,20,54,,,32,22,,
2014/01/08,21,45,,,27,18,,
2014/01/08,22,38,,,23,15,,
2014/01/08,23,47,,,34,13,,
2014/01/08,24,38,,,28,10,,
2014/01/09,01,33,,,23,10,,
2014/01/09,02,35,,,24,11,,
2014/01/09,03,34,,,23,11,,
2014/01/09,04,34,,,24,10,,
2014/01/09,05,35,,,23,12,,
2014/01/09,06,42,,,30,12,,
2014/01/09,07,52,,,32,20,,
2014/01/09,08,91,,,64,27,,
2014/01/09,09,69,,,41,28,,
2014/01/09,10,62,,,35,27,,
2014/01/09,11,61,,,34,27,,
2014/01/09,12,61,,,35,26,,
2014/01/09,13,86,,,54,32,,
2014/01/09,14,80,,,48,32,,
2014/01/09,15,66,,,34,32,,
2014/01/09,16,69,,,35,34,,
2014/01/09,17,74,,,42,32,,
2014/01/09,18,91,,,58,33,,
2014/01/09,19,86,,,57,29,,
2014/01/09,20,63,,,39,24,,
2014/01/09,21,55,,,36,19,,
2014/01/09,22,47,,,33,14,,
2014/01/09,23,43,,,32,11,,
2014/01/09,24,37,,,25,12,,
2014/01/10,01,34,,,24,10,,
2014/01/10,02,34,,,23,11,,
2014/01/10,03,34,,,24,10,,
2014/01/10,04,33,,,23,10,,
2014/01/10,05,34,,,23,11,,
2014/01/10,06,38,,,27,11,,
2014/01/10,07,77,,,57,20,,
2014/01/10,08,87,,,58,29,,
2014/01/10,09,71,,,43,28,,
2014/01/10,10,65,,,36,29,,
2014/01/10,11,61,,,35,26,,
2014/01/10,12,62,,,35,27,,
2014/01/10,13,92,,,61,31,,
2014/01/10,14,82,,,50,32,,
2014/01/10,15,61,,,34,27,,
2014/01/10,16,64,,,35,29,,
2014/01/10,17,83,,,49,34,,
2014/01/10,18,87,,,54,33,,
2014/01/10,19,75,,,47,28,,
2014/01/10,20,62,,,34,28,,
2014/01/10,21,52,,,34,18,,
2014/01/10,22,49,,,33,16,,
2014/01/10,23,43,,,29,14,,
2014/01/10,24,37,,,24,13,,
2014/01/11,01,36,,,23,13,,
2014/01/11,02,37,,,25,12,,
2014/01/11,03,38,,,24,14,,
2014/01/11,04,37,,,24,13,,
2014/01/11,05,36,,,24,12,,
2014/01/11,06,43,,,29,14,,
2014/01/11,07,50,,,32,18,,
2014/01/11,08,88,,,62,26,,
2014/01/11,09,67,,,44,23,,
2014/01/11,10,51,,,31,20,,
2014/01/11,11,51,,,29,22,,
2014/01/11,12,51,,,30,21,,
2014/01/11,13,77,,,53,24,,
2014/01/11,14,52,,,30,22,,
2014/01/11,15,51,,,30,21,,
2014/01/11,16,52,,,32,20,,
2014/01/11,17,48,,,29,19,,
2014/01/11,18,65,,,43,22,,
2014/01/11,19,60,,,38,22,,
2014/01/11,20,42,,,26,16,,
2014/01/11,21,36,,,24,12,,
2014/01/11,22,34,,,23,11,,
2014/01/11,23,34,,,23,11,,
2014/01/11,24,34,,,24,10,,
2014/01/12,01,33,,,23,10,,
2014/01/12,02,35,,,24,11,,
2014/01/12,03,34,,,23,11,,
2014/01/12,04,35,,,24,11,,
2014/01/12,05,34,,,23,11,,
2014/01/12,06,39,,,26,13,,
2014/01/12,07,45,,,30,15,,
2014/01/12,08,70,,,48,22,,
2014/01/12,09,39,,,24,15,,
2014/01/12,10,41,,,25,16,,
2014/01/12,11,47,,,31,16,,
2014/01/12,12,47,,,31,16,,
2014/01/12,13,78,,,56,22,,
2014/01/12,14,47,,,31,16,,
2014/01/12,15,45,,,29,16,,
2014/01/12,16,43,,,27,16,,
2014/01/12,17,45,,,29,16,,
2014/01/12,18,59,,,40,19,,
2014/01/12,19,51,,,34,17,,
2014/01/12,20,38,,,25,13,,
2014/01/12,21,36,,,24,12,,
2014/01/12,22,39,,,28,11,,
2014/01/12,23,34,,,24,10,,
2014/01/12,24,33,,,24,9,,
2014/01/13,01,33,,,23,10,,
2014/01/13,02,34,,,23,11,,
2014/01/13,03,34,,,24,10,,
2014/01/13,04,33,,,23,10,,
2014/01/13,05,34,,,23,11,,
2014/01/13,06,35,,,24,11,,
2014/01/13,07,39,,,26,13,,
2014/01/13,08,72,,,52,20,,
2014/01/13,09,78,,,61,17,,
