計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/09/01,01,33,,,26,5,,
2013/09/01,02,31,,,24,5,,
2013/09/01,03,31,,,24,7,,
2013/09/01,04,32,,,25,5,,
2013/09/01,05,31,,,25,5,,
2013/09/01,06,34,,,25,5,,
2013/09/01,07,33,,,27,6,,
2013/09/01,08,34,,,26,6,,
2013/09/01,09,37,,,26,11,,
2013/09/01,10,72,,,26,44,,
2013/09/01,11,152,,,28,122,,
2013/09/01,12,153,,,29,123,,
2013/09/01,13,163,,,37,124,,
2013/09/01,14,162,,,37,124,,
2013/09/01,15,162,,,37,124,,
2013/09/01,16,165,,,38,125,,
2013/09/01,17,167,,,41,126,,
2013/09/01,18,174,,,41,130,,
2013/09/01,19,182,,,41,141,,
2013/09/01,20,179,,,39,139,,
2013/09/01,21,176,,,36,139,,
2013/09/01,22,83,,,30,51,,
2013/09/01,23,35,,,26,8,,
2013/09/01,24,31,,,24,5,,
2013/09/02,01,31,,,25,6,,
2013/09/02,02,32,,,25,5,,
2013/09/02,03,32,,,25,5,,
2013/09/02,04,31,,,24,5,,
2013/09/02,05,31,,,24,6,,
2013/09/02,06,31,,,24,6,,
2013/09/02,07,31,,,24,5,,
2013/09/02,08,32,,,23,7,,
2013/09/02,09,34,,,24,9,,
2013/09/02,10,70,,,25,43,,
2013/09/02,11,150,,,25,124,,
2013/09/02,12,150,,,26,123,,
2013/09/02,13,151,,,27,122,,
2013/09/02,14,148,,,24,123,,
2013/09/02,15,150,,,26,122,,
2013/09/02,16,150,,,29,121,,
2013/09/02,17,154,,,29,123,,
2013/09/02,18,160,,,32,128,,
2013/09/02,19,169,,,30,137,,
2013/09/02,20,166,,,29,137,,
2013/09/02,21,165,,,29,134,,
2013/09/02,22,70,,,25,43,,
2013/09/02,23,32,,,25,5,,
2013/09/02,24,31,,,24,7,,
2013/09/03,01,31,,,23,5,,
2013/09/03,02,32,,,25,6,,
2013/09/03,03,31,,,24,6,,
2013/09/03,04,32,,,25,5,,
2013/09/03,05,33,,,26,5,,
2013/09/03,06,31,,,24,7,,
2013/09/03,07,34,,,26,5,,
2013/09/03,08,34,,,25,7,,
2013/09/03,09,36,,,27,8,,
2013/09/03,10,74,,,29,44,,
2013/09/03,11,151,,,30,121,,
2013/09/03,12,156,,,34,119,,
2013/09/03,13,167,,,45,121,,
2013/09/03,14,170,,,48,120,,
2013/09/03,15,159,,,37,122,,
2013/09/03,16,161,,,38,121,,
2013/09/03,17,160,,,35,123,,
2013/09/03,18,161,,,33,127,,
2013/09/03,19,170,,,33,136,,
2013/09/03,20,169,,,30,137,,
2013/09/03,21,165,,,29,136,,
2013/09/03,22,63,,,25,36,,
2013/09/03,23,30,,,24,6,,
