計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2012/08/01,01,121,,,93,28,,
2012/08/01,02,106,,,86,20,,
2012/08/01,03,104,,,78,26,,
2012/08/01,04,97,,,75,22,,
2012/08/01,05,98,,,71,27,,
2012/08/01,06,99,,,73,26,,
2012/08/01,07,112,,,81,31,,
2012/08/01,08,146,,,90,56,,
2012/08/01,09,195,,,138,57,,
2012/08/01,10,220,,,133,87,,
2012/08/01,11,298,,,171,127,,
2012/08/01,12,296,,,169,127,,
2012/08/01,13,309,,,186,123,,
2012/08/01,14,305,,,187,118,,
2012/08/01,15,311,,,184,127,,
2012/08/01,16,315,,,192,123,,
2012/08/01,17,328,,,201,127,,
2012/08/01,18,284,,,153,131,,
2012/08/01,19,273,,,147,126,,
2012/08/01,20,259,,,139,120,,
2012/08/01,21,249,,,124,125,,
2012/08/01,22,132,,,98,34,,
2012/08/01,23,112,,,86,26,,
2012/08/01,24,111,,,83,28,,
2012/08/02,01,123,,,99,24,,
2012/08/02,02,109,,,84,25,,
2012/08/02,03,109,,,87,22,,
2012/08/02,04,106,,,81,25,,
2012/08/02,05,104,,,77,27,,
2012/08/02,06,102,,,75,27,,
2012/08/02,07,114,,,85,29,,
2012/08/02,08,156,,,102,54,,
2012/08/02,09,219,,,155,64,,
2012/08/02,10,251,,,175,76,,
2012/08/02,11,318,,,196,122,,
2012/08/02,12,327,,,206,121,,
2012/08/02,13,332,,,206,126,,
2012/08/02,14,320,,,194,126,,
2012/08/02,15,323,,,195,128,,
2012/08/02,16,319,,,199,120,,
2012/08/02,17,325,,,199,126,,
2012/08/02,18,310,,,182,128,,
2012/08/02,19,293,,,164,129,,
2012/08/02,20,286,,,150,136,,
2012/08/02,21,268,,,144,124,,
2012/08/02,22,135,,,97,38,,
2012/08/02,23,113,,,86,27,,
2012/08/02,24,109,,,85,24,,
2012/08/03,01,122,,,90,32,,
2012/08/03,02,108,,,85,23,,
2012/08/03,03,107,,,85,22,,
2012/08/03,04,106,,,70,36,,
2012/08/03,05,105,,,79,26,,
2012/08/03,06,103,,,77,26,,
2012/08/03,07,124,,,83,41,,
2012/08/03,08,147,,,104,43,,
2012/08/03,09,227,,,157,70,,
2012/08/03,10,253,,,163,90,,
2012/08/03,11,301,,,175,126,,
2012/08/03,12,335,,,204,131,,
2012/08/03,13,338,,,205,133,,
2012/08/03,14,327,,,208,119,,
2012/08/03,15,330,,,202,128,,
2012/08/03,16,337,,,216,121,,
2012/08/03,17,332,,,202,130,,
2012/08/03,18,322,,,196,126,,
2012/08/03,19,305,,,175,130,,
2012/08/03,20,289,,,163,126,,
2012/08/03,21,273,,,154,119,,
2012/08/03,22,157,,,104,53,,
2012/08/03,23,113,,,89,24,,
2012/08/03,24,111,,,88,23,,
2012/08/04,01,123,,,91,32,,
2012/08/04,02,109,,,82,27,,
2012/08/04,03,107,,,81,26,,
2012/08/04,04,105,,,82,23,,
2012/08/04,05,105,,,76,29,,
