計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2014/01/01,01,20,0,,,,,
2014/01/01,02,22,0,,,,,
2014/01/01,03,25,0,,,,,
2014/01/01,04,20,0,,,,,
2014/01/01,05,19,0,,,,,
2014/01/01,06,19,0,,,,,
2014/01/01,07,20,0,,,,,
2014/01/01,08,22,0,,,,,
2014/01/01,09,27,0,,,,,
2014/01/01,10,24,0,,,,,
2014/01/01,11,21,0,,,,,
2014/01/01,12,21,0,,,,,
2014/01/01,13,22,0,,,,,
2014/01/01,14,21,0,,,,,
2014/01/01,15,20,0,,,,,
2014/01/01,16,23,0,,,,,
2014/01/01,17,20,0,,,,,
2014/01/01,18,21,0,,,,,
2014/01/01,19,21,0,,,,,
2014/01/01,20,22,0,,,,,
2014/01/01,21,23,0,,,,,
2014/01/01,22,24,0,,,,,
2014/01/01,23,19,0,,,,,
2014/01/01,24,18,0,,,,,
2014/01/02,01,18,0,,,,,
2014/01/02,02,20,0,,,,,
2014/01/02,03,24,0,,,,,
2014/01/02,04,19,0,,,,,
2014/01/02,05,18,0,,,,,
2014/01/02,06,18,0,,,,,
2014/01/02,07,19,0,,,,,
2014/01/02,08,21,0,,,,,
2014/01/02,09,26,0,,,,,
2014/01/02,10,23,0,,,,,
2014/01/02,11,20,0,,,,,
2014/01/02,12,20,0,,,,,
2014/01/02,13,21,0,,,,,
2014/01/02,14,20,0,,,,,
2014/01/02,15,20,0,,,,,
2014/01/02,16,22,0,,,,,
2014/01/02,17,19,0,,,,,
2014/01/02,18,20,0,,,,,
2014/01/02,19,20,0,,,,,
2014/01/02,20,22,0,,,,,
2014/01/02,21,22,0,,,,,
2014/01/02,22,23,0,,,,,
2014/01/02,23,18,0,,,,,
2014/01/02,24,17,0,,,,,
2014/01/03,01,18,0,,,,,
2014/01/03,02,19,0,,,,,
2014/01/03,03,24,0,,,,,
2014/01/03,04,17,0,,,,,
2014/01/03,05,17,0,,,,,
2014/01/03,06,17,0,,,,,
2014/01/03,07,18,0,,,,,
2014/01/03,08,20,0,,,,,
2014/01/03,09,25,0,,,,,
2014/01/03,10,22,0,,,,,
2014/01/03,11,19,0,,,,,
2014/01/03,12,19,0,,,,,
2014/01/03,13,21,0,,,,,
2014/01/03,14,19,0,,,,,
2014/01/03,15,19,0,,,,,
2014/01/03,16,22,0,,,,,
2014/01/03,17,19,0,,,,,
2014/01/03,18,19,0,,,,,
2014/01/03,19,20,0,,,,,
2014/01/03,20,21,0,,,,,
2014/01/03,21,21,0,,,,,
2014/01/03,22,23,0,,,,,
2014/01/03,23,18,0,,,,,
2014/01/03,24,17,0,,,,,
2014/01/04,01,18,0,,,,,
2014/01/04,02,19,0,,,,,
2014/01/04,03,23,0,,,,,
2014/01/04,04,18,0,,,,,
2014/01/04,05,17,0,,,,,
2014/01/04,06,18,0,,,,,
2014/01/04,07,18,0,,,,,
2014/01/04,08,21,0,,,,,
2014/01/04,09,26,0,,,,,
2014/01/04,10,22,0,,,,,
