計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2014/01/01,01,55,45,,,,,
2014/01/01,02,51,49,,,,,
2014/01/01,03,52,46,,,,,
2014/01/01,04,52,46,,,,,
2014/01/01,05,49,44,,,,,
2014/01/01,06,49,42,,,,,
2014/01/01,07,62,38,,,,,
2014/01/01,08,77,56,,,,,
2014/01/01,09,86,58,,,,,
2014/01/01,10,94,68,,,,,
2014/01/01,11,109,67,,,,,
2014/01/01,12,113,69,,,,,
2014/01/01,13,114,64,,,,,
2014/01/01,14,111,73,,,,,
2014/01/01,15,139,98,,,,,
2014/01/01,16,142,98,,,,,
2014/01/01,17,137,95,,,,,
2014/01/01,18,138,92,,,,,
2014/01/01,19,109,61,,,,,
2014/01/01,20,112,62,,,,,
2014/01/01,21,84,66,,,,,
2014/01/01,22,55,52,,,,,
2014/01/01,23,49,47,,,,,
2014/01/01,24,49,45,,,,,
2014/01/02,01,51,44,,,,,
2014/01/02,02,46,44,,,,,
2014/01/02,03,47,44,,,,,
2014/01/02,04,46,42,,,,,
2014/01/02,05,44,42,,,,,
2014/01/02,06,44,40,,,,,
2014/01/02,07,62,40,,,,,
2014/01/02,08,75,54,,,,,
2014/01/02,09,85,54,,,,,
2014/01/02,10,101,68,,,,,
2014/01/02,11,131,85,,,,,
2014/01/02,12,133,83,,,,,
2014/01/02,13,130,78,,,,,
2014/01/02,14,136,96,,,,,
2014/01/02,15,133,92,,,,,
2014/01/02,16,134,87,,,,,
2014/01/02,17,138,88,,,,,
2014/01/02,18,140,88,,,,,
2014/01/02,19,131,74,,,,,
2014/01/02,20,119,68,,,,,
2014/01/02,21,84,62,,,,,
2014/01/02,22,55,51,,,,,
2014/01/02,23,47,44,,,,,
2014/01/02,24,48,42,,,,,
2014/01/03,01,49,40,,,,,
2014/01/03,02,45,43,,,,,
2014/01/03,03,43,41,,,,,
2014/01/03,04,45,41,,,,,
2014/01/03,05,43,39,,,,,
2014/01/03,06,43,36,,,,,
2014/01/03,07,61,37,,,,,
2014/01/03,08,77,54,,,,,
2014/01/03,09,80,51,,,,,
2014/01/03,10,105,73,,,,,
2014/01/03,11,140,96,,,,,
