計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/05/01,01,8,,,1,7,,
2013/05/01,02,8,,,1,7,,
2013/05/01,03,8,,,1,7,,
2013/05/01,04,8,,,1,7,,
2013/05/01,05,8,,,1,7,,
2013/05/01,06,8,,,2,6,,
2013/05/01,07,11,,,2,9,,
2013/05/01,08,15,,,3,12,,
2013/05/01,09,16,,,2,14,,
2013/05/01,10,18,,,2,16,,
2013/05/01,11,20,,,2,18,,
2013/05/01,12,30,,,2,28,,
2013/05/01,13,27,,,2,25,,
2013/05/01,14,28,,,2,26,,
2013/05/01,15,23,,,2,21,,
2013/05/01,16,19,,,2,17,,
2013/05/01,17,20,,,2,18,,
2013/05/01,18,21,,,2,19,,
2013/05/01,19,23,,,2,21,,
2013/05/01,20,12,,,1,11,,
2013/05/01,21,11,,,1,10,,
2013/05/01,22,10,,,1,9,,
2013/05/01,23,8,,,1,7,,
2013/05/01,24,8,,,1,7,,
2013/05/02,01,8,,,1,7,,
2013/05/02,02,8,,,1,7,,
2013/05/02,03,8,,,1,7,,
2013/05/02,04,8,,,1,7,,
2013/05/02,05,8,,,1,7,,
2013/05/02,06,8,,,2,6,,
2013/05/02,07,20,,,2,18,,
2013/05/02,08,33,,,2,31,,
2013/05/02,09,37,,,2,35,,
2013/05/02,10,40,,,2,38,,
2013/05/02,11,45,,,2,43,,
2013/05/02,12,54,,,11,43,,
2013/05/02,13,57,,,12,45,,
2013/05/02,14,55,,,10,45,,
2013/05/02,15,54,,,9,45,,
2013/05/02,16,55,,,9,46,,
2013/05/02,17,54,,,8,46,,
2013/05/02,18,52,,,8,44,,
2013/05/02,19,58,,,14,44,,
2013/05/02,20,45,,,9,36,,
2013/05/02,21,12,,,1,11,,
2013/05/02,22,12,,,1,11,,
2013/05/02,23,9,,,1,8,,
2013/05/02,24,8,,,1,7,,
2013/05/03,01,8,,,1,7,,
2013/05/03,02,8,,,1,7,,
2013/05/03,03,8,,,1,7,,
2013/05/03,04,8,,,1,7,,
2013/05/03,05,8,,,1,7,,
2013/05/03,06,8,,,2,6,,
2013/05/03,07,11,,,2,9,,
2013/05/03,08,11,,,2,9,,
2013/05/03,09,14,,,2,12,,
