計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/05/01,01,4,,,1,2,,
2013/05/01,02,4,,,1,2,,
2013/05/01,03,3,,,1,2,,
2013/05/01,04,4,,,1,2,,
2013/05/01,05,3,,,1,2,,
2013/05/01,06,4,,,1,2,,
2013/05/01,07,3,,,1,2,,
2013/05/01,08,4,,,1,2,,
2013/05/01,09,3,,,1,2,,
2013/05/01,10,28,,,1,26,,
2013/05/01,11,92,,,2,89,,
2013/05/01,12,91,,,2,88,,
2013/05/01,13,92,,,2,88,,
2013/05/01,14,92,,,2,88,,
2013/05/01,15,93,,,2,89,,
2013/05/01,16,91,,,2,88,,
2013/05/01,17,94,,,2,89,,
2013/05/01,18,91,,,2,88,,
2013/05/01,19,94,,,2,90,,
2013/05/01,20,109,,,2,105,,
2013/05/01,21,89,,,2,86,,
2013/05/01,22,19,,,1,18,,
2013/05/01,23,4,,,1,2,,
2013/05/01,24,3,,,1,2,,
2013/05/02,01,4,,,1,2,,
2013/05/02,02,3,,,1,2,,
2013/05/02,03,4,,,1,2,,
2013/05/02,04,3,,,1,2,,
2013/05/02,05,4,,,1,2,,
2013/05/02,06,3,,,1,2,,
2013/05/02,07,4,,,1,2,,
2013/05/02,08,3,,,1,2,,
2013/05/02,09,3,,,1,2,,
2013/05/02,10,38,,,1,36,,
2013/05/02,11,92,,,1,90,,
2013/05/02,12,92,,,1,90,,
2013/05/02,13,96,,,7,88,,
2013/05/02,14,98,,,8,88,,
2013/05/02,15,96,,,7,89,,
2013/05/02,16,97,,,7,88,,
2013/05/02,17,96,,,7,88,,
2013/05/02,18,95,,,7,88,,
2013/05/02,19,100,,,6,93,,
2013/05/02,20,107,,,3,102,,
2013/05/02,21,73,,,1,71,,
2013/05/02,22,14,,,1,12,,
2013/05/02,23,27,,,1,25,,
2013/05/02,24,4,,,1,2,,
2013/05/03,01,3,,,1,2,,
2013/05/03,02,4,,,1,2,,
2013/05/03,03,3,,,1,2,,
2013/05/03,04,3,,,1,2,,
2013/05/03,05,4,,,1,2,,
2013/05/03,06,3,,,1,2,,
2013/05/03,07,4,,,1,2,,
2013/05/03,08,3,,,1,2,,
2013/05/03,09,4,,,1,3,,
2013/05/03,10,30,,,1,28,,
2013/05/03,11,89,,,1,86,,
2013/05/03,12,87,,,1,86,,
2013/05/03,13,89,,,1,86,,
2013/05/03,14,89,,,1,87,,
2013/05/03,15,95,,,6,87,,
2013/05/03,16,97,,,10,87,,
2013/05/03,17,98,,,9,87,,
2013/05/03,18,102,,,8,93,,
2013/05/03,19,110,,,7,102,,
2013/05/03,20,107,,,3,102,,
2013/05/03,21,91,,,1,89,,
2013/05/03,22,91,,,1,89,,
2013/05/03,23,33,,,1,31,,
2013/05/03,24,3,,,1,2,,
